date,value,reporter,partner
2021-01-01,1357640076,"Palestine, State of","All Countries, excluding the IO"
2022-01-01,1667817500,"Palestine, State of","All Countries, excluding the IO"
2021-01-01,27439080,American Samoa,"All Countries, excluding the IO"
2022-01-01,25849217,American Samoa,"All Countries, excluding the IO"
2021-01-01,26251682,Tuvalu,"All Countries, excluding the IO"
2022-01-01,22695097,Tuvalu,"All Countries, excluding the IO"
2021-01-01,215164584,San Marino,"All Countries, excluding the IO"
2022-01-01,205898159,San Marino,"All Countries, excluding the IO"
2021-01-01,489579860,Eritrea,"All Countries, excluding the IO"
2022-01-01,580683869,Eritrea,"All Countries, excluding the IO"
2021-01-01,885544653,"Kosovo, Republic of","All Countries, excluding the IO"
2022-01-01,967840058,"Kosovo, Republic of","All Countries, excluding the IO"
2021-01-01,12800882,Montserrat,"All Countries, excluding the IO"
2022-01-01,5212912,Montserrat,"All Countries, excluding the IO"
2021-01-01,1853219,Palau,"All Countries, excluding the IO"
2022-01-01,4501820,Palau,"All Countries, excluding the IO"
2021-01-01,61516788,Sint Maarten (Dutch part),"All Countries, excluding the IO"
2022-01-01,102156452,Sint Maarten (Dutch part),"All Countries, excluding the IO"
2021-01-01,2063256997.9999998,Eswatini,"All Countries, excluding the IO"
2022-01-01,1949657991,Eswatini,"All Countries, excluding the IO"
2021-01-01,321783792,Timor-Leste,"All Countries, excluding the IO"
2022-01-01,307380300,Timor-Leste,"All Countries, excluding the IO"
2021-01-01,317827598,Falkland Islands (Malvinas),"All Countries, excluding the IO"
2022-01-01,382004232,Falkland Islands (Malvinas),"All Countries, excluding the IO"
2021-01-01,5491325008402,Euro Area (Member States and Institutions of the Euro Area) changing composition,"All Countries, excluding the IO"
2022-01-01,5942415214984,Euro Area (Member States and Institutions of the Euro Area) changing composition,"All Countries, excluding the IO"
2021-01-01,1151584876198,Middle East and Central Asia,"All Countries, excluding the IO"
2022-01-01,1625728794893,Middle East and Central Asia,"All Countries, excluding the IO"
