date,value,reporter,partner
2021-01-01,16695198641.544,Tunisia,World
2021-01-01,225214458038,Türkiye,World
2021-01-01,3965317044.55,Uganda,World
2021-01-01,65870275510.39,Ukraine,World
2021-01-01,8186314637.628,North Macedonia,World
2021-01-01,40701703944.38,Egypt,World
2021-01-01,470547786029.463,United Kingdom,World
2021-01-01,6390862886.744,United Rep. of Tanzania,World
2021-01-01,1753136708106,USA,World
2021-01-01,5060027958.95,Burkina Faso,World
2021-01-01,9535273938,Uruguay,World
2021-01-01,14092247992.431,Uzbekistan,World
2021-01-01,28836585.461,Samoa,World
2021-01-01,11013140616.688,Zambia,World
