,Month,Day,Year,Open,High,Low,Close,Adj_Close,Volume
86,Apr,"26,",2023,"28,478.52","28,551.61","28,319.77","28,416.47","28,416.47","68,700,000"
87,Apr,"25,",2023,"28,697.73","28,806.69","28,609.77","28,620.07","28,620.07","59,300,000"
88,Apr,"24,",2023,"28,631.78","28,680.65","28,567.24","28,593.52","28,593.52","50,000,000"
89,Apr,"21,",2023,"28,590.55","28,778.37","28,527.80","28,564.37","28,564.37","61,400,000"
90,Apr,"20,",2023,"28,472.00","28,694.25","28,442.45","28,657.57","28,657.57","56,700,000"
91,Apr,"19,",2023,"28,619.84","28,677.22","28,531.54","28,606.76","28,606.76","58,000,000"
92,Apr,"18,",2023,"28,567.54","28,698.22","28,520.76","28,658.83","28,658.83","62,300,000"
93,Apr,"17,",2023,"28,537.99","28,599.75","28,414.98","28,514.78","28,514.78","58,000,000"
94,Apr,"14,",2023,"28,321.54","28,515.51","28,282.82","28,493.47","28,493.47","72,900,000"
95,Apr,"13,",2023,"27,952.58","28,163.87","27,952.01","28,156.97","28,156.97","59,900,000"
96,Apr,"12,",2023,"27,985.93","28,121.46","27,983.97","28,082.70","28,082.70","62,700,000"
97,Apr,"11,",2023,"27,895.90","28,068.39","27,854.82","27,923.37","27,923.37","64,800,000"
98,Apr,"10,",2023,"27,658.52","27,737.49","27,597.18","27,633.66","27,633.66","48,000,000"
99,Apr,"07,",2023,"27,554.37","27,591.15","27,456.25","27,518.31","27,518.31","49,100,000"
100,Apr,"06,",2023,"27,589.14","27,609.86","27,427.66","27,472.63","27,472.63","73,200,000"
101,Apr,"05,",2023,"28,111.04","28,133.57","27,788.77","27,813.26","27,813.26","74,300,000"
102,Apr,"04,",2023,"28,213.93","28,287.42","28,139.12","28,287.42","28,287.42","73,300,000"
103,Apr,"03,",2023,"28,203.35","28,258.91","28,120.71","28,188.15","28,188.15","75,000,000"
104,Mar,"31,",2023,"28,009.22","28,124.62","27,986.62","28,041.48","28,041.48","91,100,000"
105,Mar,"30,",2023,"27,827.89","27,876.38","27,630.55","27,782.93","27,782.93","82,000,000"
106,Mar,"29,",2023,"27,549.37","27,897.72","27,505.48","27,883.78","27,883.78","83,800,000"
107,Mar,"28,",2023,"27,573.82","27,603.45","27,432.76","27,518.25","27,518.25","66,400,000"
108,Mar,"27,",2023,"27,482.39","27,543.48","27,359.72","27,476.87","27,476.87","57,400,000"
109,Mar,"24,",2023,"27,368.62","27,397.29","27,257.44","27,385.25","27,385.25","59,500,000"
110,Mar,"23,",2023,"27,232.97","27,461.97","27,175.63","27,419.61","27,419.61","64,100,000"
111,Mar,"22,",2023,"27,298.15","27,520.97","27,267.26","27,466.61","27,466.61","78,100,000"
112,Mar,"20,",2023,"27,253.73","27,367.18","26,945.67","26,945.67","26,945.67","79,200,000"
113,Mar,"17,",2023,"27,232.23","27,356.15","27,071.71","27,333.79","27,333.79","101,500,000"
114,Mar,"16,",2023,"26,796.67","27,057.54","26,632.92","27,010.61","27,010.61","107,100,000"
115,Mar,"15,",2023,"27,421.66","27,424.94","27,105.99","27,229.48","27,229.48","86,600,000"
116,Mar,"14,",2023,"27,455.95","27,455.95","27,104.75","27,222.04","27,222.04","125,700,000"
117,Mar,"13,",2023,"27,886.21","27,906.97","27,631.53","27,832.96","27,832.96","96,100,000"
118,Mar,"10,",2023,"28,385.29","28,424.24","28,118.74","28,143.97","28,143.97","111,300,000"
119,Mar,"09,",2023,"28,648.11","28,734.79","28,558.88","28,623.15","28,623.15","72,300,000"
120,Mar,"08,",2023,"28,237.21","28,469.41","28,232.68","28,444.19","28,444.19","67,200,000"
121,Mar,"07,",2023,"28,202.59","28,398.27","28,202.59","28,309.16","28,309.16","69,800,000"
122,Mar,"06,",2023,"28,182.31","28,288.62","28,153.82","28,237.78","28,237.78","65,700,000"
123,Mar,"03,",2023,"27,683.26","27,961.21","27,655.34","27,927.47","27,927.47","78,200,000"
124,Mar,"02,",2023,"27,564.82","27,617.80","27,408.54","27,498.87","27,498.87","69,300,000"
125,Mar,"01,",2023,"27,363.57","27,530.76","27,305.37","27,516.53","27,516.53","69,800,000"
126,Feb,"28,",2023,"27,515.34","27,585.17","27,400.36","27,445.56","27,445.56","86,300,000"
127,Feb,"27,",2023,"27,322.73","27,456.22","27,292.74","27,423.96","27,423.96","59,400,000"
128,Feb,"24,",2023,"27,144.72","27,465.90","27,128.32","27,453.48","27,453.48","76,000,000"
129,Feb,"22,",2023,"27,265.99","27,300.53","27,046.08","27,104.32","27,104.32","74,700,000"
130,Feb,"21,",2023,"27,486.09","27,538.29","27,359.12","27,473.10","27,473.10","61,600,000"
131,Feb,"20,",2023,"27,497.13","27,531.94","27,426.48","27,531.94","27,531.94","62,500,000"
132,Feb,"17,",2023,"27,484.60","27,608.59","27,466.61","27,513.13","27,513.13","68,800,000"
133,Feb,"16,",2023,"27,654.72","27,727.66","27,597.12","27,696.44","27,696.44","68,100,000"
134,Feb,"15,",2023,"27,686.01","27,720.27","27,444.13","27,501.86","27,501.86","72,100,000"
135,Feb,"14,",2023,"27,705.37","27,721.82","27,553.18","27,602.77","27,602.77","55,800,000"
136,Feb,"13,",2023,"27,550.35","27,570.32","27,266.94","27,427.32","27,427.32","70,400,000"
137,Feb,"10,",2023,"27,711.25","27,814.02","27,609.33","27,670.98","27,670.98","88,800,000"
138,Feb,"09,",2023,"27,453.40","27,635.38","27,424.69","27,584.35","27,584.35","61,700,000"
139,Feb,"08,",2023,"27,690.74","27,719.45","27,458.53","27,606.46","27,606.46","69,000,000"
140,Feb,"07,",2023,"27,744.90","27,814.96","27,662.11","27,685.47","27,685.47","74,300,000"
141,Feb,"06,",2023,"27,764.66","27,821.22","27,656.47","27,693.65","27,693.65","88,400,000"
142,Feb,"03,",2023,"27,455.03","27,612.57","27,445.69","27,509.46","27,509.46","92,800,000"
143,Feb,"02,",2023,"27,453.67","27,472.44","27,338.43","27,402.05","27,402.05","73,200,000"
144,Feb,"01,",2023,"27,483.41","27,547.67","27,322.79","27,346.88","27,346.88","65,800,000"
145,Jan,"31,",2023,"27,458.56","27,494.17","27,302.22","27,327.11","27,327.11","74,600,000"
146,Jan,"30,",2023,"27,384.77","27,486.42","27,337.25","27,433.40","27,433.40","65,800,000"
147,Jan,"27,",2023,"27,428.41","27,452.67","27,326.91","27,382.56","27,382.56","71,500,000"
148,Jan,"26,",2023,"27,444.64","27,502.15","27,284.08","27,362.75","27,362.75","63,300,000"
149,Jan,"25,",2023,"27,175.88","27,473.90","27,175.88","27,395.01","27,395.01","63,400,000"
150,Jan,"24,",2023,"27,150.43","27,381.00","27,150.43","27,299.19","27,299.19","70,800,000"
151,Jan,"23,",2023,"26,880.21","26,938.28","26,788.76","26,906.04","26,906.04","60,200,000"
152,Jan,"20,",2023,"26,346.69","26,553.53","26,320.96","26,553.53","26,553.53","60,400,000"
153,Jan,"19,",2023,"26,541.08","26,592.87","26,368.97","26,405.23","26,405.23","68,700,000"
154,Jan,"18,",2023,"26,251.34","26,816.68","26,211.84","26,791.12","26,791.12","93,400,000"
155,Jan,"17,",2023,"25,915.51","26,198.69","25,895.30","26,138.68","26,138.68","68,100,000"
156,Jan,"16,",2023,"25,836.67","25,938.04","25,748.10","25,822.32","25,822.32","71,700,000"
157,Jan,"13,",2023,"26,391.78","26,409.21","26,090.84","26,119.52","26,119.52","98,300,000"
158,Jan,"12,",2023,"26,524.94","26,547.61","26,381.93","26,449.82","26,449.82","77,000,000"
159,Jan,"11,",2023,"26,362.21","26,479.99","26,332.05","26,446.00","26,446.00","62,400,000"
160,Jan,"10,",2023,"26,176.61","26,316.66","26,132.80","26,175.56","26,175.56","71,200,000"
161,Jan,"06,",2023,"25,740.08","26,034.06","25,719.61","25,973.85","25,973.85","68,200,000"
162,Jan,"05,",2023,"25,825.50","25,947.10","25,750.46","25,820.80","25,820.80","72,300,000"
163,Jan,"04,",2023,"25,834.93","25,840.68","25,661.89","25,716.86","25,716.86","83,300,000"
164,Dec,"30,",2022,"26,288.00","26,321.37","26,067.92","26,094.50","26,094.50","52,700,000"
165,Dec,"29,",2022,"26,074.90","26,126.70","25,953.92","26,093.67","26,093.67","63,100,000"
166,Dec,"28,",2022,"26,309.34","26,354.27","26,199.67","26,340.50","26,340.50","61,500,000"
167,Dec,"27,",2022,"26,570.78","26,620.49","26,447.87","26,447.87","26,447.87","50,200,000"
168,Dec,"26,",2022,"26,299.54","26,438.65","26,294.85","26,405.87","26,405.87","47,300,000"
169,Dec,"23,",2022,"26,207.77","26,291.98","26,106.38","26,235.25","26,235.25","75,700,000"
170,Dec,"22,",2022,"26,552.43","26,585.28","26,399.31","26,507.87","26,507.87","73,400,000"
171,Dec,"21,",2022,"26,547.17","26,616.28","26,269.80","26,387.72","26,387.72","119,200,000"
172,Dec,"20,",2022,"27,257.35","27,339.49","26,416.91","26,568.03","26,568.03","118,500,000"
173,Dec,"19,",2022,"27,279.92","27,349.58","27,165.78","27,237.64","27,237.64","58,200,000"
174,Dec,"16,",2022,"27,706.70","27,713.04","27,488.83","27,527.12","27,527.12","83,800,000"
175,Dec,"15,",2022,"27,991.14","28,163.17","27,987.54","28,051.70","28,051.70","51,100,000"
176,Dec,"14,",2022,"28,005.03","28,195.69","27,993.78","28,156.21","28,156.21","54,800,000"
177,Dec,"13,",2022,"28,067.37","28,116.56","27,907.49","27,954.85","27,954.85","51,900,000"
178,Dec,"12,",2022,"27,741.10","27,865.72","27,734.66","27,842.33","27,842.33","49,600,000"
179,Dec,"09,",2022,"27,633.96","27,952.80","27,633.96","27,901.01","27,901.01","70,200,000"
180,Dec,"08,",2022,"27,622.30","27,643.64","27,415.66","27,574.43","27,574.43","64,900,000"
181,Dec,"07,",2022,"27,670.29","27,786.25","27,646.78","27,686.40","27,686.40","63,000,000"
182,Dec,"06,",2022,"27,704.06","27,934.07","27,698.31","27,885.87","27,885.87","60,400,000"
183,Dec,"05,",2022,"27,752.99","27,854.11","27,700.86","27,820.40","27,820.40","63,900,000"
184,Dec,"02,",2022,"27,983.18","27,983.18","27,662.12","27,777.90","27,777.90","79,400,000"
185,Dec,"01,",2022,"28,273.13","28,423.46","28,226.08","28,226.08","28,226.08","71,400,000"
186,Nov,"30,",2022,"27,886.67","27,972.89","27,802.71","27,968.99","27,968.99","106,600,000"
187,Nov,"29,",2022,"27,991.50","28,055.91","27,899.98","28,027.84","28,027.84","64,800,000"
188,Nov,"28,",2022,"28,220.56","28,238.50","28,046.32","28,162.83","28,162.83","64,600,000"
189,Nov,"25,",2022,"28,398.77","28,399.88","28,263.60","28,283.03","28,283.03","56,800,000"
190,Nov,"24,",2022,"28,373.72","28,502.29","28,363.66","28,383.09","28,383.09","83,900,000"
191,Nov,"22,",2022,"28,059.51","28,203.35","28,038.16","28,115.74","28,115.74","75,900,000"
192,Nov,"21,",2022,"27,982.00","28,007.06","27,846.30","27,944.79","27,944.79","56,500,000"
193,Nov,"18,",2022,"28,009.82","28,045.44","27,877.78","27,899.77","27,899.77","64,800,000"
194,Nov,"17,",2022,"27,952.21","28,029.62","27,910.01","27,930.57","27,930.57","58,900,000"
195,Nov,"16,",2022,"28,020.49","28,069.25","27,743.15","28,028.30","28,028.30","73,200,000"
196,Nov,"15,",2022,"27,940.26","28,038.63","27,903.27","27,990.17","27,990.17","71,200,000"
197,Nov,"14,",2022,"28,277.64","28,305.04","27,963.47","27,963.47","27,963.47","85,100,000"
198,Nov,"11,",2022,"27,868.69","28,329.54","27,837.09","28,263.57","28,263.57","103,700,000"
199,Nov,"10,",2022,"27,459.08","27,485.38","27,370.62","27,446.10","27,446.10","77,100,000"
200,Nov,"09,",2022,"27,884.55","27,926.52","27,688.86","27,716.43","27,716.43","79,100,000"
201,Nov,"08,",2022,"27,718.84","27,943.27","27,704.64","27,872.11","27,872.11","84,400,000"
202,Nov,"07,",2022,"27,406.78","27,578.01","27,357.53","27,527.64","27,527.64","78,900,000"
203,Nov,"04,",2022,"27,371.89","27,389.30","27,032.02","27,199.74","27,199.74","111,100,000"
204,Nov,"02,",2022,"27,562.30","27,692.55","27,546.88","27,663.39","27,663.39","86,600,000"
205,Nov,"01,",2022,"27,614.64","27,682.97","27,526.18","27,678.92","27,678.92","72,600,000"
206,Oct,"31,",2022,"27,404.30","27,602.99","27,392.99","27,587.46","27,587.46","71,100,000"
207,Oct,"28,",2022,"27,097.38","27,265.46","26,981.08","27,105.20","27,105.20","144,600,000"
208,Oct,"27,",2022,"27,407.23","27,450.26","27,330.79","27,345.24","27,345.24","65,400,000"
209,Oct,"26,",2022,"27,410.64","27,578.05","27,404.90","27,431.84","27,431.84","61,000,000"
210,Oct,"25,",2022,"27,113.20","27,337.80","27,073.18","27,250.28","27,250.28","62,200,000"
211,Oct,"24,",2022,"27,233.00","27,308.97","26,974.90","26,974.90","26,974.90","59,100,000"
212,Oct,"21,",2022,"26,903.50","26,985.38","26,869.38","26,890.58","26,890.58","56,300,000"
213,Oct,"20,",2022,"26,981.75","27,092.55","26,872.45","27,006.96","27,006.96","60,300,000"
214,Oct,"19,",2022,"27,225.17","27,371.38","27,192.79","27,257.38","27,257.38","57,600,000"
215,Oct,"18,",2022,"27,167.73","27,229.88","26,910.10","27,156.14","27,156.14","66,100,000"
216,Oct,"17,",2022,"26,785.02","26,814.92","26,649.13","26,775.79","26,775.79","65,300,000"
217,Oct,"14,",2022,"26,599.32","27,180.16","26,595.35","27,090.76","27,090.76","82,400,000"
218,Oct,"13,",2022,"26,398.29","26,408.31","26,237.42","26,237.42","26,237.42","59,200,000"
219,Oct,"12,",2022,"26,353.22","26,495.75","26,313.41","26,396.83","26,396.83","68,800,000"
220,Oct,"11,",2022,"26,757.12","26,759.62","26,369.56","26,401.25","26,401.25","78,900,000"
221,Oct,"07,",2022,"26,975.92","27,198.91","26,921.90","27,116.11","27,116.11","66,700,000"
222,Oct,"06,",2022,"27,137.98","27,399.19","27,137.98","27,311.30","27,311.30","69,400,000"
223,Oct,"05,",2022,"27,211.32","27,216.80","27,030.55","27,120.53","27,120.53","73,300,000"
224,Oct,"04,",2022,"26,653.49","26,994.44","26,633.52","26,992.21","26,992.21","87,100,000"
225,Oct,"03,",2022,"25,778.95","26,223.84","25,621.96","26,215.79","26,215.79","80,700,000"
226,Sep,"30,",2022,"26,240.00","26,273.65","25,805.59","25,937.21","25,937.21","101,300,000"
227,Sep,"29,",2022,"26,280.50","26,458.67","26,221.78","26,422.05","26,422.05","88,900,000"
228,Sep,"28,",2022,"26,422.86","26,516.32","25,938.36","26,173.98","26,173.98","92,900,000"
229,Sep,"27,",2022,"26,585.38","26,680.20","26,523.77","26,571.87","26,571.87","66,800,000"
230,Sep,"26,",2022,"26,779.44","26,779.44","26,424.60","26,431.55","26,431.55","96,500,000"
231,Sep,"22,",2022,"27,053.58","27,197.07","26,955.18","27,153.83","27,153.83","62,200,000"
232,Sep,"21,",2022,"27,440.84","27,467.34","27,297.50","27,313.13","27,313.13","65,500,000"
233,Sep,"20,",2022,"27,788.68","27,907.45","27,627.86","27,688.42","27,688.42","60,000,000"
234,Sep,"16,",2022,"27,631.39","27,654.99","27,525.68","27,567.65","27,567.65","81,600,000"
235,Sep,"15,",2022,"27,873.96","27,946.20","27,801.44","27,875.91","27,875.91","48,700,000"
236,Sep,"14,",2022,"28,132.70","28,141.92","27,795.64","27,818.62","27,818.62","70,900,000"
237,Sep,"13,",2022,"28,556.21","28,659.76","28,530.36","28,614.63","28,614.63","51,700,000"
238,Sep,"12,",2022,"28,483.59","28,612.89","28,438.37","28,542.11","28,542.11","50,500,000"
239,Sep,"09,",2022,"28,204.71","28,286.02","28,091.38","28,214.75","28,214.75","74,000,000"
240,Sep,"08,",2022,"27,732.68","28,083.79","27,718.30","28,065.28","28,065.28","75,200,000"
241,Sep,"07,",2022,"27,546.01","27,546.01","27,268.70","27,430.30","27,430.30","69,400,000"
242,Sep,"06,",2022,"27,650.15","27,813.78","27,557.99","27,626.51","27,626.51","46,300,000"
243,Sep,"05,",2022,"27,567.29","27,673.44","27,511.68","27,619.61","27,619.61","47,100,000"
244,Sep,"02,",2022,"27,755.60","27,772.37","27,570.74","27,650.84","27,650.84","58,800,000"
245,Sep,"01,",2022,"27,797.00","27,832.78","27,589.70","27,661.47","27,661.47","68,900,000"
246,Aug,"31,",2022,"27,928.09","28,104.80","27,906.17","28,091.53","28,091.53","86,200,000"
247,Aug,"30,",2022,"28,086.72","28,233.80","27,944.25","28,195.58","28,195.58","60,700,000"
248,Aug,"29,",2022,"28,161.06","28,179.09","27,788.12","27,878.96","27,878.96","64,100,000"
249,Aug,"26,",2022,"28,639.47","28,792.93","28,608.70","28,641.38","28,641.38","49,100,000"
250,Aug,"25,",2022,"28,415.11","28,534.71","28,357.03","28,479.01","28,479.01","53,700,000"
251,Aug,"24,",2022,"28,481.34","28,515.61","28,282.21","28,313.47","28,313.47","62,000,000"
252,Aug,"23,",2022,"28,580.20","28,580.20","28,395.30","28,452.75","28,452.75","55,700,000"
253,Aug,"22,",2022,"28,654.07","28,828.21","28,586.36","28,794.50","28,794.50","49,200,000"
254,Aug,"19,",2022,"29,095.71","29,150.80","28,913.05","28,930.33","28,930.33","48,400,000"
255,Aug,"18,",2022,"28,957.40","28,999.64","28,846.52","28,942.14","28,942.14","47,400,000"
256,Aug,"17,",2022,"28,952.65","29,222.77","28,944.71","29,222.77","29,222.77","66,600,000"
257,Aug,"16,",2022,"28,829.53","28,928.16","28,752.88","28,868.91","28,868.91","50,100,000"
258,Aug,"15,",2022,"28,623.78","28,897.07","28,623.78","28,871.78","28,871.78","53,700,000"
259,Aug,"12,",2022,"28,251.74","28,546.98","28,207.86","28,546.98","28,546.98","89,600,000"
260,Aug,"10,",2022,"27,955.11","27,964.96","27,729.46","27,819.33","27,819.33","59,900,000"
261,Aug,"09,",2022,"28,236.84","28,257.34","27,966.91","27,999.96","27,999.96","64,900,000"
262,Aug,"08,",2022,"28,050.09","28,279.12","28,047.08","28,249.24","28,249.24","66,100,000"
263,Aug,"05,",2022,"27,915.06","28,190.04","27,910.22","28,175.87","28,175.87","71,300,000"
264,Aug,"04,",2022,"27,930.94","28,005.59","27,870.05","27,932.20","27,932.20","83,100,000"
265,Aug,"03,",2022,"27,673.00","27,837.63","27,634.65","27,741.90","27,741.90","72,300,000"
266,Aug,"02,",2022,"27,812.48","27,830.58","27,530.60","27,594.73","27,594.73","71,800,000"
267,Aug,"01,",2022,"27,813.82","27,993.35","27,751.59","27,993.35","27,993.35","71,900,000"
268,Jul,"29,",2022,"27,915.22","28,001.80","27,725.24","27,801.64","27,801.64","79,300,000"
269,Jul,"28,",2022,"27,909.15","28,015.68","27,651.99","27,815.48","27,815.48","83,500,000"
270,Jul,"27,",2022,"27,575.16","27,772.97","27,525.09","27,715.75","27,715.75","51,100,000"
271,Jul,"26,",2022,"27,682.20","27,715.78","27,538.39","27,655.21","27,655.21","50,000,000"
272,Jul,"25,",2022,"27,697.77","27,848.59","27,663.16","27,699.25","27,699.25","46,500,000"
273,Jul,"22,",2022,"27,773.14","27,952.25","27,701.25","27,914.66","27,914.66","60,100,000"
