date,value,reporter,partner
2022-05-01,2378786,Sao Tome and Principe,"All Countries, excluding the IO"
2022-06-01,2299063,Sao Tome and Principe,"All Countries, excluding the IO"
2022-07-01,2893421,Sao Tome and Principe,"All Countries, excluding the IO"
2022-08-01,2444202,Sao Tome and Principe,"All Countries, excluding the IO"
2022-09-01,1340408,Sao Tome and Principe,"All Countries, excluding the IO"
2022-10-01,1248255,Sao Tome and Principe,"All Countries, excluding the IO"
2022-11-01,1813012,Sao Tome and Principe,"All Countries, excluding the IO"
2022-12-01,936803,Sao Tome and Principe,"All Countries, excluding the IO"
2023-01-01,3304219,Sao Tome and Principe,"All Countries, excluding the IO"
2023-02-01,855079,Sao Tome and Principe,"All Countries, excluding the IO"
2023-03-01,572292,Sao Tome and Principe,"All Countries, excluding the IO"
2023-04-01,2238012,Sao Tome and Principe,"All Countries, excluding the IO"
2023-05-01,1340919,Sao Tome and Principe,"All Countries, excluding the IO"
2023-06-01,750504,Sao Tome and Principe,"All Countries, excluding the IO"
2023-07-01,2685838,Sao Tome and Principe,"All Countries, excluding the IO"
2017-01-01,87498448,Chad,"All Countries, excluding the IO"
2017-02-01,79175481,Chad,"All Countries, excluding the IO"
2017-03-01,101114288,Chad,"All Countries, excluding the IO"
2017-04-01,18948014,Chad,"All Countries, excluding the IO"
2017-05-01,119861513,Chad,"All Countries, excluding the IO"
2017-06-01,91409402,Chad,"All Countries, excluding the IO"
2017-07-01,34523946,Chad,"All Countries, excluding the IO"
2017-08-01,75833509,Chad,"All Countries, excluding the IO"
2017-09-01,182596287,Chad,"All Countries, excluding the IO"
2017-10-01,84668070,Chad,"All Countries, excluding the IO"
2017-11-01,231926128,Chad,"All Countries, excluding the IO"
2017-12-01,112619434,Chad,"All Countries, excluding the IO"
2018-01-01,168746121,Chad,"All Countries, excluding the IO"
2018-02-01,98057911,Chad,"All Countries, excluding the IO"
2018-03-01,104255654,Chad,"All Countries, excluding the IO"
2018-04-01,67084136,Chad,"All Countries, excluding the IO"
2018-05-01,74552858,Chad,"All Countries, excluding the IO"
2018-06-01,108953727,Chad,"All Countries, excluding the IO"
2018-07-01,82454810,Chad,"All Countries, excluding the IO"
2018-08-01,267704519,Chad,"All Countries, excluding the IO"
2018-09-01,133969752,Chad,"All Countries, excluding the IO"
2018-10-01,285099265,Chad,"All Countries, excluding the IO"
2018-11-01,48234156,Chad,"All Countries, excluding the IO"
2018-12-01,214054114,Chad,"All Countries, excluding the IO"
2019-01-01,97470215,Chad,"All Countries, excluding the IO"
2019-02-01,90948068,Chad,"All Countries, excluding the IO"
2019-03-01,226780296,Chad,"All Countries, excluding the IO"
2019-04-01,100037968,Chad,"All Countries, excluding the IO"
2019-05-01,39689831,Chad,"All Countries, excluding the IO"
2019-06-01,130566356.00000001,Chad,"All Countries, excluding the IO"
2019-07-01,173354909,Chad,"All Countries, excluding the IO"
2019-08-01,93495180,Chad,"All Countries, excluding the IO"
2019-09-01,13291487,Chad,"All Countries, excluding the IO"
2019-10-01,125953445,Chad,"All Countries, excluding the IO"
2019-11-01,72451383,Chad,"All Countries, excluding the IO"
2019-12-01,103192074,Chad,"All Countries, excluding the IO"
2020-01-01,203926649,Chad,"All Countries, excluding the IO"
2020-02-01,126963721,Chad,"All Countries, excluding the IO"
2020-03-01,46285346,Chad,"All Countries, excluding the IO"
2020-04-01,58191083,Chad,"All Countries, excluding the IO"
2020-05-01,97423637,Chad,"All Countries, excluding the IO"
2020-06-01,103574356,Chad,"All Countries, excluding the IO"
2020-07-01,88637928,Chad,"All Countries, excluding the IO"
2020-08-01,132440888,Chad,"All Countries, excluding the IO"
2020-09-01,259455706.00000003,Chad,"All Countries, excluding the IO"
2020-10-01,106895001,Chad,"All Countries, excluding the IO"
2020-11-01,133893385.99999999,Chad,"All Countries, excluding the IO"
2020-12-01,113860602,Chad,"All Countries, excluding the IO"
2021-01-01,199893840,Chad,"All Countries, excluding the IO"
2021-02-01,161457923,Chad,"All Countries, excluding the IO"
2021-03-01,177143256,Chad,"All Countries, excluding the IO"
2021-04-01,138232564,Chad,"All Countries, excluding the IO"
2021-05-01,205630716,Chad,"All Countries, excluding the IO"
2021-06-01,132481057.99999999,Chad,"All Countries, excluding the IO"
2021-07-01,210567219,Chad,"All Countries, excluding the IO"
2021-08-01,287017523,Chad,"All Countries, excluding the IO"
2021-09-01,174533739,Chad,"All Countries, excluding the IO"
2021-10-01,309319472,Chad,"All Countries, excluding the IO"
2021-11-01,183965862,Chad,"All Countries, excluding the IO"
2021-12-01,274552147,Chad,"All Countries, excluding the IO"
2022-01-01,247303921,Chad,"All Countries, excluding the IO"
2022-02-01,194497512,Chad,"All Countries, excluding the IO"
2022-03-01,303423114,Chad,"All Countries, excluding the IO"
2022-04-01,222624441,Chad,"All Countries, excluding the IO"
2022-05-01,459746043,Chad,"All Countries, excluding the IO"
2022-06-01,382079282,Chad,"All Countries, excluding the IO"
2022-07-01,585703168,Chad,"All Countries, excluding the IO"
2022-08-01,554618678,Chad,"All Countries, excluding the IO"
2022-09-01,500985344,Chad,"All Countries, excluding the IO"
2022-10-01,306672759,Chad,"All Countries, excluding the IO"
2022-11-01,486815174,Chad,"All Countries, excluding the IO"
2022-12-01,251539357,Chad,"All Countries, excluding the IO"
2023-01-01,155827936,Chad,"All Countries, excluding the IO"
2023-02-01,206750147,Chad,"All Countries, excluding the IO"
2023-03-01,451627863,Chad,"All Countries, excluding the IO"
2023-04-01,227216236,Chad,"All Countries, excluding the IO"
2023-05-01,331122643,Chad,"All Countries, excluding the IO"
2023-06-01,431984583,Chad,"All Countries, excluding the IO"
2023-07-01,383801997,Chad,"All Countries, excluding the IO"
2017-01-01,5804338216,Slovakia,"All Countries, excluding the IO"
2017-02-01,6197813873,Slovakia,"All Countries, excluding the IO"
2017-03-01,7233008917,Slovakia,"All Countries, excluding the IO"
2017-04-01,6279336399,Slovakia,"All Countries, excluding the IO"
2017-05-01,6960887284,Slovakia,"All Countries, excluding the IO"
2017-06-01,6994331989,Slovakia,"All Countries, excluding the IO"
2017-07-01,5981688459,Slovakia,"All Countries, excluding the IO"
2017-08-01,6927491348,Slovakia,"All Countries, excluding the IO"
2017-09-01,7837017838,Slovakia,"All Countries, excluding the IO"
2017-10-01,8432929217.000001,Slovakia,"All Countries, excluding the IO"
2017-11-01,8481022962.999999,Slovakia,"All Countries, excluding the IO"
2017-12-01,6284270914,Slovakia,"All Countries, excluding the IO"
2018-01-01,7180606916,Slovakia,"All Countries, excluding the IO"
2018-02-01,7655862928,Slovakia,"All Countries, excluding the IO"
2018-03-01,8536931153,Slovakia,"All Countries, excluding the IO"
2018-04-01,7804526655,Slovakia,"All Countries, excluding the IO"
2018-05-01,8084857584,Slovakia,"All Countries, excluding the IO"
2018-06-01,8066340619,Slovakia,"All Countries, excluding the IO"
2018-07-01,6907494497,Slovakia,"All Countries, excluding the IO"
2018-08-01,7161882519,Slovakia,"All Countries, excluding the IO"
2018-09-01,8104601096,Slovakia,"All Countries, excluding the IO"
2018-10-01,8822875446,Slovakia,"All Countries, excluding the IO"
2018-11-01,8653183420,Slovakia,"All Countries, excluding the IO"
2018-12-01,6446110732,Slovakia,"All Countries, excluding the IO"
2019-01-01,7673663526,Slovakia,"All Countries, excluding the IO"
2019-02-01,7551781676,Slovakia,"All Countries, excluding the IO"
2019-03-01,8212036556.999999,Slovakia,"All Countries, excluding the IO"
2019-04-01,7362021349,Slovakia,"All Countries, excluding the IO"
2019-05-01,7741896347,Slovakia,"All Countries, excluding the IO"
2019-06-01,7261253654,Slovakia,"All Countries, excluding the IO"
2019-07-01,6492873744,Slovakia,"All Countries, excluding the IO"
2019-08-01,6513484822,Slovakia,"All Countries, excluding the IO"
2019-09-01,7686453138,Slovakia,"All Countries, excluding the IO"
2019-10-01,8537463237,Slovakia,"All Countries, excluding the IO"
2019-11-01,8107632906,Slovakia,"All Countries, excluding the IO"
2019-12-01,6368419474,Slovakia,"All Countries, excluding the IO"
2020-01-01,7327341725,Slovakia,"All Countries, excluding the IO"
2020-02-01,7308309438,Slovakia,"All Countries, excluding the IO"
2020-03-01,6557416088,Slovakia,"All Countries, excluding the IO"
2020-04-01,3880618832,Slovakia,"All Countries, excluding the IO"
2020-05-01,5015671351,Slovakia,"All Countries, excluding the IO"
2020-06-01,7391807740,Slovakia,"All Countries, excluding the IO"
2020-07-01,6918192754,Slovakia,"All Countries, excluding the IO"
2020-08-01,7460309908,Slovakia,"All Countries, excluding the IO"
2020-09-01,8721259913,Slovakia,"All Countries, excluding the IO"
2020-10-01,9351186816,Slovakia,"All Countries, excluding the IO"
2020-11-01,8947799056,Slovakia,"All Countries, excluding the IO"
2020-12-01,7759987928,Slovakia,"All Countries, excluding the IO"
2021-01-01,7872103354,Slovakia,"All Countries, excluding the IO"
2021-02-01,8633775509,Slovakia,"All Countries, excluding the IO"
2021-03-01,9988784015,Slovakia,"All Countries, excluding the IO"
2021-04-01,8658603562,Slovakia,"All Countries, excluding the IO"
2021-05-01,8374442784.999999,Slovakia,"All Countries, excluding the IO"
2021-06-01,9259889516,Slovakia,"All Countries, excluding the IO"
2021-07-01,7933465812,Slovakia,"All Countries, excluding the IO"
2021-08-01,7413799170,Slovakia,"All Countries, excluding the IO"
2021-09-01,8274258742,Slovakia,"All Countries, excluding the IO"
2021-10-01,9176114941,Slovakia,"All Countries, excluding the IO"
2021-11-01,9739599480,Slovakia,"All Countries, excluding the IO"
2021-12-01,8566448971,Slovakia,"All Countries, excluding the IO"
2022-01-01,8685520085,Slovakia,"All Countries, excluding the IO"
2022-02-01,9274420767,Slovakia,"All Countries, excluding the IO"
2022-03-01,9908543040,Slovakia,"All Countries, excluding the IO"
2022-04-01,8451567628.999999,Slovakia,"All Countries, excluding the IO"
2022-05-01,9675269348,Slovakia,"All Countries, excluding the IO"
2022-06-01,9345813580,Slovakia,"All Countries, excluding the IO"
2022-07-01,7825946689,Slovakia,"All Countries, excluding the IO"
2022-08-01,8374450059.999999,Slovakia,"All Countries, excluding the IO"
2022-09-01,8983330442,Slovakia,"All Countries, excluding the IO"
2022-10-01,9354164348,Slovakia,"All Countries, excluding the IO"
2022-11-01,9852725315,Slovakia,"All Countries, excluding the IO"
2022-12-01,8041254848,Slovakia,"All Countries, excluding the IO"
2023-01-01,9146748400,Slovakia,"All Countries, excluding the IO"
2023-02-01,9802732510,Slovakia,"All Countries, excluding the IO"
2023-03-01,11231463771,Slovakia,"All Countries, excluding the IO"
2023-04-01,9268667632,Slovakia,"All Countries, excluding the IO"
2023-05-01,10489642504,Slovakia,"All Countries, excluding the IO"
2023-06-01,10582283966,Slovakia,"All Countries, excluding the IO"
2023-07-01,8894286884,Slovakia,"All Countries, excluding the IO"
2017-01-01,519427008,Papua New Guinea,"All Countries, excluding the IO"
2017-02-01,995749984,Papua New Guinea,"All Countries, excluding the IO"
2017-03-01,469518992,Papua New Guinea,"All Countries, excluding the IO"
2017-04-01,460362992,Papua New Guinea,"All Countries, excluding the IO"
2017-05-01,389622000,Papua New Guinea,"All Countries, excluding the IO"
2017-06-01,785416008,Papua New Guinea,"All Countries, excluding the IO"
2017-07-01,476104008,Papua New Guinea,"All Countries, excluding the IO"
2017-08-01,778762016,Papua New Guinea,"All Countries, excluding the IO"
2017-09-01,520339992.00000006,Papua New Guinea,"All Countries, excluding the IO"
2017-10-01,539106000,Papua New Guinea,"All Countries, excluding the IO"
2017-11-01,339128000,Papua New Guinea,"All Countries, excluding the IO"
2017-12-01,226338000,Papua New Guinea,"All Countries, excluding the IO"
2018-01-01,467235008,Papua New Guinea,"All Countries, excluding the IO"
2018-02-01,340271000,Papua New Guinea,"All Countries, excluding the IO"
2018-03-01,86287000,Papua New Guinea,"All Countries, excluding the IO"
2018-04-01,266165000.00000003,Papua New Guinea,"All Countries, excluding the IO"
2018-05-01,440855992,Papua New Guinea,"All Countries, excluding the IO"
2018-06-01,483684984,Papua New Guinea,"All Countries, excluding the IO"
2018-07-01,478646992,Papua New Guinea,"All Countries, excluding the IO"
2018-08-01,607490000,Papua New Guinea,"All Countries, excluding the IO"
2018-09-01,668013016,Papua New Guinea,"All Countries, excluding the IO"
2018-10-01,718824000,Papua New Guinea,"All Countries, excluding the IO"
2018-11-01,647449000,Papua New Guinea,"All Countries, excluding the IO"
2018-12-01,904800008,Papua New Guinea,"All Countries, excluding the IO"
2019-01-01,1208655460,Papua New Guinea,"All Countries, excluding the IO"
2019-02-01,979060061,Papua New Guinea,"All Countries, excluding the IO"
2019-03-01,878688433,Papua New Guinea,"All Countries, excluding the IO"
2019-04-01,924264815,Papua New Guinea,"All Countries, excluding the IO"
2019-05-01,917223628,Papua New Guinea,"All Countries, excluding the IO"
2019-06-01,999818479,Papua New Guinea,"All Countries, excluding the IO"
2019-07-01,828738434,Papua New Guinea,"All Countries, excluding the IO"
2019-08-01,932473569,Papua New Guinea,"All Countries, excluding the IO"
2019-09-01,919850626,Papua New Guinea,"All Countries, excluding the IO"
2019-10-01,919126946,Papua New Guinea,"All Countries, excluding the IO"
2019-11-01,855592663,Papua New Guinea,"All Countries, excluding the IO"
2019-12-01,928557649,Papua New Guinea,"All Countries, excluding the IO"
2020-01-01,898770196,Papua New Guinea,"All Countries, excluding the IO"
2020-02-01,865198373,Papua New Guinea,"All Countries, excluding the IO"
2020-03-01,976320909,Papua New Guinea,"All Countries, excluding the IO"
2020-04-01,688595247,Papua New Guinea,"All Countries, excluding the IO"
2020-05-01,783690693,Papua New Guinea,"All Countries, excluding the IO"
2020-06-01,963531980,Papua New Guinea,"All Countries, excluding the IO"
2020-07-01,830821549,Papua New Guinea,"All Countries, excluding the IO"
2020-08-01,860298236,Papua New Guinea,"All Countries, excluding the IO"
2020-09-01,876882005,Papua New Guinea,"All Countries, excluding the IO"
2020-10-01,734510331,Papua New Guinea,"All Countries, excluding the IO"
2020-11-01,774899064,Papua New Guinea,"All Countries, excluding the IO"
2020-12-01,762913560,Papua New Guinea,"All Countries, excluding the IO"
2021-01-01,786352871,Papua New Guinea,"All Countries, excluding the IO"
2021-02-01,1080561487,Papua New Guinea,"All Countries, excluding the IO"
2021-03-01,817884153,Papua New Guinea,"All Countries, excluding the IO"
2021-04-01,750145831,Papua New Guinea,"All Countries, excluding the IO"
2021-05-01,1011282729,Papua New Guinea,"All Countries, excluding the IO"
2021-06-01,915593974,Papua New Guinea,"All Countries, excluding the IO"
2021-07-01,870648138,Papua New Guinea,"All Countries, excluding the IO"
2021-08-01,792855022,Papua New Guinea,"All Countries, excluding the IO"
2021-09-01,964645994,Papua New Guinea,"All Countries, excluding the IO"
2021-10-01,1043485068,Papua New Guinea,"All Countries, excluding the IO"
2021-11-01,1068416219,Papua New Guinea,"All Countries, excluding the IO"
2021-12-01,1388665692,Papua New Guinea,"All Countries, excluding the IO"
2022-01-01,1205818426,Papua New Guinea,"All Countries, excluding the IO"
2022-02-01,1248825772,Papua New Guinea,"All Countries, excluding the IO"
2022-03-01,1294150825,Papua New Guinea,"All Countries, excluding the IO"
2022-04-01,1037751193,Papua New Guinea,"All Countries, excluding the IO"
2022-05-01,1274056425,Papua New Guinea,"All Countries, excluding the IO"
2022-06-01,1182796246,Papua New Guinea,"All Countries, excluding the IO"
2022-07-01,1446168686,Papua New Guinea,"All Countries, excluding the IO"
2022-08-01,1105055986,Papua New Guinea,"All Countries, excluding the IO"
2022-09-01,1785459230,Papua New Guinea,"All Countries, excluding the IO"
2022-10-01,2005435668,Papua New Guinea,"All Countries, excluding the IO"
2022-11-01,1466452994,Papua New Guinea,"All Countries, excluding the IO"
2022-12-01,1379015960,Papua New Guinea,"All Countries, excluding the IO"
2023-01-01,1581608125,Papua New Guinea,"All Countries, excluding the IO"
2023-02-01,1198198200,Papua New Guinea,"All Countries, excluding the IO"
2023-03-01,1312511674,Papua New Guinea,"All Countries, excluding the IO"
2023-04-01,928823544,Papua New Guinea,"All Countries, excluding the IO"
2023-05-01,1059496934.9999999,Papua New Guinea,"All Countries, excluding the IO"
2023-06-01,1123809282,Papua New Guinea,"All Countries, excluding the IO"
2023-07-01,1014775831,Papua New Guinea,"All Countries, excluding the IO"
2017-01-01,141520286,Cuba,"All Countries, excluding the IO"
2017-02-01,159966275,Cuba,"All Countries, excluding the IO"
2017-03-01,142429440,Cuba,"All Countries, excluding the IO"
2017-04-01,127720814,Cuba,"All Countries, excluding the IO"
2017-05-01,117808370,Cuba,"All Countries, excluding the IO"
2017-06-01,166723510,Cuba,"All Countries, excluding the IO"
2017-07-01,115234736,Cuba,"All Countries, excluding the IO"
2017-08-01,115996790,Cuba,"All Countries, excluding the IO"
2017-09-01,118585066,Cuba,"All Countries, excluding the IO"
2017-10-01,76892071,Cuba,"All Countries, excluding the IO"
2017-11-01,107497788,Cuba,"All Countries, excluding the IO"
2017-12-01,83063768,Cuba,"All Countries, excluding the IO"
2018-01-01,88983935,Cuba,"All Countries, excluding the IO"
2018-02-01,83524984,Cuba,"All Countries, excluding the IO"
2018-03-01,83760643,Cuba,"All Countries, excluding the IO"
2018-04-01,104009797,Cuba,"All Countries, excluding the IO"
2018-05-01,109119024,Cuba,"All Countries, excluding the IO"
2018-06-01,107253323,Cuba,"All Countries, excluding the IO"
2018-07-01,138895513,Cuba,"All Countries, excluding the IO"
2018-08-01,123779402,Cuba,"All Countries, excluding the IO"
2018-09-01,98795657,Cuba,"All Countries, excluding the IO"
2018-10-01,113179081,Cuba,"All Countries, excluding the IO"
2018-11-01,91686732,Cuba,"All Countries, excluding the IO"
2018-12-01,99112840,Cuba,"All Countries, excluding the IO"
2019-01-01,104803097,Cuba,"All Countries, excluding the IO"
2019-02-01,113107759,Cuba,"All Countries, excluding the IO"
2019-03-01,83463573,Cuba,"All Countries, excluding the IO"
2019-04-01,85463648,Cuba,"All Countries, excluding the IO"
2019-05-01,142273203,Cuba,"All Countries, excluding the IO"
2019-06-01,83505444,Cuba,"All Countries, excluding the IO"
2019-07-01,86890293,Cuba,"All Countries, excluding the IO"
2019-08-01,95066370,Cuba,"All Countries, excluding the IO"
2019-09-01,86683294,Cuba,"All Countries, excluding the IO"
2019-10-01,91805256,Cuba,"All Countries, excluding the IO"
2019-11-01,74368128,Cuba,"All Countries, excluding the IO"
2019-12-01,73735385,Cuba,"All Countries, excluding the IO"
2020-01-01,77604248,Cuba,"All Countries, excluding the IO"
2020-02-01,65363630,Cuba,"All Countries, excluding the IO"
2020-03-01,110402455,Cuba,"All Countries, excluding the IO"
2020-04-01,91639650,Cuba,"All Countries, excluding the IO"
2020-05-01,106053366,Cuba,"All Countries, excluding the IO"
2020-06-01,100993239,Cuba,"All Countries, excluding the IO"
2020-07-01,89436979,Cuba,"All Countries, excluding the IO"
2020-08-01,143905629,Cuba,"All Countries, excluding the IO"
2020-09-01,157297474,Cuba,"All Countries, excluding the IO"
2020-10-01,108897628,Cuba,"All Countries, excluding the IO"
2020-11-01,89272674,Cuba,"All Countries, excluding the IO"
2020-12-01,94401074,Cuba,"All Countries, excluding the IO"
2021-01-01,92867003,Cuba,"All Countries, excluding the IO"
2021-02-01,81242995,Cuba,"All Countries, excluding the IO"
2021-03-01,106266522,Cuba,"All Countries, excluding the IO"
2021-04-01,76652524,Cuba,"All Countries, excluding the IO"
2021-05-01,92439915,Cuba,"All Countries, excluding the IO"
2021-06-01,171157145,Cuba,"All Countries, excluding the IO"
2021-07-01,82344535,Cuba,"All Countries, excluding the IO"
2021-08-01,110689575,Cuba,"All Countries, excluding the IO"
2021-09-01,86816427,Cuba,"All Countries, excluding the IO"
2021-10-01,125562059,Cuba,"All Countries, excluding the IO"
2021-11-01,92984960,Cuba,"All Countries, excluding the IO"
2021-12-01,81421118,Cuba,"All Countries, excluding the IO"
2022-01-01,129853212.00000001,Cuba,"All Countries, excluding the IO"
2022-02-01,89581880,Cuba,"All Countries, excluding the IO"
2022-03-01,108227868,Cuba,"All Countries, excluding the IO"
2022-04-01,126134130,Cuba,"All Countries, excluding the IO"
2022-05-01,116694301,Cuba,"All Countries, excluding the IO"
2022-06-01,130639636,Cuba,"All Countries, excluding the IO"
2022-07-01,101623164,Cuba,"All Countries, excluding the IO"
2022-08-01,105544550,Cuba,"All Countries, excluding the IO"
2022-09-01,114029322,Cuba,"All Countries, excluding the IO"
2022-10-01,112146053,Cuba,"All Countries, excluding the IO"
2022-11-01,96778277,Cuba,"All Countries, excluding the IO"
2022-12-01,90795197,Cuba,"All Countries, excluding the IO"
2023-01-01,129103385,Cuba,"All Countries, excluding the IO"
2023-02-01,107571742,Cuba,"All Countries, excluding the IO"
2023-03-01,85109812,Cuba,"All Countries, excluding the IO"
2023-04-01,99432195,Cuba,"All Countries, excluding the IO"
2023-05-01,111319251,Cuba,"All Countries, excluding the IO"
2023-06-01,107678925,Cuba,"All Countries, excluding the IO"
2023-07-01,97974642,Cuba,"All Countries, excluding the IO"
2017-01-01,22870649,Bahamas,"All Countries, excluding the IO"
2017-02-01,24477650,Bahamas,"All Countries, excluding the IO"
2017-03-01,71314913,Bahamas,"All Countries, excluding the IO"
2017-04-01,64886923.99999999,Bahamas,"All Countries, excluding the IO"
2017-05-01,53201875,Bahamas,"All Countries, excluding the IO"
2017-06-01,38661546,Bahamas,"All Countries, excluding the IO"
2017-07-01,45197557,Bahamas,"All Countries, excluding the IO"
2017-08-01,26575672,Bahamas,"All Countries, excluding the IO"
2017-09-01,13305590,Bahamas,"All Countries, excluding the IO"
2017-10-01,21824922,Bahamas,"All Countries, excluding the IO"
2017-11-01,48185998,Bahamas,"All Countries, excluding the IO"
2017-12-01,52073001,Bahamas,"All Countries, excluding the IO"
2018-01-01,122514947,Bahamas,"All Countries, excluding the IO"
2018-02-01,131261480,Bahamas,"All Countries, excluding the IO"
2018-03-01,138142964,Bahamas,"All Countries, excluding the IO"
2018-04-01,55368921,Bahamas,"All Countries, excluding the IO"
2018-05-01,54432926,Bahamas,"All Countries, excluding the IO"
2018-06-01,55023254,Bahamas,"All Countries, excluding the IO"
2018-07-01,76600118,Bahamas,"All Countries, excluding the IO"
2018-08-01,31137061,Bahamas,"All Countries, excluding the IO"
2018-09-01,106140385,Bahamas,"All Countries, excluding the IO"
2018-10-01,42635789,Bahamas,"All Countries, excluding the IO"
2018-11-01,57862562,Bahamas,"All Countries, excluding the IO"
2018-12-01,70139880,Bahamas,"All Countries, excluding the IO"
2019-01-01,58461723,Bahamas,"All Countries, excluding the IO"
2019-02-01,50018160,Bahamas,"All Countries, excluding the IO"
2019-03-01,48346682,Bahamas,"All Countries, excluding the IO"
2019-04-01,41671980,Bahamas,"All Countries, excluding the IO"
2019-05-01,49394836,Bahamas,"All Countries, excluding the IO"
2019-06-01,30909326,Bahamas,"All Countries, excluding the IO"
2019-07-01,71807951,Bahamas,"All Countries, excluding the IO"
2019-08-01,40294575,Bahamas,"All Countries, excluding the IO"
2019-09-01,14717448,Bahamas,"All Countries, excluding the IO"
2019-10-01,36795558,Bahamas,"All Countries, excluding the IO"
2019-11-01,49020107,Bahamas,"All Countries, excluding the IO"
2019-12-01,53584083,Bahamas,"All Countries, excluding the IO"
2020-01-01,31003776,Bahamas,"All Countries, excluding the IO"
2020-02-01,26689786,Bahamas,"All Countries, excluding the IO"
2020-03-01,30165081,Bahamas,"All Countries, excluding the IO"
2020-04-01,31705308,Bahamas,"All Countries, excluding the IO"
2020-05-01,22213733,Bahamas,"All Countries, excluding the IO"
2020-06-01,17632289,Bahamas,"All Countries, excluding the IO"
2020-07-01,15710371,Bahamas,"All Countries, excluding the IO"
2020-08-01,26310582,Bahamas,"All Countries, excluding the IO"
2020-09-01,32071060.000000004,Bahamas,"All Countries, excluding the IO"
2020-10-01,22164737,Bahamas,"All Countries, excluding the IO"
2020-11-01,23274493,Bahamas,"All Countries, excluding the IO"
2020-12-01,26594341,Bahamas,"All Countries, excluding the IO"
2021-01-01,26580299,Bahamas,"All Countries, excluding the IO"
2021-02-01,17886389,Bahamas,"All Countries, excluding the IO"
2021-03-01,29335496,Bahamas,"All Countries, excluding the IO"
2021-04-01,51346369,Bahamas,"All Countries, excluding the IO"
2021-05-01,21849623,Bahamas,"All Countries, excluding the IO"
2021-06-01,52265958,Bahamas,"All Countries, excluding the IO"
2021-07-01,44258303,Bahamas,"All Countries, excluding the IO"
2021-08-01,35773349,Bahamas,"All Countries, excluding the IO"
2021-09-01,58894709,Bahamas,"All Countries, excluding the IO"
2021-10-01,59341246,Bahamas,"All Countries, excluding the IO"
2021-11-01,41904361,Bahamas,"All Countries, excluding the IO"
2021-12-01,124559238,Bahamas,"All Countries, excluding the IO"
2022-01-01,58473037,Bahamas,"All Countries, excluding the IO"
2022-02-01,38023175,Bahamas,"All Countries, excluding the IO"
2022-03-01,136326513,Bahamas,"All Countries, excluding the IO"
2022-04-01,166851776,Bahamas,"All Countries, excluding the IO"
2022-05-01,149833582,Bahamas,"All Countries, excluding the IO"
2022-06-01,199476213,Bahamas,"All Countries, excluding the IO"
2022-07-01,63851871,Bahamas,"All Countries, excluding the IO"
2022-08-01,321611076,Bahamas,"All Countries, excluding the IO"
2022-09-01,166239541,Bahamas,"All Countries, excluding the IO"
2022-10-01,30484348,Bahamas,"All Countries, excluding the IO"
2022-11-01,206002502,Bahamas,"All Countries, excluding the IO"
2022-12-01,404600287,Bahamas,"All Countries, excluding the IO"
2023-01-01,340291508,Bahamas,"All Countries, excluding the IO"
2023-02-01,43085999,Bahamas,"All Countries, excluding the IO"
2023-03-01,117236420,Bahamas,"All Countries, excluding the IO"
2023-04-01,244002870,Bahamas,"All Countries, excluding the IO"
2023-05-01,250225459,Bahamas,"All Countries, excluding the IO"
2023-06-01,279574715,Bahamas,"All Countries, excluding the IO"
2023-07-01,153898347,Bahamas,"All Countries, excluding the IO"
2017-01-01,17182323015,Thailand,"All Countries, excluding the IO"
2017-02-01,18430834885,Thailand,"All Countries, excluding the IO"
2017-03-01,20785586247,Thailand,"All Countries, excluding the IO"
2017-04-01,16867674835.999998,Thailand,"All Countries, excluding the IO"
2017-05-01,19741540945,Thailand,"All Countries, excluding the IO"
2017-06-01,20226825904,Thailand,"All Countries, excluding the IO"
2017-07-01,18828723690,Thailand,"All Countries, excluding the IO"
2017-08-01,21385247576,Thailand,"All Countries, excluding the IO"
2017-09-01,21722685116,Thailand,"All Countries, excluding the IO"
2017-10-01,19751663654,Thailand,"All Countries, excluding the IO"
2017-11-01,21369875368,Thailand,"All Countries, excluding the IO"
2017-12-01,19632116115,Thailand,"All Countries, excluding the IO"
2018-01-01,20523678568,Thailand,"All Countries, excluding the IO"
2018-02-01,20525741891,Thailand,"All Countries, excluding the IO"
2018-03-01,22547796430,Thailand,"All Countries, excluding the IO"
2018-04-01,18819712505,Thailand,"All Countries, excluding the IO"
2018-05-01,21695165156,Thailand,"All Countries, excluding the IO"
2018-06-01,21453136561,Thailand,"All Countries, excluding the IO"
2018-07-01,19795103787,Thailand,"All Countries, excluding the IO"
2018-08-01,22874163209,Thailand,"All Countries, excluding the IO"
2018-09-01,20784346537,Thailand,"All Countries, excluding the IO"
2018-10-01,21375572276,Thailand,"All Countries, excluding the IO"
2018-11-01,20844104749,Thailand,"All Countries, excluding the IO"
2018-12-01,19368690184,Thailand,"All Countries, excluding the IO"
2019-01-01,19344009670,Thailand,"All Countries, excluding the IO"
2019-02-01,21705048582,Thailand,"All Countries, excluding the IO"
2019-03-01,20936267077,Thailand,"All Countries, excluding the IO"
2019-04-01,18283722242,Thailand,"All Countries, excluding the IO"
2019-05-01,20833003465,Thailand,"All Countries, excluding the IO"
2019-06-01,21720264799,Thailand,"All Countries, excluding the IO"
2019-07-01,21273496062,Thailand,"All Countries, excluding the IO"
2019-08-01,21796445700,Thailand,"All Countries, excluding the IO"
2019-09-01,20365869747,Thailand,"All Countries, excluding the IO"
