Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1997-08-22 00:00:00+08:00,4190.712975119753,4278.25203678367,4168.043306358069,4242.0126953125,0,0.0,0.0
1997-08-25 00:00:00+08:00,4247.662423395207,4364.411116806925,4247.0423131476455,4362.98095703125,0,0.0,0.0
1997-08-26 00:00:00+08:00,4373.481101630793,4422.450771367314,4346.931592479886,4386.47119140625,0,0.0,0.0
1997-08-27 00:00:00+08:00,4373.970603147165,4411.090300962564,4339.410935002733,4408.34033203125,0,0.0,0.0
1997-08-28 00:00:00+08:00,4408.530607162607,4468.819969679326,4373.401118560733,4438.27001953125,0,0.0,0.0
1997-08-29 00:00:00+08:00,4440.020044330418,4450.690334855255,4370.770820727503,4398.6806640625,0,0.0,0.0
1997-09-01 00:00:00+08:00,4375.790980565851,4411.89067510732,4348.391384185418,4372.6513671875,0,0.0,0.0
1997-09-02 00:00:00+08:00,4372.480762939978,4412.290375206911,4351.661172140776,4398.720703125,0,0.0,0.0
1997-09-03 00:00:00+08:00,4404.430651351964,4492.819798122436,4404.430651351964,4490.48974609375,0,0.0,0.0
1997-09-04 00:00:00+08:00,4510.119519499902,4524.519260920828,4477.159926898927,4500.32958984375,0,0.0,0.0
1997-09-05 00:00:00+08:00,4497.3397752173,4499.039463215334,4460.490090206204,4491.2197265625,0,0.0,0.0
1997-09-08 00:00:00+08:00,4488.299904215547,4505.349518234239,4458.01020388805,4497.19970703125,0,0.0,0.0
1997-09-09 00:00:00+08:00,4492.249377447436,4514.569439396091,4436.530276353437,4436.7900390625,0,0.0,0.0
1997-09-10 00:00:00+08:00,4418.58048783754,4499.79979473684,4411.270510961465,4498.90966796875,0,0.0,0.0
1997-09-11 00:00:00+08:00,4508.83936200033,4538.868808990459,4443.059829316044,4466.0595703125,0,0.0,0.0
1997-09-12 00:00:00+08:00,4463.41003850379,4475.340080849674,4365.041021555946,4365.5712890625,0,0.0,0.0
1997-09-15 00:00:00+08:00,4356.011413194941,4356.011413194941,4235.212469238452,4241.20263671875,0,0.0,0.0
1997-09-16 00:00:00+08:00,4254.342850572664,4297.442469185515,4230.053081485954,4261.28271484375,0,0.0,0.0
1997-09-17 00:00:00+08:00,4261.49200775597,4276.661758652601,4188.202794736708,4202.22265625,0,0.0,0.0
1997-09-18 00:00:00+08:00,4206.29248159582,4235.682287390242,4177.022791636414,4206.392578125,0,0.0,0.0
1997-09-19 00:00:00+08:00,4212.56279441823,4241.722624852299,4199.772898263005,4238.91259765625,0,0.0,0.0
1997-09-22 00:00:00+08:00,4241.132513396961,4245.582170422403,3950.065716083116,3953.82568359375,0,0.0,0.0
1997-09-23 00:00:00+08:00,3907.9361306755436,3936.4958688089355,3661.358819321481,3698.868408203125,0,0.0,0.0
1997-09-24 00:00:00+08:00,3784.23773640547,3921.846061766968,3771.5877312983894,3910.246337890625,0,0.0,0.0
1997-09-25 00:00:00+08:00,3969.3952683216494,4001.765021207634,3903.4060207553734,3948.115478515625,0,0.0,0.0
1997-09-26 00:00:00+08:00,3952.6658251330546,3961.4157274308977,3852.726999652272,3935.60595703125,0,0.0,0.0
1997-09-29 00:00:00+08:00,3901.1862779283624,3901.1862779283624,3814.0871559888874,3857.476806640625,0,0.0,0.0
1997-09-30 00:00:00+08:00,3846.3967872747494,3930.2859828099513,3834.116895750466,3916.916015625,0,0.0,0.0
1997-10-06 00:00:00+08:00,3963.575793363034,3965.7456909725306,3881.0566966252786,3907.896240234375,0,0.0,0.0
1997-10-07 00:00:00+08:00,3899.736364017876,3925.4160081239806,3853.8567507779676,3924.74609375,0,0.0,0.0
1997-10-08 00:00:00+08:00,3996.5754293485497,4080.974387982582,3949.8259520793595,4061.174560546875,0,0.0,0.0
1997-10-09 00:00:00+08:00,4073.834324611007,4101.824245971197,4026.9849950173257,4038.764892578125,0,0.0,0.0
1997-10-10 00:00:00+08:00,4035.4547048764503,4076.8143480655967,4027.2648553954655,4067.454345703125,0,0.0,0.0
1997-10-13 00:00:00+08:00,4098.41413636652,4103.213887387767,4031.654873039517,4039.514892578125,0,0.0,0.0
1997-10-14 00:00:00+08:00,4027.384887312532,4041.064910089425,3977.125439674221,4038.264892578125,0,0.0,0.0
1997-10-15 00:00:00+08:00,4043.0246638316503,4151.8635294251835,4029.1246734488454,4130.4833984375,0,0.0,0.0
1997-10-16 00:00:00+08:00,4159.39373466942,4277.382658304564,4137.594172153426,4263.50244140625,0,0.0,0.0
1997-10-17 00:00:00+08:00,4288.952297865961,4433.08057767007,4288.352206883979,4390.19140625,0,0.0,0.0
1997-10-20 00:00:00+08:00,4433.980321381179,4511.769492657673,4388.710806859181,4464.5400390625,0,0.0,0.0
1997-10-21 00:00:00+08:00,4492.399604608315,4559.238695656645,4430.539949672067,4552.6787109375,0,0.0,0.0
1997-10-22 00:00:00+08:00,4588.058420634824,4750.186973896045,4520.059183062068,4572.61865234375,0,0.0,0.0
1997-10-23 00:00:00+08:00,4537.199331379313,4628.558174421814,4479.24978321133,4591.0087890625,0,0.0,0.0
1997-10-24 00:00:00+08:00,4574.96914148652,4655.76804761269,4552.249179310541,4654.078125,0,0.0,0.0
1997-10-27 00:00:00+08:00,4697.206834049372,4755.20618047015,4646.7977341273745,4679.70703125,0,0.0,0.0
1997-10-28 00:00:00+08:00,4678.267373963987,4678.267373963987,4431.560178976825,4485.849609375,0,0.0,0.0
1997-10-29 00:00:00+08:00,4464.440418753472,4595.508780470477,4442.390371826037,4594.73876953125,0,0.0,0.0
1997-10-30 00:00:00+08:00,4618.21837732198,4660.047987696581,4497.099614518354,4497.5595703125,0,0.0,0.0
1997-10-31 00:00:00+08:00,4451.590640727535,4547.109598210213,4425.0206236521235,4523.26953125,0,0.0,0.0
1997-11-03 00:00:00+08:00,4540.189811129376,4581.169336480441,4517.279909316228,4528.45947265625,0,0.0,0.0
1997-11-04 00:00:00+08:00,4542.5094048139335,4599.858862963126,4537.029485452075,4597.728515625,0,0.0,0.0
1997-11-05 00:00:00+08:00,4616.447884707529,4676.927182422706,4616.447884707529,4671.287109375,0,0.0,0.0
1997-11-06 00:00:00+08:00,4706.497064242991,4724.7370942223915,4617.558119475943,4618.80810546875,0,0.0,0.0
1997-11-07 00:00:00+08:00,4619.788040246359,4667.347565536412,4606.43858056411,4659.2578125,0,0.0,0.0
1997-11-10 00:00:00+08:00,4670.177449919357,4696.8470718122035,4561.078579416394,4601.47802734375,0,0.0,0.0
1997-11-11 00:00:00+08:00,4581.348800794414,4610.93880277113,4514.969658392036,4596.40869140625,0,0.0,0.0
1997-11-12 00:00:00+08:00,4603.017911743077,4629.71780593626,4542.5288478402545,4546.0087890625,0,0.0,0.0
1997-11-13 00:00:00+08:00,4517.8197061592555,4645.5082227832345,4458.3301355846315,4638.51806640625,0,0.0,0.0
1997-11-14 00:00:00+08:00,4649.887722488478,4677.79756530687,4591.798531088575,4608.828125,0,0.0,0.0
1997-11-17 00:00:00+08:00,4655.9978609922255,4662.338122289637,4592.518588717095,4595.56884765625,0,0.0,0.0
1997-11-18 00:00:00+08:00,4583.8985882604775,4638.537621553603,4552.368669797266,4553.9189453125,0,0.0,0.0
1997-11-19 00:00:00+08:00,4554.479158161514,4578.739142396951,4501.729744517098,4524.4296875,0,0.0,0.0
1997-11-20 00:00:00+08:00,4514.579467169522,4536.3995359983655,4444.060235147374,4459.8701171875,0,0.0,0.0
1997-11-21 00:00:00+08:00,4439.220568824896,4460.440547288654,4374.511328716105,4383.3310546875,0,0.0,0.0
1997-11-24 00:00:00+08:00,4356.181421674239,4356.181421674239,4246.752465708619,4248.9326171875,0,0.0,0.0
1997-11-25 00:00:00+08:00,4236.942773184874,4304.311647441576,4225.16263170562,4271.7919921875,0,0.0,0.0
1997-11-26 00:00:00+08:00,4282.6017229265435,4305.111723594509,4251.492209628393,4296.86181640625,0,0.0,0.0
1997-11-27 00:00:00+08:00,4302.50161684608,4302.50161684608,4184.11329435293,4185.283203125,0,0.0,0.0
1997-11-28 00:00:00+08:00,4148.013557103937,4273.652285344157,4131.723700659595,4268.4423828125,0,0.0,0.0
1997-12-01 00:00:00+08:00,4250.092259761752,4255.7821370719785,4193.892697532926,4204.49267578125,0,0.0,0.0
1997-12-02 00:00:00+08:00,4209.722919086784,4240.702552940198,4186.03324273225,4189.5732421875,0,0.0,0.0
1997-12-03 00:00:00+08:00,4191.163174471155,4209.193246636758,4153.143579357288,4155.353515625,0,0.0,0.0
1997-12-04 00:00:00+08:00,4150.993380100605,4224.502319453316,4118.033789643165,4213.65283203125,0,0.0,0.0
1997-12-05 00:00:00+08:00,4234.522321162683,4282.751760591478,4221.742679369012,4222.0625,0,0.0,0.0
1997-12-08 00:00:00+08:00,4231.292233494696,4250.76222926318,4205.622600452922,4209.3427734375,0,0.0,0.0
1997-12-09 00:00:00+08:00,4218.86311021794,4247.972648888447,4214.002812854332,4247.3125,0,0.0,0.0
1997-12-10 00:00:00+08:00,4252.5623251664065,4304.241923236978,4252.5623251664065,4280.60205078125,0,0.0,0.0
1997-12-11 00:00:00+08:00,4294.8219050887155,4308.521458333795,4229.0423700681995,4306.20166015625,0,0.0,0.0
1997-12-12 00:00:00+08:00,4316.092157259673,4323.922148343266,4253.09285758585,4260.66259765625,0,0.0,0.0
1997-12-15 00:00:00+08:00,4260.972635676344,4272.632662261815,4224.412983641705,4259.12255859375,0,0.0,0.0
1997-12-16 00:00:00+08:00,4264.481666359895,4290.651781222477,4252.041865319649,4284.07177734375,0,0.0,0.0
1997-12-17 00:00:00+08:00,4284.672161474506,4284.672161474506,4170.643166892697,4179.60302734375,0,0.0,0.0
1997-12-18 00:00:00+08:00,4158.023041814183,4226.0925884557355,4133.603394687495,4166.2529296875,0,0.0,0.0
1997-12-19 00:00:00+08:00,4163.153668334532,4182.9234669205425,4130.02366749827,4150.603515625,0,0.0,0.0
1997-12-22 00:00:00+08:00,4132.723653902943,4177.312997398607,4073.054401465972,4134.603515625,0,0.0,0.0
1997-12-23 00:00:00+08:00,4147.083177310805,4199.092845470992,4145.123238446633,4162.13330078125,0,0.0,0.0
1997-12-24 00:00:00+08:00,4165.533669426759,4165.533669426759,4106.394191587855,4119.73388671875,0,0.0,0.0
1997-12-25 00:00:00+08:00,4114.344238613518,4123.083887210975,4081.2244908976954,4114.3740234375,0,0.0,0.0
1997-12-26 00:00:00+08:00,4160.123112698814,4208.3125118840735,4137.613600347984,4165.97314453125,0,0.0,0.0
1997-12-29 00:00:00+08:00,4244.492219158443,4259.762066654357,4201.312529854372,4203.96240234375,0,0.0,0.0
1997-12-30 00:00:00+08:00,4209.70271173625,4222.872485673073,4159.8731933541985,4172.9130859375,0,0.0,0.0
1997-12-31 00:00:00+08:00,4171.023103458742,4188.962843917098,4152.843619592068,4184.79296875,0,0.0,0.0
1998-01-05 00:00:00+08:00,4199.462742911011,4317.331540284267,4165.113518155157,4317.091796875,0,0.0,0.0
1998-01-06 00:00:00+08:00,4326.661520332329,4336.271276024302,4276.452121531167,4317.66162109375,0,0.0,0.0
1998-01-07 00:00:00+08:00,4316.98122484538,4318.371345927112,4276.301994932742,4297.3818359375,0,0.0,0.0
1998-01-08 00:00:00+08:00,4298.261580020909,4333.540967273422,4257.481766524508,4285.96142578125,0,0.0,0.0
1998-01-09 00:00:00+08:00,4275.282267046324,4304.382039275757,4218.423039629754,4278.90234375,0,0.0,0.0
1998-01-12 00:00:00+08:00,4283.981991471655,4317.51189083722,4242.612824095108,4245.40283203125,0,0.0,0.0
1998-01-13 00:00:00+08:00,4188.073134593543,4188.073134593543,3841.696893354391,4047.904541015625,0,0.0,0.0
1998-01-14 00:00:00+08:00,4052.774718152329,4152.303633729039,4052.774718152329,4145.40380859375,0,0.0,0.0
1998-01-15 00:00:00+08:00,4174.662894281998,4206.572690769441,4117.7333603448515,4200.97265625,0,0.0,0.0
1998-01-16 00:00:00+08:00,4206.192887848804,4219.742540016204,4158.913146610271,4164.30322265625,0,0.0,0.0
1998-01-19 00:00:00+08:00,4167.81350727806,4171.513661436042,4110.084168896915,4126.67431640625,0,0.0,0.0
1998-01-20 00:00:00+08:00,4113.793716462101,4152.963199136176,4070.564464856417,4093.384033203125,0,0.0,0.0
1998-01-21 00:00:00+08:00,4084.9243052197457,4106.864245499413,4056.624572755124,4062.08447265625,0,0.0,0.0
1998-01-22 00:00:00+08:00,4058.674523744049,4131.623658068871,4054.394542372214,4098.994140625,0,0.0,0.0
1998-01-23 00:00:00+08:00,4111.323848873201,4172.772864365067,4105.803891462848,4165.23291015625,0,0.0,0.0
1998-02-09 00:00:00+08:00,4265.302666764248,4297.122137145068,4238.662826285061,4259.22265625,0,0.0,0.0
1998-02-10 00:00:00+08:00,4266.802208324509,4266.802208324509,4205.852697091378,4219.9326171875,0,0.0,0.0
1998-02-11 00:00:00+08:00,4209.803024427323,4242.932536791821,4200.113191370971,4235.74267578125,0,0.0,0.0
1998-02-12 00:00:00+08:00,4236.462086435956,4254.01218188746,4201.952709196143,4208.392578125,0,0.0,0.0
1998-02-13 00:00:00+08:00,4214.162475287485,4232.852206095777,4194.482521262139,4203.302734375,0,0.0,0.0
1998-02-16 00:00:00+08:00,4208.992884992871,4208.992884992871,4167.583192662761,4184.0830078125,0,0.0,0.0
1998-02-17 00:00:00+08:00,4182.59333467512,4218.862948359588,4168.733138204321,4189.11328125,0,0.0,0.0
1998-02-18 00:00:00+08:00,4193.423367325301,4213.082815665292,4167.863594276757,4195.88330078125,0,0.0,0.0
1998-02-19 00:00:00+08:00,4195.272716951235,4228.272346409801,4182.082923648617,4218.07275390625,0,0.0,0.0
1998-02-20 00:00:00+08:00,4229.412453889307,4240.2922144944505,4172.643072022457,4173.14306640625,0,0.0,0.0
1998-02-23 00:00:00+08:00,4148.343886194022,4148.343886194022,4076.764606117437,4116.76416015625,0,0.0,0.0
1998-02-24 00:00:00+08:00,4103.733668488026,4127.36377403293,4081.324252350338,4084.314208984375,0,0.0,0.0
1998-02-25 00:00:00+08:00,4073.3843422374416,4086.3441581284096,4027.194917784201,4035.554931640625,0,0.0,0.0
1998-02-26 00:00:00+08:00,4021.114885097694,4097.164082354006,4005.7351745017127,4077.13427734375,0,0.0,0.0
1998-02-27 00:00:00+08:00,4092.6439192741973,4124.7734407874705,4074.6941699487934,4081.64404296875,0,0.0,0.0
1998-03-02 00:00:00+08:00,4054.0146271818544,4054.0146271818544,3961.105512120075,3964.9755859375,0,0.0,0.0
1998-03-03 00:00:00+08:00,3949.225845142427,3994.225341796875,3919.9261240487294,3994.225341796875,0,0.0,0.0
1998-03-04 00:00:00+08:00,4000.104972873579,4027.044855829728,3986.215236305986,4021.164794921875,0,0.0,0.0
1998-03-05 00:00:00+08:00,4024.8648186107703,4041.204723433514,3982.695369190895,3987.75537109375,0,0.0,0.0
1998-03-06 00:00:00+08:00,3947.7157283851197,3967.185480696757,3942.085664584211,3961.28564453125,0,0.0,0.0
1998-03-09 00:00:00+08:00,3968.7455635789115,3977.3653400288345,3916.9060566242783,3921.43603515625,0,0.0,0.0
1998-03-10 00:00:00+08:00,3910.366117209037,3971.6654795031186,3838.4570104595873,3923.796142578125,0,0.0,0.0
1998-03-11 00:00:00+08:00,3932.8358682807143,3976.1654614803774,3898.17634406516,3904.836181640625,0,0.0,0.0
1998-03-12 00:00:00+08:00,3890.6063732766784,3907.55637894832,3817.07741078066,3862.3466796875,0,0.0,0.0
1998-03-13 00:00:00+08:00,3861.4269104670366,3942.385968599372,3848.01714789501,3940.796142578125,0,0.0,0.0
1998-03-16 00:00:00+08:00,3952.5857021677057,3977.4655510224293,3922.816259529681,3975.215576171875,0,0.0,0.0
1998-03-17 00:00:00+08:00,3987.6654131411015,4048.354676563451,3987.6654131411015,4043.0048828125,0,0.0,0.0
1998-03-18 00:00:00+08:00,4053.284705014087,4056.164555589084,3968.6755447205524,3969.35546875,0,0.0,0.0
1998-03-19 00:00:00+08:00,3963.785642177513,3996.4852267712845,3947.2057499210964,3963.57568359375,0,0.0,0.0
1998-03-20 00:00:00+08:00,3969.4154223230807,3998.905081670303,3947.605608445186,3960.0556640625,0,0.0,0.0
1998-03-23 00:00:00+08:00,3940.105807069349,3966.4956484490003,3920.596015645476,3926.7060546875,0,0.0,0.0
1998-03-24 00:00:00+08:00,3921.8161172016084,4007.495087798504,3921.4159752055457,4004.875,0,0.0,0.0
1998-03-25 00:00:00+08:00,4061.1746094033806,4081.3342963390833,3984.665454206952,3999.975341796875,0,0.0,0.0
1998-03-26 00:00:00+08:00,3994.975077345692,3994.975077345692,3947.7456281930645,3949.765625,0,0.0,0.0
1998-03-27 00:00:00+08:00,3943.955809663738,4015.1049148122265,3936.245935112081,4009.2451171875,0,0.0,0.0
1998-03-30 00:00:00+08:00,4022.5349569126897,4098.264087919537,4001.8252282784692,4091.82421875,0,0.0,0.0
1998-03-31 00:00:00+08:00,4112.623959863437,4116.703992390662,4053.5247668307106,4063.24462890625,0,0.0,0.0
1998-04-01 00:00:00+08:00,4060.80450984611,4090.044171827264,4040.8247536760987,4088.47412109375,0,0.0,0.0
1998-04-02 00:00:00+08:00,4097.574155356543,4170.093361451511,4097.574155356543,4135.45361328125,0,0.0,0.0
1998-04-03 00:00:00+08:00,4125.353755662025,4191.223136027058,4112.304096949509,4190.462890625,0,0.0,0.0
1998-04-06 00:00:00+08:00,4208.832655638742,4229.762596565808,4170.543046222699,4220.96240234375,0,0.0,0.0
1998-04-07 00:00:00+08:00,4227.182363857185,4240.822346929907,4189.562670432412,4204.69287109375,0,0.0,0.0
1998-04-08 00:00:00+08:00,4203.772825851601,4241.722596883972,4191.053241494619,4236.41259765625,0,0.0,0.0
1998-04-09 00:00:00+08:00,4249.442330558954,4266.632078185776,4183.63301383135,4201.49267578125,0,0.0,0.0
1998-04-10 00:00:00+08:00,4201.843299116586,4250.542463302253,4187.173540764178,4249.00244140625,0,0.0,0.0
1998-04-13 00:00:00+08:00,4266.021771046962,4317.801461229505,4266.021771046962,4291.4716796875,0,0.0,0.0
1998-04-14 00:00:00+08:00,4287.782281332214,4304.961777328831,4243.3926394339505,4248.892578125,0,0.0,0.0
1998-04-15 00:00:00+08:00,4249.022609838592,4269.602459283981,4238.693134774124,4262.4228515625,0,0.0,0.0
