,1,2,3,4,5,6,7
0,"Aug 31, 2023","6,966.66","6,982.35","6,924.23","6,953.26","6,953.26","233,127,700"
1,"Aug 30, 2023","6,958.26","7,008.49","6,958.26","6,966.66","6,966.66","159,326,300"
2,"Aug 29, 2023","6,921.73","6,964.73","6,921.73","6,957.83","6,957.83","244,345,800"
3,"Aug 28, 2023","6,895.87","6,940.12","6,895.87","6,921.73","6,921.73","185,488,900"
4,"Aug 25, 2023","6,899.39","6,906.08","6,869.63","6,895.44","6,895.44","129,994,800"
5,"Aug 24, 2023","6,921.41","6,937.65","6,898.39","6,899.39","6,899.39","142,846,200"
6,"Aug 23, 2023","6,916.45","6,959.43","6,916.45","6,921.41","6,921.41","170,674,700"
7,"Aug 22, 2023","6,866.03","6,927.45","6,860.69","6,916.45","6,916.45","158,573,900"
8,"Aug 21, 2023","6,860.05","6,890.28","6,859.42","6,866.03","6,866.03","207,708,300"
9,"Aug 18, 2023","6,899.83","6,899.83","6,856.38","6,859.91","6,859.91","130,737,900"
10,"Aug 16, 2023","6,915.10","6,915.10","6,855.89","6,900.54","6,900.54","152,291,200"
11,"Aug 15, 2023","6,910.46","6,928.63","6,898.38","6,915.10","6,915.10","172,760,000"
12,"Aug 14, 2023","6,879.98","6,910.17","6,823.75","6,910.17","6,910.17","138,804,900"
13,"Aug 11, 2023","6,893.28","6,906.65","6,865.11","6,879.98","6,879.98","130,736,700"
14,"Aug 10, 2023","6,875.11","6,910.75","6,875.11","6,893.28","6,893.28","162,734,000"
15,"Aug 09, 2023","6,868.81","6,901.06","6,863.08","6,875.11","6,875.11","218,491,200"
16,"Aug 08, 2023","6,886.51","6,915.05","6,861.63","6,868.81","6,868.81","170,357,400"
17,"Aug 07, 2023","6,852.84","6,904.36","6,852.84","6,886.37","6,886.37","134,540,800"
18,"Aug 04, 2023","6,898.22","6,925.01","6,850.90","6,852.84","6,852.84","118,791,000"
19,"Aug 03, 2023","6,854.51","6,924.05","6,839.74","6,898.08","6,898.08","163,613,400"
20,"Aug 02, 2023","6,886.50","6,886.50","6,833.98","6,854.51","6,854.51","183,858,400"
21,"Aug 01, 2023","6,931.08","6,934.39","6,880.47","6,886.50","6,886.50","196,062,700"
22,"Jul 31, 2023","6,900.23","6,931.36","6,895.07","6,931.36","6,931.36","171,457,600"
23,"Jul 28, 2023","6,896.81","6,904.10","6,857.37","6,900.23","6,900.23","146,686,100"
24,"Jul 27, 2023","6,948.28","6,966.17","6,896.66","6,896.66","6,896.66","158,624,100"
25,"Jul 26, 2023","6,917.71","6,955.98","6,917.41","6,948.28","6,948.28","149,683,800"
26,"Jul 25, 2023","6,897.98","6,944.62","6,897.98","6,917.71","6,917.71","150,504,400"
27,"Jul 24, 2023","6,880.80","6,929.68","6,877.95","6,899.40","6,899.40","150,084,400"
28,"Jul 21, 2023","6,864.19","6,880.80","6,837.65","6,880.80","6,880.80","131,640,100"
29,"Jul 20, 2023","6,830.06","6,874.89","6,828.00","6,864.19","6,864.19","142,032,500"
30,"Jul 18, 2023","6,867.14","6,902.14","6,798.43","6,830.20","6,830.20","150,363,000"
31,"Jul 17, 2023","6,869.71","6,931.27","6,867.14","6,867.14","6,867.14","176,805,700"
32,"Jul 14, 2023","6,810.21","6,874.78","6,810.21","6,869.57","6,869.57","160,702,800"
33,"Jul 13, 2023","6,808.35","6,835.74","6,783.74","6,810.21","6,810.21","171,443,900"
34,"Jul 12, 2023","6,796.92","6,820.18","6,785.86","6,808.21","6,808.21","161,722,800"
35,"Jul 11, 2023","6,731.18","6,796.92","6,730.63","6,796.92","6,796.92","160,428,000"
36,"Jul 10, 2023","6,716.46","6,763.55","6,716.46","6,731.04","6,731.04","123,617,000"
37,"Jul 07, 2023","6,757.05","6,757.05","6,711.22","6,716.46","6,716.46","158,332,900"
38,"Jul 06, 2023","6,718.26","6,766.27","6,712.07","6,757.33","6,757.33","179,543,000"
39,"Jul 05, 2023","6,681.75","6,719.06","6,676.93","6,718.98","6,718.98","148,911,000"
40,"Jul 04, 2023","6,696.86","6,713.99","6,672.77","6,681.75","6,681.75","146,273,000"
41,"Jul 03, 2023","6,661.74","6,696.72","6,660.82","6,696.72","6,696.72","125,551,000"
42,"Jun 27, 2023","6,664.67","6,679.63","6,652.90","6,661.88","6,661.88","142,328,900"
43,"Jun 26, 2023","6,639.73","6,674.06","6,622.18","6,664.67","6,664.67","126,037,100"
44,"Jun 23, 2023","6,652.26","6,665.66","6,635.48","6,639.73","6,639.73","113,447,100"
45,"Jun 22, 2023","6,702.77","6,717.98","6,652.26","6,652.26","6,652.26","168,533,600"
46,"Jun 21, 2023","6,660.46","6,702.63","6,635.67","6,702.63","6,702.63","120,273,100"
47,"Jun 20, 2023","6,686.06","6,692.44","6,626.15","6,660.46","6,660.46","118,276,600"
48,"Jun 19, 2023","6,698.55","6,705.04","6,669.05","6,686.06","6,686.06","161,424,500"
49,"Jun 16, 2023","6,713.52","6,726.46","6,669.34","6,698.55","6,698.55","172,061,800"
50,"Jun 15, 2023","6,699.72","6,717.46","6,660.91","6,713.79","6,713.79","151,187,300"
51,"Jun 14, 2023","6,718.87","6,744.64","6,672.86","6,699.72","6,699.72","178,279,800"
52,"Jun 13, 2023","6,722.37","6,744.04","6,697.07","6,719.01","6,719.01","176,568,000"
53,"Jun 12, 2023","6,694.58","6,722.37","6,670.52","6,722.37","6,722.37","158,712,000"
54,"Jun 09, 2023","6,666.05","6,703.82","6,648.96","6,694.02","6,694.02","182,769,600"
55,"Jun 08, 2023","6,619.75","6,666.33","6,598.42","6,666.33","6,666.33","168,616,600"
56,"Jun 07, 2023","6,619.06","6,638.58","6,578.76","6,619.75","6,619.75","162,881,000"
57,"Jun 06, 2023","6,633.44","6,677.57","6,602.00","6,618.92","6,618.92","231,838,500"
58,"Jun 05, 2023","6,633.26","6,663.71","6,598.51","6,633.44","6,633.44","152,714,500"
59,"May 31, 2023","6,636.42","6,657.65","6,562.96","6,633.26","6,633.26","615,071,900"
60,"May 30, 2023","6,681.10","6,700.24","6,636.42","6,636.42","6,636.42","173,775,000"
61,"May 29, 2023","6,687.28","6,708.37","6,617.24","6,681.10","6,681.10","164,801,800"
62,"May 26, 2023","6,704.23","6,727.29","6,669.24","6,687.00","6,687.00","181,504,900"
63,"May 25, 2023","6,745.80","6,749.71","6,702.53","6,704.23","6,704.23","156,986,800"
64,"May 24, 2023","6,736.68","6,755.88","6,713.89","6,745.80","6,745.80","137,679,300"
65,"May 23, 2023","6,729.65","6,772.65","6,727.07","6,736.68","6,736.68","162,216,500"
66,"May 22, 2023","6,700.56","6,757.62","6,675.88","6,729.65","6,729.65","167,491,100"
67,"May 19, 2023","6,663.11","6,715.03","6,662.75","6,700.56","6,700.56","161,565,100"
68,"May 17, 2023","6,676.42","6,706.60","6,661.47","6,663.11","6,663.11","180,449,300"
69,"May 16, 2023","6,711.74","6,729.07","6,659.07","6,676.56","6,676.56","156,372,400"
70,"May 15, 2023","6,708.46","6,729.30","6,656.65","6,711.74","6,711.74","142,578,400"
71,"May 12, 2023","6,755.94","6,755.94","6,704.57","6,707.76","6,707.76","173,779,500"
72,"May 11, 2023","6,811.90","6,814.12","6,717.42","6,755.94","6,755.94","162,906,200"
73,"May 10, 2023","6,780.40","6,820.12","6,775.19","6,811.90","6,811.90","181,480,200"
74,"May 09, 2023","6,769.63","6,793.77","6,742.18","6,779.98","6,779.98","172,097,200"
75,"May 08, 2023","6,787.49","6,798.32","6,756.66","6,769.63","6,769.63","179,625,500"
76,"May 05, 2023","6,844.03","6,851.59","6,733.78","6,787.63","6,787.63","148,189,400"
77,"May 04, 2023","6,812.72","6,846.12","6,780.09","6,844.03","6,844.03","137,517,900"
78,"May 03, 2023","6,863.30","6,865.61","6,776.90","6,812.72","6,812.72","121,306,900"
79,"May 02, 2023","6,915.72","6,920.34","6,814.34","6,863.30","6,863.30","136,480,100"
80,"Apr 28, 2023","6,945.48","6,958.67","6,897.71","6,915.72","6,915.72","130,620,700"
81,"Apr 27, 2023","6,910.85","6,971.91","6,877.65","6,945.48","6,945.48","161,595,900"
82,"Apr 26, 2023","6,821.81","6,910.15","6,821.60","6,910.15","6,910.15","120,164,300"
83,"Apr 18, 2023","6,787.58","6,839.76","6,784.17","6,821.81","6,821.81","103,660,800"
84,"Apr 17, 2023","6,818.71","6,829.51","6,765.14","6,787.58","6,787.58","94,860,100"
85,"Apr 14, 2023","6,785.88","6,838.07","6,785.70","6,818.57","6,818.57","137,035,000"
86,"Apr 13, 2023","6,798.54","6,816.88","6,764.66","6,785.60","6,785.60","161,495,800"
87,"Apr 12, 2023","6,811.46","6,833.74","6,775.28","6,798.96","6,798.96","151,427,200"
88,"Apr 11, 2023","6,771.23","6,811.31","6,738.77","6,811.31","6,811.31","161,404,500"
89,"Apr 10, 2023","6,792.77","6,799.49","6,735.19","6,771.23","6,771.23","129,368,500"
90,"Apr 06, 2023","6,819.67","6,832.73","6,786.29","6,792.77","6,792.77","172,852,900"
91,"Apr 05, 2023","6,833.18","6,867.34","6,816.43","6,819.67","6,819.67","123,965,500"
92,"Apr 04, 2023","6,827.03","6,859.69","6,781.52","6,833.18","6,833.18","131,576,400"
93,"Apr 03, 2023","6,805.28","6,849.36","6,805.13","6,827.17","6,827.17","127,453,100"
94,"Mar 31, 2023","6,809.09","6,831.55","6,789.61","6,805.28","6,805.28","139,015,200"
95,"Mar 30, 2023","6,839.44","6,868.63","6,803.09","6,808.95","6,808.95","140,466,800"
96,"Mar 29, 2023","6,760.33","6,851.51","6,760.33","6,839.44","6,839.44","143,324,900"
97,"Mar 28, 2023","6,708.93","6,764.65","6,708.93","6,760.33","6,760.33","126,113,300"
98,"Mar 27, 2023","6,762.25","6,772.60","6,704.75","6,708.93","6,708.93","135,182,600"
99,"Mar 24, 2023","6,694.02","6,776.90","6,692.17","6,762.25","6,762.25","146,575,100"
100,"Mar 21, 2023","6,612.49","6,691.61","6,609.22","6,691.61","6,691.61","145,475,100"
101,"Mar 20, 2023","6,678.24","6,678.24","6,587.69","6,612.49","6,612.49","128,905,000"
102,"Mar 17, 2023","6,565.73","6,683.09","6,565.73","6,678.24","6,678.24","455,755,600"
103,"Mar 16, 2023","6,628.14","6,630.77","6,542.79","6,565.73","6,565.73","154,420,700"
104,"Mar 15, 2023","6,641.81","6,709.86","6,628.14","6,628.14","6,628.14","139,210,500"
105,"Mar 14, 2023","6,786.67","6,786.67","6,635.38","6,641.81","6,641.81","166,605,500"
106,"Mar 13, 2023","6,765.02","6,812.87","6,727.44","6,786.96","6,786.96","141,798,000"
107,"Mar 10, 2023","6,799.79","6,799.79","6,741.41","6,765.30","6,765.30","131,746,200"
108,"Mar 09, 2023","6,776.37","6,824.66","6,776.37","6,799.79","6,799.79","113,187,000"
109,"Mar 08, 2023","6,766.76","6,776.37","6,728.19","6,776.37","6,776.37","144,130,900"
110,"Mar 07, 2023","6,806.86","6,812.96","6,758.00","6,766.76","6,766.76","140,398,600"
111,"Mar 06, 2023","6,813.92","6,856.57","6,801.19","6,807.00","6,807.00","137,055,800"
112,"Mar 03, 2023","6,857.42","6,884.12","6,804.48","6,813.64","6,813.64","118,736,600"
113,"Mar 02, 2023","6,845.08","6,875.10","6,841.86","6,857.42","6,857.42","136,086,000"
114,"Mar 01, 2023","6,843.10","6,889.51","6,833.19","6,844.94","6,844.94","146,293,200"
115,"Feb 28, 2023","6,854.78","6,890.35","6,843.24","6,843.24","6,843.24","167,931,100"
116,"Feb 27, 2023","6,856.58","6,871.11","6,819.87","6,854.78","6,854.78","127,631,500"
117,"Feb 24, 2023","6,839.45","6,880.31","6,839.45","6,856.58","6,856.58","130,300,200"
118,"Feb 23, 2023","6,810.11","6,839.45","6,807.00","6,839.45","6,839.45","124,488,600"
119,"Feb 22, 2023","6,873.26","6,875.39","6,781.23","6,809.97","6,809.97","149,215,500"
120,"Feb 21, 2023","6,894.72","6,923.67","6,870.91","6,873.40","6,873.40","144,215,700"
121,"Feb 20, 2023","6,895.86","6,910.50","6,863.67","6,894.72","6,894.72","175,859,700"
122,"Feb 17, 2023","6,895.66","6,919.09","6,868.28","6,895.71","6,895.71","180,098,400"
123,"Feb 16, 2023","6,914.54","6,933.28","6,875.30","6,895.66","6,895.66","173,648,600"
124,"Feb 15, 2023","6,941.85","6,946.03","6,872.87","6,914.54","6,914.54","148,477,900"
125,"Feb 14, 2023","6,900.14","6,941.85","6,900.14","6,941.85","6,941.85","162,808,100"
126,"Feb 13, 2023","6,880.33","6,915.14","6,871.88","6,900.14","6,900.14","213,914,100"
127,"Feb 10, 2023","6,895.24","6,895.24","6,803.42","6,880.33","6,880.33","140,803,700"
128,"Feb 09, 2023","6,940.12","6,961.15","6,896.04","6,897.37","6,897.37","176,681,300"
129,"Feb 08, 2023","6,935.30","6,961.92","6,912.11","6,940.12","6,940.12","172,668,200"
130,"Feb 07, 2023","6,873.79","6,946.23","6,873.79","6,935.30","6,935.30","173,101,600"
131,"Feb 06, 2023","6,911.73","6,924.88","6,835.76","6,873.79","6,873.79","143,480,000"
132,"Feb 03, 2023","6,890.71","6,951.97","6,890.71","6,911.73","6,911.73","202,858,400"
133,"Feb 02, 2023","6,862.26","6,896.73","6,855.37","6,890.57","6,890.57","189,189,500"
134,"Feb 01, 2023","6,838.92","6,893.18","6,838.92","6,862.26","6,862.26","145,899,200"
135,"Jan 31, 2023","6,872.52","6,880.96","6,827.24","6,839.34","6,839.34","151,785,000"
136,"Jan 30, 2023","6,899.02","6,925.47","6,834.08","6,872.48","6,872.48","134,698,100"
137,"Jan 27, 2023","6,864.82","6,932.71","6,864.82","6,898.98","6,898.98","149,187,500"
138,"Jan 26, 2023","6,829.97","6,874.87","6,815.79","6,864.82","6,864.82","171,067,600"
139,"Jan 25, 2023","6,860.85","6,871.36","6,821.28","6,829.93","6,829.93","187,905,300"
140,"Jan 24, 2023","6,874.93","6,906.79","6,841.01","6,860.85","6,860.85","196,805,400"
141,"Jan 20, 2023","6,819.91","6,874.93","6,819.53","6,874.93","6,874.93","173,846,000"
142,"Jan 19, 2023","6,765.75","6,820.98","6,754.55","6,819.91","6,819.91","154,234,600"
143,"Jan 18, 2023","6,767.18","6,790.16","6,721.46","6,765.79","6,765.79","194,959,200"
144,"Jan 17, 2023","6,688.06","6,801.87","6,688.06","6,767.34","6,767.34","217,634,400"
145,"Jan 16, 2023","6,641.83","6,688.06","6,627.70","6,688.06","6,688.06","154,893,500"
146,"Jan 13, 2023","6,629.93","6,658.48","6,600.59","6,641.83","6,641.83","165,594,900"
147,"Jan 12, 2023","6,584.49","6,662.23","6,574.09","6,629.93","6,629.93","148,901,900"
148,"Jan 11, 2023","6,622.54","6,622.79","6,557.92","6,584.45","6,584.45","124,903,900"
149,"Jan 10, 2023","6,688.27","6,690.23","6,570.24","6,622.50","6,622.50","144,817,300"
150,"Jan 09, 2023","6,684.56","6,726.97","6,638.65","6,688.27","6,688.27","135,949,700"
151,"Jan 06, 2023","6,653.76","6,708.64","6,598.65","6,684.56","6,684.56","109,855,600"
152,"Jan 05, 2023","6,813.28","6,813.42","6,621.99","6,653.84","6,653.84","180,589,300"
153,"Jan 04, 2023","6,888.80","6,900.60","6,813.24","6,813.24","6,813.24","142,541,400"
154,"Jan 03, 2023","6,850.98","6,908.00","6,838.57","6,888.76","6,888.76","156,894,900"
155,"Jan 02, 2023","6,850.74","6,856.89","6,823.48","6,850.98","6,850.98","109,645,000"
156,"Dec 30, 2022","6,860.12","6,888.74","6,838.59","6,850.62","6,850.62","129,302,000"
157,"Dec 29, 2022","6,850.52","6,879.58","6,786.98","6,860.08","6,860.08","141,016,100"
158,"Dec 28, 2022","6,923.07","6,953.04","6,828.14","6,850.52","6,850.52","120,571,100"
159,"Dec 27, 2022","6,835.85","6,933.89","6,835.66","6,923.03","6,923.03","121,669,200"
160,"Dec 26, 2022","6,800.71","6,858.15","6,796.17","6,835.81","6,835.81","117,543,200"
161,"Dec 23, 2022","6,824.39","6,824.39","6,784.59","6,800.67","6,800.67","120,430,300"
162,"Dec 22, 2022","6,820.70","6,844.12","6,800.62","6,824.43","6,824.43","129,012,900"
163,"Dec 21, 2022","6,768.32","6,820.66","6,763.70","6,820.66","6,820.66","139,079,800"
164,"Dec 20, 2022","6,779.70","6,792.20","6,715.04","6,768.32","6,768.32","151,817,000"
165,"Dec 19, 2022","6,812.15","6,827.81","6,754.09","6,779.70","6,779.70","127,896,600"
166,"Dec 16, 2022","6,751.86","6,812.19","6,693.77","6,812.19","6,812.19","156,126,900"
167,"Dec 15, 2022","6,801.79","6,801.84","6,740.96","6,751.86","6,751.86","145,093,400"
168,"Dec 14, 2022","6,810.36","6,854.10","6,774.13","6,801.75","6,801.75","215,430,000"
169,"Dec 13, 2022","6,734.49","6,826.12","6,714.87","6,810.32","6,810.32","396,136,700"
170,"Dec 12, 2022","6,715.12","6,734.45","6,641.81","6,734.45","6,734.45","134,471,100"
171,"Dec 09, 2022","6,804.23","6,804.23","6,695.38","6,715.12","6,715.12","127,123,900"
172,"Dec 08, 2022","6,818.79","6,821.05","6,683.63","6,804.23","6,804.23","162,316,700"
173,"Dec 07, 2022","6,892.57","6,892.66","6,799.30","6,818.75","6,818.75","158,724,300"
174,"Dec 06, 2022","6,987.37","6,987.37","6,862.56","6,892.57","6,892.57","149,697,900"
175,"Dec 05, 2022","7,019.64","7,053.90","6,987.33","6,987.33","6,987.33","165,306,000"
176,"Dec 02, 2022","7,020.80","7,021.81","6,967.95","7,019.64","7,019.64","139,459,800"
177,"Dec 01, 2022","7,081.19","7,090.28","7,018.27","7,020.80","7,020.80","167,994,300"
178,"Nov 30, 2022","7,012.11","7,081.31","6,993.70","7,081.31","7,081.31","273,493,300"
179,"Nov 29, 2022","7,017.32","7,036.54","6,990.90","7,012.07","7,012.07","164,098,100"
180,"Nov 28, 2022","7,053.11","7,083.38","7,011.45","7,017.36","7,017.36","187,211,500"
181,"Nov 25, 2022","7,080.55","7,086.56","7,013.22","7,053.15","7,053.15","158,716,200"
182,"Nov 24, 2022","7,054.16","7,104.89","7,054.16","7,080.52","7,080.52","159,926,700"
183,"Nov 23, 2022","7,030.63","7,089.69","7,026.39","7,054.12","7,054.12","157,476,700"
184,"Nov 22, 2022","7,063.25","7,108.83","7,030.59","7,030.59","7,030.59","177,602,200"
185,"Nov 21, 2022","7,082.18","7,107.32","7,050.44","7,063.25","7,063.25","162,801,100"
186,"Nov 18, 2022","7,045.03","7,094.10","7,027.75","7,082.18","7,082.18","167,164,400"
187,"Nov 17, 2022","7,014.38","7,051.27","6,965.76","7,044.99","7,044.99","156,588,900"
188,"Nov 16, 2022","7,035.50","7,047.00","6,955.53","7,014.38","7,014.38","165,129,900"
189,"Nov 15, 2022","7,019.39","7,048.39","6,999.24","7,035.50","7,035.50","167,825,000"
190,"Nov 14, 2022","7,089.21","7,104.76","7,014.30","7,019.39","7,019.39","174,641,100"
191,"Nov 11, 2022","6,967.00","7,106.06","6,967.00","7,089.21","7,089.21","226,055,800"
192,"Nov 10, 2022","7,070.08","7,070.08","6,956.29","6,966.84","6,966.84","188,518,000"
193,"Nov 09, 2022","7,050.09","7,073.55","7,037.31","7,070.08","7,070.08","187,445,600"
194,"Nov 08, 2022","7,102.44","7,111.44","7,039.25","7,050.13","7,050.13","193,397,800"
195,"Nov 07, 2022","7,045.53","7,102.40","7,011.56","7,102.40","7,102.40","194,075,900"
196,"Nov 04, 2022","7,034.57","7,045.53","6,973.32","7,045.53","7,045.53","180,561,000"
197,"Nov 03, 2022","7,015.69","7,050.38","6,962.85","7,034.57","7,034.57","176,601,600"
198,"Nov 02, 2022","7,052.30","7,074.23","6,976.87","7,015.69","7,015.69","165,214,300"
199,"Nov 01, 2022","7,098.93","7,128.14","7,018.55","7,052.30","7,052.30","193,069,500"
200,"Oct 31, 2022","7,056.04","7,113.11","7,051.43","7,098.89","7,098.89","192,397,100"
201,"Oct 28, 2022","7,091.76","7,100.81","7,016.70","7,056.04","7,056.04","186,703,600"
202,"Oct 27, 2022","7,043.98","7,104.85","7,043.98","7,091.76","7,091.76","188,078,500"
203,"Oct 26, 2022","7,048.42","7,081.88","7,017.94","7,043.94","7,043.94","187,797,900"
204,"Oct 25, 2022","7,053.08","7,108.82","7,032.54","7,048.38","7,048.38","223,456,200"
205,"Oct 24, 2022","7,017.81","7,092.17","7,017.46","7,053.04","7,053.04","203,913,800"
206,"Oct 21, 2022","6,980.69","7,058.91","6,974.96","7,017.77","7,017.77","181,511,700"
207,"Oct 20, 2022","6,860.42","6,986.21","6,847.07","6,980.65","6,980.65","225,664,700"
208,"Oct 19, 2022","6,834.49","6,883.92","6,806.11","6,860.42","6,860.42","165,404,100"
209,"Oct 18, 2022","6,831.15","6,891.98","6,809.98","6,834.49","6,834.49","204,836,800"
210,"Oct 17, 2022","6,814.53","6,836.98","6,747.38","6,831.12","6,831.12","217,793,900"
211,"Oct 14, 2022","6,880.67","6,943.85","6,814.53","6,814.53","6,814.53","188,093,100"
212,"Oct 13, 2022","6,909.21","6,933.71","6,880.63","6,880.63","6,880.63","175,237,300"
213,"Oct 12, 2022","6,939.15","6,990.59","6,870.28","6,909.21","6,909.21","225,826,800"
214,"Oct 11, 2022","6,994.40","7,001.97","6,937.81","6,939.15","6,939.15","237,406,700"
215,"Oct 10, 2022","7,026.66","7,026.66","6,947.72","6,994.40","6,994.40","220,135,300"
216,"Oct 07, 2022","7,076.62","7,081.02","7,008.14","7,026.78","7,026.78","226,928,900"
217,"Oct 06, 2022","7,075.38","7,135.91","7,066.47","7,076.62","7,076.62","177,554,400"
218,"Oct 05, 2022","7,072.29","7,131.88","7,070.21","7,075.38","7,075.38","219,700,600"
219,"Oct 04, 2022","7,009.84","7,101.47","7,009.84","7,072.26","7,072.26","216,377,800"
220,"Oct 03, 2022","7,040.80","7,047.62","6,995.06","7,009.72","7,009.72","179,996,500"
221,"Sep 30, 2022","7,036.20","7,056.17","6,926.86","7,040.80","7,040.80","208,540,900"
222,"Sep 29, 2022","7,077.11","7,135.50","7,023.21","7,036.20","7,036.20","214,141,900"
223,"Sep 28, 2022","7,112.41","7,156.98","7,073.47","7,077.03","7,077.03","193,422,200"
224,"Sep 27, 2022","7,127.50","7,133.41","7,075.65","7,112.45","7,112.45","227,195,500"
225,"Sep 26, 2022","7,178.50","7,178.50","7,039.24","7,127.50","7,127.50","193,399,700"
226,"Sep 23, 2022","7,219.03","7,219.03","7,172.53","7,178.58","7,178.58","205,509,000"
227,"Sep 22, 2022","7,188.19","7,225.55","7,127.46","7,218.91","7,218.91","282,626,800"
228,"Sep 21, 2022","7,196.87","7,204.90","7,134.79","7,188.31","7,188.31","246,224,300"
229,"Sep 20, 2022","7,195.57","7,252.19","7,186.25","7,196.95","7,196.95","279,749,000"
230,"Sep 19, 2022","7,168.95","7,231.42","7,151.62","7,195.49","7,195.49","252,816,300"
231,"Sep 16, 2022","7,305.60","7,306.16","7,163.07","7,168.87","7,168.87","351,796,400"
232,"Sep 15, 2022","7,278.20","7,377.50","7,278.20","7,305.60","7,305.60","274,253,400"
233,"Sep 14, 2022","7,317.90","7,317.90","7,219.32","7,278.08","7,278.08","250,200,100"
234,"Sep 13, 2022","7,254.46","7,345.46","7,254.42","7,318.02","7,318.02","285,339,000"
235,"Sep 12, 2022","7,242.70","7,276.42","7,218.46","7,254.46","7,254.46","300,778,400"
236,"Sep 09, 2022","7,232.06","7,270.30","7,206.37","7,242.66","7,242.66","273,581,100"
237,"Sep 08, 2022","7,186.76","7,277.88","7,186.56","7,232.02","7,232.02","277,671,500"
238,"Sep 07, 2022","7,233.15","7,243.52","7,166.63","7,186.76","7,186.76","328,200,100"
239,"Sep 06, 2022","7,231.92","7,287.70","7,230.79","7,233.15","7,233.15","346,421,400"
240,"Sep 05, 2022","7,177.14","7,245.40","7,147.98","7,231.88","7,231.88","309,176,400"
241,"Sep 02, 2022","7,153.10","7,207.62","7,146.81","7,177.18","7,177.18","284,827,600"
242,"Sep 01, 2022","7,178.59","7,197.06","7,135.02","7,153.10","7,153.10","252,393,900"
243,"Aug 31, 2022","7,159.51","7,178.59","7,073.22","7,178.59","7,178.59","256,857,200"
244,"Aug 30, 2022","7,132.08","7,223.13","7,131.62","7,159.47","7,159.47","308,273,200"
245,"Aug 29, 2022","7,135.09","7,135.09","7,015.35","7,132.04","7,132.04","256,806,700"
246,"Aug 26, 2022","7,174.29","7,194.08","7,135.25","7,135.25","7,135.25","273,878,800"
247,"Aug 25, 2022","7,194.71","7,210.16","7,146.31","7,174.21","7,174.21","280,881,500"
248,"Aug 24, 2022","7,163.31","7,204.42","7,154.64","7,194.71","7,194.71","221,550,000"
249,"Aug 23, 2022","7,107.86","7,183.26","7,106.83","7,163.27","7,163.27","260,557,700"
250,"Aug 22, 2022","7,172.43","7,174.28","7,064.50","7,107.98","7,107.98","204,493,100"
251,"Aug 19, 2022","7,186.60","7,230.11","7,172.43","7,172.43","7,172.43","232,876,500"
252,"Aug 18, 2022","7,133.45","7,186.56","7,125.39","7,186.56","7,186.56","239,294,800"
253,"Aug 16, 2022","7,093.28","7,147.97","7,080.75","7,133.45","7,133.45","231,209,400"
254,"Aug 15, 2022","7,129.28","7,156.92","7,081.30","7,093.28","7,093.28","228,243,500"
255,"Aug 12, 2022","7,160.38","7,164.67","7,113.58","7,129.28","7,129.28","240,074,700"
256,"Aug 11, 2022","7,086.28","7,181.10","7,086.28","7,160.38","7,160.38","246,280,600"
257,"Aug 10, 2022","7,102.88","7,104.03","7,021.67","7,086.24","7,086.24","200,438,400"
258,"Aug 09, 2022","7,086.85","7,144.20","7,086.85","7,102.88","7,102.88","263,201,500"
259,"Aug 08, 2022","7,084.65","7,100.81","7,050.82","7,086.85","7,086.85","219,012,400"
260,"Aug 05, 2022","7,057.35","7,090.77","7,045.98","7,084.65","7,084.65","173,887,000"
261,"Aug 04, 2022","7,046.63","7,075.56","7,025.05","7,057.35","7,057.35","248,154,300"
262,"Aug 03, 2022","6,988.16","7,046.63","6,971.74","7,046.63","7,046.63","225,842,100"
263,"Aug 02, 2022","6,968.78","6,991.39","6,902.63","6,988.16","6,988.16","216,232,400"
264,"Aug 01, 2022","6,951.12","7,005.29","6,949.63","6,968.78","6,968.78","238,507,600"
265,"Jul 29, 2022","6,956.90","7,032.35","6,951.12","6,951.12","6,951.12","292,504,000"
266,"Jul 28, 2022","6,898.30","6,984.53","6,898.30","6,956.82","6,956.82","287,336,500"
267,"Jul 27, 2022","6,871.50","6,911.90","6,861.45","6,898.22","6,898.22","276,772,700"
268,"Jul 26, 2022","6,858.45","6,899.93","6,857.80","6,871.54","6,871.54","320,241,300"
269,"Jul 25, 2022","6,887.04","6,908.19","6,858.41","6,858.41","6,858.41","210,616,100"
270,"Jul 22, 2022","6,864.13","6,901.72","6,850.49","6,886.96","6,886.96","199,589,800"
271,"Jul 21, 2022","6,874.78","6,893.38","6,809.72","6,864.13","6,864.13","156,437,900"
272,"Jul 20, 2022","6,736.17","6,880.76","6,736.06","6,874.74","6,874.74","182,468,200"
273,"Jul 19, 2022","6,659.29","6,740.08","6,626.25","6,736.09","6,736.09","170,776,400"
274,"Jul 18, 2022","6,652.06","6,702.07","6,611.93","6,659.25","6,659.25","143,740,000"
275,"Jul 15, 2022","6,690.09","6,716.96","6,645.90","6,651.90","6,651.90","145,685,800"
276,"Jul 14, 2022","6,640.99","6,700.05","6,607.70","6,690.09","6,690.09","131,271,000"
277,"Jul 13, 2022","6,718.29","6,727.92","6,636.05","6,640.99","6,640.99","169,282,000"
278,"Jul 12, 2022","6,722.19","6,745.43","6,708.18","6,718.29","6,718.29","184,326,800"
279,"Jul 11, 2022","6,740.02","6,757.09","6,690.62","6,722.15","6,722.15","163,555,700"
