date,value,reporter,partner
2020-11-01,1635915729092,"All Countries, excluding the IO","All Countries, excluding the IO"
2020-12-01,1688647834021,"All Countries, excluding the IO","All Countries, excluding the IO"
2021-01-01,1594135848343,"All Countries, excluding the IO","All Countries, excluding the IO"
2021-02-01,1548525541174,"All Countries, excluding the IO","All Countries, excluding the IO"
2021-03-01,1850162543847,"All Countries, excluding the IO","All Countries, excluding the IO"
2021-04-01,1779898584132,"All Countries, excluding the IO","All Countries, excluding the IO"
2021-05-01,1775258433133,"All Countries, excluding the IO","All Countries, excluding the IO"
2021-06-01,1895689868746,"All Countries, excluding the IO","All Countries, excluding the IO"
2021-07-01,1850350820672,"All Countries, excluding the IO","All Countries, excluding the IO"
2021-08-01,1796913950628,"All Countries, excluding the IO","All Countries, excluding the IO"
2021-09-01,1919358935785,"All Countries, excluding the IO","All Countries, excluding the IO"
2021-10-01,1962831121859,"All Countries, excluding the IO","All Countries, excluding the IO"
2021-11-01,2037679199464,"All Countries, excluding the IO","All Countries, excluding the IO"
2021-12-01,2062481706168,"All Countries, excluding the IO","All Countries, excluding the IO"
2022-01-01,1911488688532,"All Countries, excluding the IO","All Countries, excluding the IO"
2022-02-01,1839882573073,"All Countries, excluding the IO","All Countries, excluding the IO"
2022-03-01,2172353385276.9998,"All Countries, excluding the IO","All Countries, excluding the IO"
2022-04-01,2012471626694,"All Countries, excluding the IO","All Countries, excluding the IO"
2022-05-01,2098756272808,"All Countries, excluding the IO","All Countries, excluding the IO"
2022-06-01,2172936186664.0002,"All Countries, excluding the IO","All Countries, excluding the IO"
2022-07-01,2067708998526,"All Countries, excluding the IO","All Countries, excluding the IO"
2022-08-01,2047860797268,"All Countries, excluding the IO","All Countries, excluding the IO"
2022-09-01,2096467441104,"All Countries, excluding the IO","All Countries, excluding the IO"
2022-10-01,1993914871257,"All Countries, excluding the IO","All Countries, excluding the IO"
2022-11-01,2034925940045,"All Countries, excluding the IO","All Countries, excluding the IO"
2022-12-01,2001166451310,"All Countries, excluding the IO","All Countries, excluding the IO"
2023-01-01,1896996457165,"All Countries, excluding the IO","All Countries, excluding the IO"
2023-02-01,1815970594880,"All Countries, excluding the IO","All Countries, excluding the IO"
2023-03-01,2148430698930,"All Countries, excluding the IO","All Countries, excluding the IO"
2023-04-01,1875263791984,"All Countries, excluding the IO","All Countries, excluding the IO"
2023-05-01,1959720792573,"All Countries, excluding the IO","All Countries, excluding the IO"
2023-06-01,1954735826855,"All Countries, excluding the IO","All Countries, excluding the IO"
2019-01-01,610518992,Cyprus,"All Countries, excluding the IO"
2019-02-01,207836968,Cyprus,"All Countries, excluding the IO"
2019-03-01,240171528,Cyprus,"All Countries, excluding the IO"
2019-04-01,266851977.99999997,Cyprus,"All Countries, excluding the IO"
2019-05-01,323832405,Cyprus,"All Countries, excluding the IO"
2019-06-01,257933680.99999997,Cyprus,"All Countries, excluding the IO"
2019-07-01,272173995,Cyprus,"All Countries, excluding the IO"
2019-08-01,249240813,Cyprus,"All Countries, excluding the IO"
2019-09-01,236625665,Cyprus,"All Countries, excluding the IO"
2019-10-01,262664615.00000003,Cyprus,"All Countries, excluding the IO"
2019-11-01,253274564,Cyprus,"All Countries, excluding the IO"
2019-12-01,272009218,Cyprus,"All Countries, excluding the IO"
2020-01-01,240946724,Cyprus,"All Countries, excluding the IO"
2020-02-01,234563173,Cyprus,"All Countries, excluding the IO"
2020-03-01,325162643,Cyprus,"All Countries, excluding the IO"
2020-04-01,273792940,Cyprus,"All Countries, excluding the IO"
2020-05-01,302862256,Cyprus,"All Countries, excluding the IO"
2020-06-01,299850515,Cyprus,"All Countries, excluding the IO"
2020-07-01,240749883,Cyprus,"All Countries, excluding the IO"
2020-08-01,233258524,Cyprus,"All Countries, excluding the IO"
2020-09-01,201827869,Cyprus,"All Countries, excluding the IO"
2020-10-01,317026261,Cyprus,"All Countries, excluding the IO"
2020-11-01,168122968,Cyprus,"All Countries, excluding the IO"
2020-12-01,225013900,Cyprus,"All Countries, excluding the IO"
2021-01-01,173748241,Cyprus,"All Countries, excluding the IO"
2021-02-01,209984903,Cyprus,"All Countries, excluding the IO"
2021-03-01,259092231.00000003,Cyprus,"All Countries, excluding the IO"
2021-04-01,285619883,Cyprus,"All Countries, excluding the IO"
2021-05-01,270927013,Cyprus,"All Countries, excluding the IO"
2021-06-01,373585021,Cyprus,"All Countries, excluding the IO"
2021-07-01,411476560,Cyprus,"All Countries, excluding the IO"
2021-08-01,329065906,Cyprus,"All Countries, excluding the IO"
2021-09-01,236495421,Cyprus,"All Countries, excluding the IO"
2021-10-01,531703332.00000006,Cyprus,"All Countries, excluding the IO"
2021-11-01,415346753,Cyprus,"All Countries, excluding the IO"
2021-12-01,390855631,Cyprus,"All Countries, excluding the IO"
2022-01-01,222666720,Cyprus,"All Countries, excluding the IO"
2022-02-01,298421760,Cyprus,"All Countries, excluding the IO"
2022-03-01,317670288,Cyprus,"All Countries, excluding the IO"
2022-04-01,246545371,Cyprus,"All Countries, excluding the IO"
2022-05-01,396419672,Cyprus,"All Countries, excluding the IO"
2022-06-01,233359506,Cyprus,"All Countries, excluding the IO"
2022-07-01,371485886,Cyprus,"All Countries, excluding the IO"
2022-08-01,206870771,Cyprus,"All Countries, excluding the IO"
2022-09-01,224067769,Cyprus,"All Countries, excluding the IO"
2022-10-01,348671917,Cyprus,"All Countries, excluding the IO"
2022-11-01,326214947,Cyprus,"All Countries, excluding the IO"
2022-12-01,602142214,Cyprus,"All Countries, excluding the IO"
2023-01-01,321711445,Cyprus,"All Countries, excluding the IO"
2023-02-01,264261197.99999997,Cyprus,"All Countries, excluding the IO"
2023-03-01,389572763,Cyprus,"All Countries, excluding the IO"
2023-04-01,333512171,Cyprus,"All Countries, excluding the IO"
2023-05-01,363589675,Cyprus,"All Countries, excluding the IO"
2023-06-01,307647962,Cyprus,"All Countries, excluding the IO"
2019-01-01,3221696,Vanuatu,"All Countries, excluding the IO"
2019-02-01,4514576,Vanuatu,"All Countries, excluding the IO"
2019-03-01,2610457,Vanuatu,"All Countries, excluding the IO"
2019-04-01,2647240,Vanuatu,"All Countries, excluding the IO"
2019-05-01,5453870,Vanuatu,"All Countries, excluding the IO"
2019-06-01,2926402,Vanuatu,"All Countries, excluding the IO"
2019-07-01,3974073,Vanuatu,"All Countries, excluding the IO"
2019-08-01,5268298,Vanuatu,"All Countries, excluding the IO"
2019-09-01,2096331.9999999998,Vanuatu,"All Countries, excluding the IO"
2019-10-01,3920808,Vanuatu,"All Countries, excluding the IO"
2019-11-01,4543862,Vanuatu,"All Countries, excluding the IO"
2019-12-01,5381390,Vanuatu,"All Countries, excluding the IO"
2020-01-01,3293955,Vanuatu,"All Countries, excluding the IO"
2020-02-01,2349892,Vanuatu,"All Countries, excluding the IO"
2020-03-01,3566276,Vanuatu,"All Countries, excluding the IO"
2020-04-01,6321550,Vanuatu,"All Countries, excluding the IO"
2020-05-01,3227033,Vanuatu,"All Countries, excluding the IO"
2020-06-01,2843608,Vanuatu,"All Countries, excluding the IO"
2020-07-01,2110079,Vanuatu,"All Countries, excluding the IO"
2020-08-01,2876967,Vanuatu,"All Countries, excluding the IO"
2020-09-01,2208463,Vanuatu,"All Countries, excluding the IO"
2020-10-01,3631465,Vanuatu,"All Countries, excluding the IO"
2020-11-01,3227182,Vanuatu,"All Countries, excluding the IO"
2020-12-01,3205527,Vanuatu,"All Countries, excluding the IO"
2021-01-01,3405998,Vanuatu,"All Countries, excluding the IO"
2021-02-01,3256092,Vanuatu,"All Countries, excluding the IO"
2021-03-01,3248502,Vanuatu,"All Countries, excluding the IO"
2021-04-01,4628153,Vanuatu,"All Countries, excluding the IO"
2021-05-01,4325036,Vanuatu,"All Countries, excluding the IO"
2021-06-01,8203969.000000001,Vanuatu,"All Countries, excluding the IO"
2021-07-01,2649575,Vanuatu,"All Countries, excluding the IO"
2021-08-01,2324277,Vanuatu,"All Countries, excluding the IO"
2021-09-01,2150633,Vanuatu,"All Countries, excluding the IO"
2021-10-01,2196510,Vanuatu,"All Countries, excluding the IO"
2021-11-01,3740451,Vanuatu,"All Countries, excluding the IO"
2021-12-01,5440793,Vanuatu,"All Countries, excluding the IO"
2022-01-01,2778531,Vanuatu,"All Countries, excluding the IO"
2022-02-01,3490216,Vanuatu,"All Countries, excluding the IO"
2022-03-01,1869419,Vanuatu,"All Countries, excluding the IO"
2022-04-01,4510943,Vanuatu,"All Countries, excluding the IO"
2022-05-01,4848441,Vanuatu,"All Countries, excluding the IO"
2022-06-01,6295876,Vanuatu,"All Countries, excluding the IO"
2022-07-01,3421346,Vanuatu,"All Countries, excluding the IO"
2022-08-01,3460229,Vanuatu,"All Countries, excluding the IO"
2022-09-01,2904579,Vanuatu,"All Countries, excluding the IO"
2022-10-01,4132119.0000000005,Vanuatu,"All Countries, excluding the IO"
2022-11-01,2637548,Vanuatu,"All Countries, excluding the IO"
2022-12-01,4039949,Vanuatu,"All Countries, excluding the IO"
2023-01-01,2481278,Vanuatu,"All Countries, excluding the IO"
2023-02-01,2946976,Vanuatu,"All Countries, excluding the IO"
2023-03-01,3297370,Vanuatu,"All Countries, excluding the IO"
2023-04-01,3593810,Vanuatu,"All Countries, excluding the IO"
2023-05-01,4766162,Vanuatu,"All Countries, excluding the IO"
2023-06-01,1949663,Vanuatu,"All Countries, excluding the IO"
2019-01-01,691493743,Bolivia,"All Countries, excluding the IO"
2019-02-01,624051576,Bolivia,"All Countries, excluding the IO"
2019-03-01,684186112,Bolivia,"All Countries, excluding the IO"
2019-04-01,629644660,Bolivia,"All Countries, excluding the IO"
2019-05-01,780324431,Bolivia,"All Countries, excluding the IO"
2019-06-01,747803973,Bolivia,"All Countries, excluding the IO"
2019-07-01,841850479,Bolivia,"All Countries, excluding the IO"
2019-08-01,807142175,Bolivia,"All Countries, excluding the IO"
2019-09-01,771710893,Bolivia,"All Countries, excluding the IO"
2019-10-01,768971958,Bolivia,"All Countries, excluding the IO"
2019-11-01,693317313,Bolivia,"All Countries, excluding the IO"
2019-12-01,764374899,Bolivia,"All Countries, excluding the IO"
2020-01-01,777730176,Bolivia,"All Countries, excluding the IO"
2020-02-01,668488077,Bolivia,"All Countries, excluding the IO"
2020-03-01,603836252,Bolivia,"All Countries, excluding the IO"
2020-04-01,237952764,Bolivia,"All Countries, excluding the IO"
2020-05-01,332901600,Bolivia,"All Countries, excluding the IO"
2020-06-01,560286187,Bolivia,"All Countries, excluding the IO"
2020-07-01,534211203.99999994,Bolivia,"All Countries, excluding the IO"
2020-08-01,510248284,Bolivia,"All Countries, excluding the IO"
2020-09-01,538642078,Bolivia,"All Countries, excluding the IO"
2020-10-01,650445738,Bolivia,"All Countries, excluding the IO"
2020-11-01,732640665,Bolivia,"All Countries, excluding the IO"
2020-12-01,827363103,Bolivia,"All Countries, excluding the IO"
2021-01-01,734748967,Bolivia,"All Countries, excluding the IO"
2021-02-01,771482740,Bolivia,"All Countries, excluding the IO"
2021-03-01,810294765,Bolivia,"All Countries, excluding the IO"
2021-04-01,858337888,Bolivia,"All Countries, excluding the IO"
2021-05-01,941934134,Bolivia,"All Countries, excluding the IO"
2021-06-01,917383482,Bolivia,"All Countries, excluding the IO"
2021-07-01,999300682,Bolivia,"All Countries, excluding the IO"
2021-08-01,979535586,Bolivia,"All Countries, excluding the IO"
2021-09-01,933222783,Bolivia,"All Countries, excluding the IO"
2021-10-01,1016845093,Bolivia,"All Countries, excluding the IO"
2021-11-01,1056711665,Bolivia,"All Countries, excluding the IO"
2021-12-01,965787158,Bolivia,"All Countries, excluding the IO"
2022-01-01,1113167779,Bolivia,"All Countries, excluding the IO"
2022-02-01,1061888935,Bolivia,"All Countries, excluding the IO"
2022-03-01,1161721517,Bolivia,"All Countries, excluding the IO"
2022-04-01,1241523688,Bolivia,"All Countries, excluding the IO"
2022-05-01,1344940667,Bolivia,"All Countries, excluding the IO"
2022-06-01,1319928080,Bolivia,"All Countries, excluding the IO"
2022-07-01,1244479441,Bolivia,"All Countries, excluding the IO"
2022-08-01,1172257831,Bolivia,"All Countries, excluding the IO"
2022-09-01,1133326576,Bolivia,"All Countries, excluding the IO"
2022-10-01,983694701,Bolivia,"All Countries, excluding the IO"
2022-11-01,848262862,Bolivia,"All Countries, excluding the IO"
2022-12-01,978554171,Bolivia,"All Countries, excluding the IO"
2023-01-01,742435362,Bolivia,"All Countries, excluding the IO"
2023-02-01,935693471,Bolivia,"All Countries, excluding the IO"
2023-03-01,1046352656,Bolivia,"All Countries, excluding the IO"
2023-04-01,656055721,Bolivia,"All Countries, excluding the IO"
2023-05-01,1074272072,Bolivia,"All Countries, excluding the IO"
2023-06-01,708136197,Bolivia,"All Countries, excluding the IO"
2019-01-01,201088077,Mauritania,"All Countries, excluding the IO"
2019-02-01,235087137,Mauritania,"All Countries, excluding the IO"
2019-03-01,164750532,Mauritania,"All Countries, excluding the IO"
2019-04-01,206669298,Mauritania,"All Countries, excluding the IO"
2019-05-01,197098179,Mauritania,"All Countries, excluding the IO"
2019-06-01,206126984,Mauritania,"All Countries, excluding the IO"
2019-07-01,230208075,Mauritania,"All Countries, excluding the IO"
2019-08-01,199763249,Mauritania,"All Countries, excluding the IO"
2019-09-01,135502286,Mauritania,"All Countries, excluding the IO"
2019-10-01,205219910,Mauritania,"All Countries, excluding the IO"
2019-11-01,151860383,Mauritania,"All Countries, excluding the IO"
2019-12-01,150912883,Mauritania,"All Countries, excluding the IO"
2020-01-01,216024890,Mauritania,"All Countries, excluding the IO"
2020-02-01,197799321,Mauritania,"All Countries, excluding the IO"
2020-03-01,232593319,Mauritania,"All Countries, excluding the IO"
2020-04-01,209858063,Mauritania,"All Countries, excluding the IO"
2020-05-01,210799364,Mauritania,"All Countries, excluding the IO"
2020-06-01,235110428,Mauritania,"All Countries, excluding the IO"
2020-07-01,233697602,Mauritania,"All Countries, excluding the IO"
2020-08-01,232312464,Mauritania,"All Countries, excluding the IO"
2020-09-01,281723863,Mauritania,"All Countries, excluding the IO"
2020-10-01,277543780,Mauritania,"All Countries, excluding the IO"
2020-11-01,251195124,Mauritania,"All Countries, excluding the IO"
2020-12-01,271360285,Mauritania,"All Countries, excluding the IO"
2021-01-01,326951890,Mauritania,"All Countries, excluding the IO"
2021-02-01,180040025,Mauritania,"All Countries, excluding the IO"
2021-03-01,259044733,Mauritania,"All Countries, excluding the IO"
2021-04-01,251667632,Mauritania,"All Countries, excluding the IO"
2021-05-01,210476351,Mauritania,"All Countries, excluding the IO"
2021-06-01,278381248,Mauritania,"All Countries, excluding the IO"
2021-07-01,214528097,Mauritania,"All Countries, excluding the IO"
2021-08-01,495370913,Mauritania,"All Countries, excluding the IO"
2021-09-01,164271409,Mauritania,"All Countries, excluding the IO"
2021-10-01,420830506,Mauritania,"All Countries, excluding the IO"
2021-11-01,291693628,Mauritania,"All Countries, excluding the IO"
2021-12-01,201121939,Mauritania,"All Countries, excluding the IO"
2022-01-01,381603310,Mauritania,"All Countries, excluding the IO"
2022-02-01,315466385,Mauritania,"All Countries, excluding the IO"
2022-03-01,435395579,Mauritania,"All Countries, excluding the IO"
2022-04-01,268410445.99999997,Mauritania,"All Countries, excluding the IO"
2022-05-01,251243335,Mauritania,"All Countries, excluding the IO"
2022-06-01,256804702.00000003,Mauritania,"All Countries, excluding the IO"
2022-07-01,189867007,Mauritania,"All Countries, excluding the IO"
2022-08-01,275281609,Mauritania,"All Countries, excluding the IO"
2022-09-01,273776088,Mauritania,"All Countries, excluding the IO"
2022-10-01,265104493,Mauritania,"All Countries, excluding the IO"
2022-11-01,210084714,Mauritania,"All Countries, excluding the IO"
2022-12-01,223026317,Mauritania,"All Countries, excluding the IO"
2023-01-01,237644523,Mauritania,"All Countries, excluding the IO"
2023-02-01,462829976,Mauritania,"All Countries, excluding the IO"
2023-03-01,277800932,Mauritania,"All Countries, excluding the IO"
2023-04-01,261058213.00000003,Mauritania,"All Countries, excluding the IO"
2023-05-01,245435587,Mauritania,"All Countries, excluding the IO"
2023-06-01,279375843,Mauritania,"All Countries, excluding the IO"
2019-01-01,5569415,Aruba,"All Countries, excluding the IO"
2019-02-01,6029920,Aruba,"All Countries, excluding the IO"
2019-03-01,6024673,Aruba,"All Countries, excluding the IO"
2019-04-01,6170305,Aruba,"All Countries, excluding the IO"
2019-05-01,8934501,Aruba,"All Countries, excluding the IO"
2019-06-01,7295555,Aruba,"All Countries, excluding the IO"
2019-07-01,8655214,Aruba,"All Countries, excluding the IO"
2019-08-01,5391125,Aruba,"All Countries, excluding the IO"
2019-09-01,4736499,Aruba,"All Countries, excluding the IO"
2019-10-01,7808445,Aruba,"All Countries, excluding the IO"
2019-11-01,5113176,Aruba,"All Countries, excluding the IO"
2019-12-01,6099160,Aruba,"All Countries, excluding the IO"
2020-01-01,5111562,Aruba,"All Countries, excluding the IO"
2020-02-01,6328965,Aruba,"All Countries, excluding the IO"
2020-03-01,3119379,Aruba,"All Countries, excluding the IO"
2020-04-01,1919737,Aruba,"All Countries, excluding the IO"
2020-05-01,2708577,Aruba,"All Countries, excluding the IO"
2020-06-01,7049654,Aruba,"All Countries, excluding the IO"
2020-07-01,6618734,Aruba,"All Countries, excluding the IO"
2020-08-01,5573147,Aruba,"All Countries, excluding the IO"
2020-09-01,7892580,Aruba,"All Countries, excluding the IO"
2020-10-01,8041563.999999999,Aruba,"All Countries, excluding the IO"
2020-11-01,5831909,Aruba,"All Countries, excluding the IO"
2020-12-01,5469076,Aruba,"All Countries, excluding the IO"
2021-01-01,3773128,Aruba,"All Countries, excluding the IO"
2021-02-01,3597490,Aruba,"All Countries, excluding the IO"
2021-03-01,4581775,Aruba,"All Countries, excluding the IO"
2021-04-01,6715403,Aruba,"All Countries, excluding the IO"
2021-05-01,8778723,Aruba,"All Countries, excluding the IO"
2021-06-01,10392806,Aruba,"All Countries, excluding the IO"
2021-07-01,9296402,Aruba,"All Countries, excluding the IO"
2021-08-01,7365045,Aruba,"All Countries, excluding the IO"
2021-09-01,8455147,Aruba,"All Countries, excluding the IO"
2021-10-01,8715436,Aruba,"All Countries, excluding the IO"
2021-11-01,8379125.999999999,Aruba,"All Countries, excluding the IO"
2021-12-01,7442337,Aruba,"All Countries, excluding the IO"
2022-01-01,4865120,Aruba,"All Countries, excluding the IO"
2022-02-01,7971524,Aruba,"All Countries, excluding the IO"
2022-03-01,8345596,Aruba,"All Countries, excluding the IO"
2022-04-01,7687890,Aruba,"All Countries, excluding the IO"
2022-05-01,10694143,Aruba,"All Countries, excluding the IO"
2022-06-01,9078860,Aruba,"All Countries, excluding the IO"
2022-07-01,7861483,Aruba,"All Countries, excluding the IO"
2022-08-01,8319990.000000001,Aruba,"All Countries, excluding the IO"
2022-09-01,10607447,Aruba,"All Countries, excluding the IO"
2022-10-01,8241502.000000001,Aruba,"All Countries, excluding the IO"
2022-11-01,12673838,Aruba,"All Countries, excluding the IO"
2022-12-01,7493706,Aruba,"All Countries, excluding the IO"
2023-01-01,7888064,Aruba,"All Countries, excluding the IO"
2023-02-01,7753021,Aruba,"All Countries, excluding the IO"
2023-03-01,10402908,Aruba,"All Countries, excluding the IO"
2023-04-01,7773680,Aruba,"All Countries, excluding the IO"
2023-05-01,10763943,Aruba,"All Countries, excluding the IO"
2023-06-01,8114915,Aruba,"All Countries, excluding the IO"
2019-01-01,13975343681,Sweden,"All Countries, excluding the IO"
2019-02-01,13192734201,Sweden,"All Countries, excluding the IO"
2019-03-01,14329236016,Sweden,"All Countries, excluding the IO"
2019-04-01,13765858268,Sweden,"All Countries, excluding the IO"
2019-05-01,14225263337,Sweden,"All Countries, excluding the IO"
2019-06-01,13013915826,Sweden,"All Countries, excluding the IO"
2019-07-01,13064079364,Sweden,"All Countries, excluding the IO"
2019-08-01,11773456676,Sweden,"All Countries, excluding the IO"
2019-09-01,13181913587,Sweden,"All Countries, excluding the IO"
2019-10-01,14014872932,Sweden,"All Countries, excluding the IO"
2019-11-01,13644365118,Sweden,"All Countries, excluding the IO"
2019-12-01,12394979350,Sweden,"All Countries, excluding the IO"
2020-01-01,13805756982,Sweden,"All Countries, excluding the IO"
2020-02-01,13170970739,Sweden,"All Countries, excluding the IO"
2020-03-01,13335950288,Sweden,"All Countries, excluding the IO"
2020-04-01,10608503843,Sweden,"All Countries, excluding the IO"
2020-05-01,10522698548,Sweden,"All Countries, excluding the IO"
2020-06-01,12838777805,Sweden,"All Countries, excluding the IO"
2020-07-01,11494104390,Sweden,"All Countries, excluding the IO"
2020-08-01,11907339831,Sweden,"All Countries, excluding the IO"
2020-09-01,14096794835,Sweden,"All Countries, excluding the IO"
2020-10-01,14571611364,Sweden,"All Countries, excluding the IO"
2020-11-01,14831225589,Sweden,"All Countries, excluding the IO"
2020-12-01,14311889589,Sweden,"All Countries, excluding the IO"
2021-01-01,13755085389,Sweden,"All Countries, excluding the IO"
2021-02-01,14785089729,Sweden,"All Countries, excluding the IO"
2021-03-01,16851114103,Sweden,"All Countries, excluding the IO"
2021-04-01,15527150740,Sweden,"All Countries, excluding the IO"
2021-05-01,15987179146,Sweden,"All Countries, excluding the IO"
2021-06-01,17195240055,Sweden,"All Countries, excluding the IO"
2021-07-01,14682793300,Sweden,"All Countries, excluding the IO"
2021-08-01,13316828790,Sweden,"All Countries, excluding the IO"
2021-09-01,16989000937,Sweden,"All Countries, excluding the IO"
2021-10-01,16783260942,Sweden,"All Countries, excluding the IO"
2021-11-01,17418334552,Sweden,"All Countries, excluding the IO"
2021-12-01,16224362521,Sweden,"All Countries, excluding the IO"
2022-01-01,15376828870,Sweden,"All Countries, excluding the IO"
2022-02-01,16184741735,Sweden,"All Countries, excluding the IO"
2022-03-01,19049407957,Sweden,"All Countries, excluding the IO"
2022-04-01,16178055039,Sweden,"All Countries, excluding the IO"
2022-05-01,17206860230,Sweden,"All Countries, excluding the IO"
2022-06-01,17919091660,Sweden,"All Countries, excluding the IO"
2022-07-01,14545963098,Sweden,"All Countries, excluding the IO"
2022-08-01,14249142843,Sweden,"All Countries, excluding the IO"
2022-09-01,16385915113,Sweden,"All Countries, excluding the IO"
2022-10-01,15711834188,Sweden,"All Countries, excluding the IO"
2022-11-01,17155878509.999998,Sweden,"All Countries, excluding the IO"
2022-12-01,16505925223.999998,Sweden,"All Countries, excluding the IO"
2023-01-01,16569201351,Sweden,"All Countries, excluding the IO"
2023-02-01,16366229273,Sweden,"All Countries, excluding the IO"
2023-03-01,18768018866,Sweden,"All Countries, excluding the IO"
2023-04-01,15712203112,Sweden,"All Countries, excluding the IO"
2023-05-01,16858205348,Sweden,"All Countries, excluding the IO"
2023-06-01,16275705388,Sweden,"All Countries, excluding the IO"
2019-01-01,10435634010,Hungary,"All Countries, excluding the IO"
2019-02-01,10499936547,Hungary,"All Countries, excluding the IO"
2019-03-01,11193749618,Hungary,"All Countries, excluding the IO"
2019-04-01,10207030039,Hungary,"All Countries, excluding the IO"
2019-05-01,10905940383,Hungary,"All Countries, excluding the IO"
2019-06-01,10222029264,Hungary,"All Countries, excluding the IO"
2019-07-01,10248371078,Hungary,"All Countries, excluding the IO"
2019-08-01,9078617242,Hungary,"All Countries, excluding the IO"
2019-09-01,10739151946,Hungary,"All Countries, excluding the IO"
2019-10-01,11365484931,Hungary,"All Countries, excluding the IO"
2019-11-01,10487048243,Hungary,"All Countries, excluding the IO"
2019-12-01,8413648068,Hungary,"All Countries, excluding the IO"
2020-01-01,10290785142,Hungary,"All Countries, excluding the IO"
2020-02-01,10351213094,Hungary,"All Countries, excluding the IO"
2020-03-01,10025759828,Hungary,"All Countries, excluding the IO"
2020-04-01,6228912540,Hungary,"All Countries, excluding the IO"
2020-05-01,7557877654,Hungary,"All Countries, excluding the IO"
2020-06-01,9801068223,Hungary,"All Countries, excluding the IO"
2020-07-01,9924127250,Hungary,"All Countries, excluding the IO"
2020-08-01,9493916309,Hungary,"All Countries, excluding the IO"
2020-09-01,12219885148,Hungary,"All Countries, excluding the IO"
2020-10-01,12145005614,Hungary,"All Countries, excluding the IO"
2020-11-01,12294174170,Hungary,"All Countries, excluding the IO"
2020-12-01,10321330122,Hungary,"All Countries, excluding the IO"
2021-01-01,11025094707,Hungary,"All Countries, excluding the IO"
2021-02-01,11813579422,Hungary,"All Countries, excluding the IO"
2021-03-01,13129781978,Hungary,"All Countries, excluding the IO"
2021-04-01,11849678744,Hungary,"All Countries, excluding the IO"
2021-05-01,11639927852,Hungary,"All Countries, excluding the IO"
2021-06-01,12688076725,Hungary,"All Countries, excluding the IO"
2021-07-01,11292397430,Hungary,"All Countries, excluding the IO"
2021-08-01,10067689291,Hungary,"All Countries, excluding the IO"
2021-09-01,12266630182,Hungary,"All Countries, excluding the IO"
2021-10-01,11820010660,Hungary,"All Countries, excluding the IO"
2021-11-01,12843096346,Hungary,"All Countries, excluding the IO"
2021-12-01,11394167929,Hungary,"All Countries, excluding the IO"
2022-01-01,12152525582,Hungary,"All Countries, excluding the IO"
2022-02-01,13095226285,Hungary,"All Countries, excluding the IO"
2022-03-01,13595755857,Hungary,"All Countries, excluding the IO"
2022-04-01,12059392792,Hungary,"All Countries, excluding the IO"
2022-05-01,12964533570,Hungary,"All Countries, excluding the IO"
2022-06-01,13001975276,Hungary,"All Countries, excluding the IO"
2022-07-01,11168290126,Hungary,"All Countries, excluding the IO"
2022-08-01,11792815035,Hungary,"All Countries, excluding the IO"
2022-09-01,13752162032,Hungary,"All Countries, excluding the IO"
2022-10-01,12451902156,Hungary,"All Countries, excluding the IO"
2022-11-01,13687741381,Hungary,"All Countries, excluding the IO"
2022-12-01,11817501626,Hungary,"All Countries, excluding the IO"
2023-01-01,12971048510,Hungary,"All Countries, excluding the IO"
2023-02-01,14226083042,Hungary,"All Countries, excluding the IO"
2023-03-01,15838092499,Hungary,"All Countries, excluding the IO"
2023-04-01,12620174332,Hungary,"All Countries, excluding the IO"
2023-05-01,13794512147,Hungary,"All Countries, excluding the IO"
2023-06-01,14425088089,Hungary,"All Countries, excluding the IO"
2019-01-01,241100160,Ethiopia,"All Countries, excluding the IO"
2019-02-01,202934670,Ethiopia,"All Countries, excluding the IO"
2019-03-01,312075566,Ethiopia,"All Countries, excluding the IO"
2019-04-01,325188813,Ethiopia,"All Countries, excluding the IO"
2019-05-01,421485352,Ethiopia,"All Countries, excluding the IO"
2019-06-01,302047256,Ethiopia,"All Countries, excluding the IO"
2019-07-01,291461287,Ethiopia,"All Countries, excluding the IO"
2019-08-01,318415093,Ethiopia,"All Countries, excluding the IO"
2019-09-01,254209758,Ethiopia,"All Countries, excluding the IO"
2019-10-01,258105593,Ethiopia,"All Countries, excluding the IO"
2019-11-01,256978638,Ethiopia,"All Countries, excluding the IO"
2019-12-01,267892092,Ethiopia,"All Countries, excluding the IO"
2020-01-01,233617883,Ethiopia,"All Countries, excluding the IO"
2020-02-01,278834947,Ethiopia,"All Countries, excluding the IO"
2020-03-01,261568506,Ethiopia,"All Countries, excluding the IO"
2020-04-01,227332229,Ethiopia,"All Countries, excluding the IO"
2020-05-01,246723446,Ethiopia,"All Countries, excluding the IO"
2020-06-01,364505238,Ethiopia,"All Countries, excluding the IO"
2020-07-01,277454780,Ethiopia,"All Countries, excluding the IO"
2020-08-01,291016760,Ethiopia,"All Countries, excluding the IO"
2020-09-01,226087514,Ethiopia,"All Countries, excluding the IO"
2020-10-01,450308028,Ethiopia,"All Countries, excluding the IO"
2020-11-01,231335533,Ethiopia,"All Countries, excluding the IO"
2020-12-01,212155824,Ethiopia,"All Countries, excluding the IO"
2021-01-01,282277941,Ethiopia,"All Countries, excluding the IO"
2021-02-01,252737255,Ethiopia,"All Countries, excluding the IO"
2021-03-01,233665464,Ethiopia,"All Countries, excluding the IO"
2021-04-01,340292569,Ethiopia,"All Countries, excluding the IO"
2021-05-01,563610321,Ethiopia,"All Countries, excluding the IO"
