Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1979-06-29 00:00:00-04:00,1610.5994840812618,1615.686630239877,1610.5994840812618,1614.2901611328125,0,0.0,0.0
1979-07-03 00:00:00-04:00,1609.502359552811,1609.502359552811,1597.6325543576204,1598.7298583984375,0,0.0,0.0
1979-07-04 00:00:00-04:00,1597.4330919848192,1597.4330919848192,1585.4635652262693,1587.3587646484375,0,0.0,0.0
1979-07-05 00:00:00-04:00,1585.9621701494739,1585.9621701494739,1578.4812165166934,1579.877685546875,0,0.0,0.0
1979-07-06 00:00:00-04:00,1579.8777061424664,1582.57080078125,1574.291951709236,1582.57080078125,0,0.0,0.0
1979-07-09 00:00:00-04:00,1582.570771532807,1584.4659707948538,1581.4735893580362,1582.2716064453125,0,0.0,0.0
1979-07-10 00:00:00-04:00,1580.8752714938564,1580.8752714938564,1574.9902298169532,1576.1871337890625,0,0.0,0.0
1979-07-11 00:00:00-04:00,1572.7957849891377,1572.7957849891377,1556.9361384865597,1559.230224609375,0,0.0,0.0
1979-07-12 00:00:00-04:00,1557.534503110855,1557.534503110855,1529.3063234825959,1529.8050537109375,0,0.0,0.0
1979-07-13 00:00:00-04:00,1529.8052943532207,1534.1941454050664,1516.7385846673055,1533.4959716796875,0,0.0,0.0
1979-07-16 00:00:00-04:00,1535.8898284150453,1547.75951174361,1535.8898284150453,1547.6597900390625,0,0.0,0.0
1979-07-17 00:00:00-04:00,1550.6521072173489,1559.1305216765925,1550.6521072173489,1556.9361572265625,0,0.0,0.0
1979-07-18 00:00:00-04:00,1553.1457445987853,1553.1457445987853,1543.3707046014024,1546.86181640625,0,0.0,0.0
1979-07-19 00:00:00-04:00,1546.8617292185052,1550.3528408265786,1544.3680780698812,1548.4576416015625,0,0.0,0.0
1979-07-20 00:00:00-04:00,1548.4577753740846,1553.5447998046875,1546.6622976878386,1553.5447998046875,0,0.0,0.0
1979-07-23 00:00:00-04:00,1549.1559199984022,1549.1559199984022,1540.4780621183759,1542.073974609375,0,0.0,0.0
1979-07-24 00:00:00-04:00,1542.0740823442425,1545.5651944323438,1541.4756303383474,1543.1712646484375,0,0.0,0.0
1979-07-25 00:00:00-04:00,1544.4678650515648,1553.245444409581,1544.4678650515648,1552.8465576171875,0,0.0,0.0
1979-07-26 00:00:00-04:00,1553.4449618707226,1566.012939453125,1553.4449618707226,1566.012939453125,0,0.0,0.0
1979-07-27 00:00:00-04:00,1568.2074777738335,1573.9927978515625,1568.2074777738335,1573.9927978515625,0,0.0,0.0
1979-07-30 00:00:00-04:00,1571.6984733584036,1571.6984733584036,1564.1177978515625,1564.1177978515625,0,0.0,0.0
1979-07-31 00:00:00-04:00,1560.6266817590129,1560.6266817590129,1554.1431884765625,1554.1431884765625,0,0.0,0.0
1979-08-01 00:00:00-04:00,1554.1431884765625,1554.5421970306224,1550.053624758157,1554.1431884765625,0,0.0,0.0
1979-08-02 00:00:00-04:00,1556.337705263856,1559.928538800413,1556.337705263856,1556.9361572265625,0,0.0,0.0
1979-08-03 00:00:00-04:00,1556.936219609079,1557.5346715957642,1552.846655646355,1553.8441162109375,0,0.0,0.0
1979-08-07 00:00:00-04:00,1553.8441741047586,1555.5398084235967,1551.250679131956,1551.948974609375,0,0.0,0.0
1979-08-08 00:00:00-04:00,1551.94878823023,1563.1202969240326,1549.155850176623,1561.22509765625,0,0.0,0.0
1979-08-09 00:00:00-04:00,1561.225225219626,1567.4095537692565,1560.5270515293348,1562.52197265625,0,0.0,0.0
1979-08-10 00:00:00-04:00,1563.9184206581779,1571.9978267609126,1563.9184206581779,1571.0003662109375,0,0.0,0.0
1979-08-13 00:00:00-04:00,1571.499060264589,1578.082275390625,1571.499060264589,1578.082275390625,0,0.0,0.0
1979-08-14 00:00:00-04:00,1578.0823691228481,1580.6757422949818,1574.6909787776,1580.27685546875,0,0.0,0.0
1979-08-15 00:00:00-04:00,1583.0695710108048,1596.635009765625,1583.0695710108048,1596.635009765625,0,0.0,0.0
1979-08-16 00:00:00-04:00,1601.6223102558179,1607.0086214225937,1601.6223102558179,1602.8193359375,0,0.0,0.0
1979-08-17 00:00:00-04:00,1604.2157905202814,1616.0854732075404,1604.2157905202814,1615.0880126953125,0,0.0,0.0
1979-08-20 00:00:00-04:00,1619.5764974045583,1636.5333251953125,1619.5764974045583,1636.5333251953125,0,0.0,0.0
1979-08-21 00:00:00-04:00,1641.7203559563936,1653.4903174788087,1641.7203559563936,1653.0914306640625,0,0.0,0.0
1979-08-22 00:00:00-04:00,1656.0838540299792,1661.7693306467895,1656.0838540299792,1660.9713134765625,0,0.0,0.0
1979-08-23 00:00:00-04:00,1660.9712439720058,1665.4598164059732,1657.0812452708233,1657.7794189453125,0,0.0,0.0
1979-08-24 00:00:00-04:00,1657.7793197955693,1665.459716796875,1651.6948352121608,1665.459716796875,0,0.0,0.0
1979-08-27 00:00:00-04:00,1665.7590320180977,1677.0303843520467,1665.7590320180977,1674.4368896484375,0,0.0,0.0
1979-08-28 00:00:00-04:00,1674.436909451183,1674.8359180072507,1670.2476240132637,1674.636474609375,0,0.0,0.0
1979-08-29 00:00:00-04:00,1674.6365574039196,1677.828382489633,1673.0406448610631,1674.237548828125,0,0.0,0.0
1979-08-30 00:00:00-04:00,1674.2374222952708,1675.7336130211827,1671.8434927817495,1675.434326171875,0,0.0,0.0
1979-08-31 00:00:00-04:00,1678.3270513508255,1690.994873046875,1678.3270513508255,1690.994873046875,0,0.0,0.0
1979-09-04 00:00:00-04:00,1690.9947823319517,1693.5881552001056,1685.1097412109375,1685.1097412109375,0,0.0,0.0
1979-09-05 00:00:00-04:00,1676.7311495103452,1676.7311495103452,1655.1860264326506,1657.5799560546875,0,0.0,0.0
1979-09-06 00:00:00-04:00,1662.8663263443273,1692.5906970751762,1662.8663263443273,1690.0970458984375,0,0.0,0.0
1979-09-07 00:00:00-04:00,1692.7902411687237,1720.918701171875,1692.7902411687237,1720.918701171875,0,0.0,0.0
1979-09-10 00:00:00-04:00,1720.6195935439566,1720.6195935439566,1714.2358211346839,1716.530029296875,0,0.0,0.0
1979-09-11 00:00:00-04:00,1716.5298854962793,1722.3150836322748,1710.6448438969892,1711.343017578125,0,0.0,0.0
1979-09-12 00:00:00-04:00,1711.3430365755312,1722.714111328125,1707.552759498215,1722.714111328125,0,0.0,0.0
1979-09-13 00:00:00-04:00,1722.6143277597123,1722.6143277597123,1714.1359132918735,1714.6346435546875,0,0.0,0.0
