date,value,reporter,partner
2022-12-01,4265694893,New Zealand,"All Countries, excluding the IO"
2023-01-01,3400452731,New Zealand,"All Countries, excluding the IO"
2023-02-01,3192719133,New Zealand,"All Countries, excluding the IO"
2023-03-01,3881698651,New Zealand,"All Countries, excluding the IO"
2023-04-01,4094362867,New Zealand,"All Countries, excluding the IO"
2023-05-01,4323114082,New Zealand,"All Countries, excluding the IO"
2023-06-01,3789944551,New Zealand,"All Countries, excluding the IO"
2023-07-01,3345973518,New Zealand,"All Countries, excluding the IO"
2023-08-01,2984755806,New Zealand,"All Countries, excluding the IO"
2023-09-01,2886529129,New Zealand,"All Countries, excluding the IO"
2023-10-01,3191604221,New Zealand,"All Countries, excluding the IO"
2023-11-01,3587675053,New Zealand,"All Countries, excluding the IO"
2023-12-01,3689139810,New Zealand,"All Countries, excluding the IO"
2024-01-01,3044830072,New Zealand,"All Countries, excluding the IO"
2021-01-01,2447346,Central African Republic,"All Countries, excluding the IO"
2021-02-01,3295582,Central African Republic,"All Countries, excluding the IO"
2021-03-01,4061520,Central African Republic,"All Countries, excluding the IO"
2021-04-01,5828549,Central African Republic,"All Countries, excluding the IO"
2021-05-01,4846315,Central African Republic,"All Countries, excluding the IO"
2021-06-01,3668001,Central African Republic,"All Countries, excluding the IO"
2021-07-01,5179253,Central African Republic,"All Countries, excluding the IO"
2021-08-01,4679359,Central African Republic,"All Countries, excluding the IO"
2021-09-01,6356078,Central African Republic,"All Countries, excluding the IO"
2021-10-01,6406234,Central African Republic,"All Countries, excluding the IO"
2021-11-01,5066987,Central African Republic,"All Countries, excluding the IO"
2021-12-01,8250954.999999999,Central African Republic,"All Countries, excluding the IO"
2022-01-01,5049233,Central African Republic,"All Countries, excluding the IO"
2022-02-01,14844987,Central African Republic,"All Countries, excluding the IO"
2022-03-01,13866468,Central African Republic,"All Countries, excluding the IO"
2022-04-01,7930624,Central African Republic,"All Countries, excluding the IO"
2022-05-01,12445259,Central African Republic,"All Countries, excluding the IO"
2022-06-01,7686223,Central African Republic,"All Countries, excluding the IO"
2022-07-01,3865023,Central African Republic,"All Countries, excluding the IO"
2022-08-01,12375246,Central African Republic,"All Countries, excluding the IO"
2022-09-01,13793333,Central African Republic,"All Countries, excluding the IO"
2022-10-01,4695894,Central African Republic,"All Countries, excluding the IO"
2022-11-01,11312314,Central African Republic,"All Countries, excluding the IO"
2022-12-01,10219765,Central African Republic,"All Countries, excluding the IO"
2023-01-01,9715656,Central African Republic,"All Countries, excluding the IO"
2023-02-01,12440464,Central African Republic,"All Countries, excluding the IO"
2023-03-01,11117969,Central African Republic,"All Countries, excluding the IO"
2023-04-01,8839278,Central African Republic,"All Countries, excluding the IO"
2023-05-01,11374047,Central African Republic,"All Countries, excluding the IO"
2023-06-01,10816538,Central African Republic,"All Countries, excluding the IO"
2023-07-01,9940095,Central African Republic,"All Countries, excluding the IO"
2023-08-01,11002307,Central African Republic,"All Countries, excluding the IO"
2023-09-01,13747893,Central African Republic,"All Countries, excluding the IO"
2023-10-01,11368310,Central African Republic,"All Countries, excluding the IO"
2023-11-01,8803198,Central African Republic,"All Countries, excluding the IO"
2023-12-01,9723431,Central African Republic,"All Countries, excluding the IO"
2024-01-01,8394900,Central African Republic,"All Countries, excluding the IO"
2021-01-01,379166081,Guinea,"All Countries, excluding the IO"
2021-02-01,324079125,Guinea,"All Countries, excluding the IO"
2021-03-01,381879017,Guinea,"All Countries, excluding the IO"
2021-04-01,360344865,Guinea,"All Countries, excluding the IO"
2021-05-01,284088708,Guinea,"All Countries, excluding the IO"
2021-06-01,331823989,Guinea,"All Countries, excluding the IO"
2021-07-01,485020440,Guinea,"All Countries, excluding the IO"
2021-08-01,479472242,Guinea,"All Countries, excluding the IO"
2021-09-01,297915220,Guinea,"All Countries, excluding the IO"
2021-10-01,569955689,Guinea,"All Countries, excluding the IO"
2021-11-01,559964834,Guinea,"All Countries, excluding the IO"
2021-12-01,657604451,Guinea,"All Countries, excluding the IO"
2022-01-01,560471348,Guinea,"All Countries, excluding the IO"
2022-02-01,625297337,Guinea,"All Countries, excluding the IO"
2022-03-01,289165652,Guinea,"All Countries, excluding the IO"
2022-04-01,418856218,Guinea,"All Countries, excluding the IO"
2022-05-01,576251748,Guinea,"All Countries, excluding the IO"
2022-06-01,563679543,Guinea,"All Countries, excluding the IO"
2022-07-01,392512942,Guinea,"All Countries, excluding the IO"
2022-08-01,389188144,Guinea,"All Countries, excluding the IO"
2022-09-01,384376096,Guinea,"All Countries, excluding the IO"
2022-10-01,344684748,Guinea,"All Countries, excluding the IO"
2022-11-01,337308741,Guinea,"All Countries, excluding the IO"
2022-12-01,221724187,Guinea,"All Countries, excluding the IO"
2023-01-01,239371340,Guinea,"All Countries, excluding the IO"
2023-02-01,290054922,Guinea,"All Countries, excluding the IO"
2023-03-01,314857230,Guinea,"All Countries, excluding the IO"
2023-04-01,273242919,Guinea,"All Countries, excluding the IO"
2023-05-01,346611169,Guinea,"All Countries, excluding the IO"
2023-06-01,433572925,Guinea,"All Countries, excluding the IO"
2023-07-01,612430977,Guinea,"All Countries, excluding the IO"
2023-08-01,308670945,Guinea,"All Countries, excluding the IO"
2023-09-01,324351252,Guinea,"All Countries, excluding the IO"
2023-10-01,246862499,Guinea,"All Countries, excluding the IO"
2023-11-01,338101724,Guinea,"All Countries, excluding the IO"
2023-12-01,270119963,Guinea,"All Countries, excluding the IO"
2024-01-01,327755807,Guinea,"All Countries, excluding the IO"
2021-01-01,3436786789,Nigeria,"All Countries, excluding the IO"
2021-02-01,3803766243,Nigeria,"All Countries, excluding the IO"
2021-03-01,4068369566,Nigeria,"All Countries, excluding the IO"
2021-04-01,4530930110,Nigeria,"All Countries, excluding the IO"
2021-05-01,4110350337,Nigeria,"All Countries, excluding the IO"
2021-06-01,3940065552,Nigeria,"All Countries, excluding the IO"
2021-07-01,5581709308,Nigeria,"All Countries, excluding the IO"
2021-08-01,4204180563,Nigeria,"All Countries, excluding the IO"
2021-09-01,5778240838,Nigeria,"All Countries, excluding the IO"
2021-10-01,4599787171,Nigeria,"All Countries, excluding the IO"
2021-11-01,5369915272,Nigeria,"All Countries, excluding the IO"
2021-12-01,6322507475,Nigeria,"All Countries, excluding the IO"
2022-01-01,4952739703,Nigeria,"All Countries, excluding the IO"
2022-02-01,5033827512,Nigeria,"All Countries, excluding the IO"
2022-03-01,6940045511,Nigeria,"All Countries, excluding the IO"
2022-04-01,5509097247,Nigeria,"All Countries, excluding the IO"
2022-05-01,6532611565,Nigeria,"All Countries, excluding the IO"
2022-06-01,6245842585,Nigeria,"All Countries, excluding the IO"
2022-07-01,4734128050,Nigeria,"All Countries, excluding the IO"
2022-08-01,5345230409,Nigeria,"All Countries, excluding the IO"
2022-09-01,4603684085,Nigeria,"All Countries, excluding the IO"
2022-10-01,4820514188,Nigeria,"All Countries, excluding the IO"
2022-11-01,3762987817,Nigeria,"All Countries, excluding the IO"
2022-12-01,5716847677,Nigeria,"All Countries, excluding the IO"
2023-01-01,4850063995,Nigeria,"All Countries, excluding the IO"
2023-02-01,4170898429,Nigeria,"All Countries, excluding the IO"
2023-03-01,5257753051,Nigeria,"All Countries, excluding the IO"
2023-04-01,4375947644,Nigeria,"All Countries, excluding the IO"
2023-05-01,3782578954,Nigeria,"All Countries, excluding the IO"
2023-06-01,3609139067,Nigeria,"All Countries, excluding the IO"
2023-07-01,3886785728,Nigeria,"All Countries, excluding the IO"
2023-08-01,4387809913,Nigeria,"All Countries, excluding the IO"
2023-09-01,4001220601,Nigeria,"All Countries, excluding the IO"
2023-10-01,5737014374,Nigeria,"All Countries, excluding the IO"
2023-11-01,4839265434,Nigeria,"All Countries, excluding the IO"
2023-12-01,4379176617,Nigeria,"All Countries, excluding the IO"
2024-01-01,4111587206,Nigeria,"All Countries, excluding the IO"
2021-01-01,5341309,Bermuda,"All Countries, excluding the IO"
2021-02-01,3568994,Bermuda,"All Countries, excluding the IO"
2021-03-01,19335122,Bermuda,"All Countries, excluding the IO"
2021-04-01,4625763,Bermuda,"All Countries, excluding the IO"
2021-05-01,8870382,Bermuda,"All Countries, excluding the IO"
2021-06-01,8559995,Bermuda,"All Countries, excluding the IO"
2021-07-01,5815384,Bermuda,"All Countries, excluding the IO"
2021-08-01,2949725,Bermuda,"All Countries, excluding the IO"
2021-09-01,3797672,Bermuda,"All Countries, excluding the IO"
2021-10-01,7647337,Bermuda,"All Countries, excluding the IO"
2021-11-01,4760571,Bermuda,"All Countries, excluding the IO"
2021-12-01,5936628,Bermuda,"All Countries, excluding the IO"
2022-01-01,4083862,Bermuda,"All Countries, excluding the IO"
2022-02-01,4106118.9999999995,Bermuda,"All Countries, excluding the IO"
2022-03-01,8177270.999999999,Bermuda,"All Countries, excluding the IO"
2022-04-01,10310855,Bermuda,"All Countries, excluding the IO"
2022-05-01,13518235,Bermuda,"All Countries, excluding the IO"
2022-06-01,13214097,Bermuda,"All Countries, excluding the IO"
2022-07-01,7751998,Bermuda,"All Countries, excluding the IO"
2022-08-01,8149466,Bermuda,"All Countries, excluding the IO"
2022-09-01,7418817,Bermuda,"All Countries, excluding the IO"
2022-10-01,11195528,Bermuda,"All Countries, excluding the IO"
2022-11-01,9864497,Bermuda,"All Countries, excluding the IO"
2022-12-01,8528013,Bermuda,"All Countries, excluding the IO"
2023-01-01,14480399,Bermuda,"All Countries, excluding the IO"
2023-02-01,4203515,Bermuda,"All Countries, excluding the IO"
2023-03-01,6915505,Bermuda,"All Countries, excluding the IO"
2023-04-01,4442352,Bermuda,"All Countries, excluding the IO"
2023-05-01,50159798,Bermuda,"All Countries, excluding the IO"
2023-06-01,133325667.00000001,Bermuda,"All Countries, excluding the IO"
2023-07-01,8435241,Bermuda,"All Countries, excluding the IO"
2023-08-01,40887237,Bermuda,"All Countries, excluding the IO"
2023-09-01,99084484,Bermuda,"All Countries, excluding the IO"
2023-10-01,6580083,Bermuda,"All Countries, excluding the IO"
2023-11-01,33887041,Bermuda,"All Countries, excluding the IO"
2023-12-01,5539432,Bermuda,"All Countries, excluding the IO"
2024-01-01,8416253,Bermuda,"All Countries, excluding the IO"
2021-01-01,3426918921,Kazakhstan,"All Countries, excluding the IO"
2021-02-01,3984028613,Kazakhstan,"All Countries, excluding the IO"
2021-03-01,4620942629,Kazakhstan,"All Countries, excluding the IO"
2021-04-01,5296363455,Kazakhstan,"All Countries, excluding the IO"
2021-05-01,5063044586,Kazakhstan,"All Countries, excluding the IO"
2021-06-01,5604180401,Kazakhstan,"All Countries, excluding the IO"
2021-07-01,5046690251,Kazakhstan,"All Countries, excluding the IO"
2021-08-01,5420581333,Kazakhstan,"All Countries, excluding the IO"
2021-09-01,5861115350,Kazakhstan,"All Countries, excluding the IO"
2021-10-01,5748050002,Kazakhstan,"All Countries, excluding the IO"
2021-11-01,5404164165,Kazakhstan,"All Countries, excluding the IO"
2021-12-01,5717096437,Kazakhstan,"All Countries, excluding the IO"
2022-01-01,6122466197,Kazakhstan,"All Countries, excluding the IO"
2022-02-01,6082321866,Kazakhstan,"All Countries, excluding the IO"
2022-03-01,6968804180,Kazakhstan,"All Countries, excluding the IO"
2022-04-01,7405456665,Kazakhstan,"All Countries, excluding the IO"
2022-05-01,7682793414,Kazakhstan,"All Countries, excluding the IO"
2022-06-01,8005284680,Kazakhstan,"All Countries, excluding the IO"
2022-07-01,6665663889,Kazakhstan,"All Countries, excluding the IO"
2022-08-01,7365294947,Kazakhstan,"All Countries, excluding the IO"
2022-09-01,7439909790,Kazakhstan,"All Countries, excluding the IO"
2022-10-01,7051317375,Kazakhstan,"All Countries, excluding the IO"
2022-11-01,6911613238,Kazakhstan,"All Countries, excluding the IO"
2022-12-01,7843110167,Kazakhstan,"All Countries, excluding the IO"
2023-01-01,8002909050,Kazakhstan,"All Countries, excluding the IO"
2023-02-01,6229954767,Kazakhstan,"All Countries, excluding the IO"
2023-03-01,6908319931,Kazakhstan,"All Countries, excluding the IO"
2023-04-01,7255788115,Kazakhstan,"All Countries, excluding the IO"
2023-05-01,7931341097,Kazakhstan,"All Countries, excluding the IO"
2023-06-01,6366512156,Kazakhstan,"All Countries, excluding the IO"
2023-07-01,6796940252,Kazakhstan,"All Countries, excluding the IO"
2023-08-01,5703267272,Kazakhstan,"All Countries, excluding the IO"
2023-09-01,6198989412,Kazakhstan,"All Countries, excluding the IO"
2023-10-01,6567698001,Kazakhstan,"All Countries, excluding the IO"
2023-11-01,7105696268,Kazakhstan,"All Countries, excluding the IO"
2023-12-01,6470610680,Kazakhstan,"All Countries, excluding the IO"
2024-01-01,6425091139,Kazakhstan,"All Countries, excluding the IO"
2021-01-01,8146261.000000001,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2021-02-01,9243126,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2021-03-01,1637093,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2021-04-01,1204076,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2021-05-01,1082313,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2021-06-01,3775296,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2021-07-01,10281859,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2021-08-01,1570756,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2021-09-01,979118,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2021-10-01,1492671,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2021-11-01,11184842,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2021-12-01,7768995,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2022-01-01,1339412,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2022-02-01,2200112,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2022-03-01,34879547,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2022-04-01,4145213,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2022-05-01,8247997,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2022-06-01,1318939,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2022-07-01,4224699,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2022-08-01,2160811,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2022-09-01,3714470,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2022-10-01,1797092,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2022-11-01,2777085,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2022-12-01,2476312,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2023-01-01,1918531,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2023-02-01,1051304,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2023-03-01,1303522,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2023-04-01,913188,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2023-05-01,7064883,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2023-06-01,12130397,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2023-07-01,8757551,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2023-08-01,1304997,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2023-09-01,795657,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2023-10-01,1013147.9999999999,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2023-11-01,5356439,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2023-12-01,226003,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2024-01-01,3141618,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2021-01-01,87970412,Afghanistan,"All Countries, excluding the IO"
2021-02-01,58007875,Afghanistan,"All Countries, excluding the IO"
2021-03-01,54204941,Afghanistan,"All Countries, excluding the IO"
2021-04-01,50452419,Afghanistan,"All Countries, excluding the IO"
2021-05-01,36581973,Afghanistan,"All Countries, excluding the IO"
2021-06-01,46919483,Afghanistan,"All Countries, excluding the IO"
2021-07-01,34957894,Afghanistan,"All Countries, excluding the IO"
2021-08-01,235493947,Afghanistan,"All Countries, excluding the IO"
2021-09-01,35555053,Afghanistan,"All Countries, excluding the IO"
2021-10-01,37267270,Afghanistan,"All Countries, excluding the IO"
2021-11-01,45679859,Afghanistan,"All Countries, excluding the IO"
2021-12-01,43186067,Afghanistan,"All Countries, excluding the IO"
2022-01-01,38929133,Afghanistan,"All Countries, excluding the IO"
2022-02-01,35149768,Afghanistan,"All Countries, excluding the IO"
2022-03-01,45586530,Afghanistan,"All Countries, excluding the IO"
2022-04-01,33557496,Afghanistan,"All Countries, excluding the IO"
2022-05-01,36868677,Afghanistan,"All Countries, excluding the IO"
2022-06-01,36698079,Afghanistan,"All Countries, excluding the IO"
2022-07-01,28614451,Afghanistan,"All Countries, excluding the IO"
2022-08-01,33242281,Afghanistan,"All Countries, excluding the IO"
2022-09-01,47566019,Afghanistan,"All Countries, excluding the IO"
2022-10-01,25058892,Afghanistan,"All Countries, excluding the IO"
2022-11-01,37934741,Afghanistan,"All Countries, excluding the IO"
2022-12-01,34250873,Afghanistan,"All Countries, excluding the IO"
2023-01-01,35961740,Afghanistan,"All Countries, excluding the IO"
2023-02-01,34256601,Afghanistan,"All Countries, excluding the IO"
2023-03-01,41350721,Afghanistan,"All Countries, excluding the IO"
2023-04-01,29710446,Afghanistan,"All Countries, excluding the IO"
2023-05-01,41323749,Afghanistan,"All Countries, excluding the IO"
2023-06-01,26766902,Afghanistan,"All Countries, excluding the IO"
2023-07-01,24444711,Afghanistan,"All Countries, excluding the IO"
2023-08-01,34607465,Afghanistan,"All Countries, excluding the IO"
2023-09-01,26428202,Afghanistan,"All Countries, excluding the IO"
2023-10-01,33886531,Afghanistan,"All Countries, excluding the IO"
2023-11-01,53173534,Afghanistan,"All Countries, excluding the IO"
2023-12-01,52849451,Afghanistan,"All Countries, excluding the IO"
2024-01-01,44316679,Afghanistan,"All Countries, excluding the IO"
2021-01-01,1193864107,Dominican Republic,"All Countries, excluding the IO"
2021-02-01,1470897916,Dominican Republic,"All Countries, excluding the IO"
2021-03-01,1764627804,Dominican Republic,"All Countries, excluding the IO"
2021-04-01,1560299633,Dominican Republic,"All Countries, excluding the IO"
2021-05-01,1696078034,Dominican Republic,"All Countries, excluding the IO"
2021-06-01,1575353554,Dominican Republic,"All Countries, excluding the IO"
2021-07-01,1656720277,Dominican Republic,"All Countries, excluding the IO"
2021-08-01,1638186733,Dominican Republic,"All Countries, excluding the IO"
2021-09-01,1614237725,Dominican Republic,"All Countries, excluding the IO"
2021-10-01,1651156112,Dominican Republic,"All Countries, excluding the IO"
2021-11-01,1543117275,Dominican Republic,"All Countries, excluding the IO"
2021-12-01,1530558041,Dominican Republic,"All Countries, excluding the IO"
2022-01-01,1087258534,Dominican Republic,"All Countries, excluding the IO"
2022-02-01,1193579264,Dominican Republic,"All Countries, excluding the IO"
2022-03-01,1595283067,Dominican Republic,"All Countries, excluding the IO"
2022-04-01,1322365263,Dominican Republic,"All Countries, excluding the IO"
2022-05-01,1400973901,Dominican Republic,"All Countries, excluding the IO"
2022-06-01,1344583539,Dominican Republic,"All Countries, excluding the IO"
2022-07-01,1330048986,Dominican Republic,"All Countries, excluding the IO"
2022-08-01,1468317692,Dominican Republic,"All Countries, excluding the IO"
2022-09-01,1250521355,Dominican Republic,"All Countries, excluding the IO"
2022-10-01,1243682100,Dominican Republic,"All Countries, excluding the IO"
2022-11-01,1335269418,Dominican Republic,"All Countries, excluding the IO"
2022-12-01,1156365438,Dominican Republic,"All Countries, excluding the IO"
2023-01-01,1095837372,Dominican Republic,"All Countries, excluding the IO"
2023-02-01,1235956136,Dominican Republic,"All Countries, excluding the IO"
2023-03-01,1352441627,Dominican Republic,"All Countries, excluding the IO"
2023-04-01,1261808954,Dominican Republic,"All Countries, excluding the IO"
2023-05-01,1506285638,Dominican Republic,"All Countries, excluding the IO"
2023-06-01,1425586870,Dominican Republic,"All Countries, excluding the IO"
2023-07-01,1421053184,Dominican Republic,"All Countries, excluding the IO"
2023-08-01,1336150823,Dominican Republic,"All Countries, excluding the IO"
2023-09-01,1314963514,Dominican Republic,"All Countries, excluding the IO"
2023-10-01,1416642846,Dominican Republic,"All Countries, excluding the IO"
2023-11-01,1378059251,Dominican Republic,"All Countries, excluding the IO"
2023-12-01,1289845190,Dominican Republic,"All Countries, excluding the IO"
2024-01-01,1081970522,Dominican Republic,"All Countries, excluding the IO"
2021-01-01,2236791,Sao Tome and Principe,"All Countries, excluding the IO"
2021-02-01,1102987,Sao Tome and Principe,"All Countries, excluding the IO"
2021-03-01,2060172.9999999998,Sao Tome and Principe,"All Countries, excluding the IO"
2021-04-01,1190192,Sao Tome and Principe,"All Countries, excluding the IO"
2021-05-01,1915209,Sao Tome and Principe,"All Countries, excluding the IO"
2021-06-01,1219817,Sao Tome and Principe,"All Countries, excluding the IO"
2021-07-01,1634309,Sao Tome and Principe,"All Countries, excluding the IO"
2021-08-01,1738496,Sao Tome and Principe,"All Countries, excluding the IO"
2021-09-01,1201963,Sao Tome and Principe,"All Countries, excluding the IO"
2021-10-01,2235153,Sao Tome and Principe,"All Countries, excluding the IO"
2021-11-01,3156877,Sao Tome and Principe,"All Countries, excluding the IO"
2021-12-01,1141720,Sao Tome and Principe,"All Countries, excluding the IO"
2022-01-01,3146827,Sao Tome and Principe,"All Countries, excluding the IO"
2022-02-01,739544,Sao Tome and Principe,"All Countries, excluding the IO"
2022-03-01,876939,Sao Tome and Principe,"All Countries, excluding the IO"
2022-04-01,412698,Sao Tome and Principe,"All Countries, excluding the IO"
2022-05-01,1778475,Sao Tome and Principe,"All Countries, excluding the IO"
2022-06-01,1951531,Sao Tome and Principe,"All Countries, excluding the IO"
2022-07-01,2995946,Sao Tome and Principe,"All Countries, excluding the IO"
2022-08-01,1993800,Sao Tome and Principe,"All Countries, excluding the IO"
2022-09-01,1120070,Sao Tome and Principe,"All Countries, excluding the IO"
2022-10-01,1117281,Sao Tome and Principe,"All Countries, excluding the IO"
2022-11-01,1677605,Sao Tome and Principe,"All Countries, excluding the IO"
2022-12-01,701432,Sao Tome and Principe,"All Countries, excluding the IO"
2023-01-01,3529824,Sao Tome and Principe,"All Countries, excluding the IO"
2023-02-01,786276,Sao Tome and Principe,"All Countries, excluding the IO"
2023-03-01,368666,Sao Tome and Principe,"All Countries, excluding the IO"
2023-04-01,2237966,Sao Tome and Principe,"All Countries, excluding the IO"
2023-05-01,1178158,Sao Tome and Principe,"All Countries, excluding the IO"
2023-06-01,609656,Sao Tome and Principe,"All Countries, excluding the IO"
2023-07-01,2636183,Sao Tome and Principe,"All Countries, excluding the IO"
2023-08-01,682375,Sao Tome and Principe,"All Countries, excluding the IO"
2023-09-01,1269635,Sao Tome and Principe,"All Countries, excluding the IO"
2023-10-01,1367374,Sao Tome and Principe,"All Countries, excluding the IO"
2023-11-01,31829470,Sao Tome and Principe,"All Countries, excluding the IO"
2023-12-01,47974917,Sao Tome and Principe,"All Countries, excluding the IO"
2024-01-01,37003831,Sao Tome and Principe,"All Countries, excluding the IO"
2021-01-01,234910841,Chad,"All Countries, excluding the IO"
2021-02-01,196027296,Chad,"All Countries, excluding the IO"
2021-03-01,211177767,Chad,"All Countries, excluding the IO"
2021-04-01,172751497,Chad,"All Countries, excluding the IO"
2021-05-01,240366391,Chad,"All Countries, excluding the IO"
2021-06-01,166522915,Chad,"All Countries, excluding the IO"
2021-07-01,244951767,Chad,"All Countries, excluding the IO"
2021-08-01,321550047,Chad,"All Countries, excluding the IO"
2021-09-01,208662007,Chad,"All Countries, excluding the IO"
2021-10-01,341214464,Chad,"All Countries, excluding the IO"
2021-11-01,223401671,Chad,"All Countries, excluding the IO"
2021-12-01,312329535,Chad,"All Countries, excluding the IO"
2022-01-01,261362500,Chad,"All Countries, excluding the IO"
2022-02-01,204703835,Chad,"All Countries, excluding the IO"
2022-03-01,310619919,Chad,"All Countries, excluding the IO"
2022-04-01,229909831,Chad,"All Countries, excluding the IO"
2022-05-01,464344568,Chad,"All Countries, excluding the IO"
2022-06-01,389430823,Chad,"All Countries, excluding the IO"
2022-07-01,586176073,Chad,"All Countries, excluding the IO"
2022-08-01,558930768,Chad,"All Countries, excluding the IO"
2022-09-01,501481068,Chad,"All Countries, excluding the IO"
2022-10-01,311731426,Chad,"All Countries, excluding the IO"
2022-11-01,494112658,Chad,"All Countries, excluding the IO"
2022-12-01,262680705,Chad,"All Countries, excluding the IO"
2023-01-01,168218245,Chad,"All Countries, excluding the IO"
2023-02-01,217277904,Chad,"All Countries, excluding the IO"
2023-03-01,459706925,Chad,"All Countries, excluding the IO"
2023-04-01,238122496,Chad,"All Countries, excluding the IO"
2023-05-01,340174592,Chad,"All Countries, excluding the IO"
2023-06-01,439367472,Chad,"All Countries, excluding the IO"
2023-07-01,400126243,Chad,"All Countries, excluding the IO"
2023-08-01,504363837,Chad,"All Countries, excluding the IO"
2023-09-01,224695284,Chad,"All Countries, excluding the IO"
2023-10-01,491633321,Chad,"All Countries, excluding the IO"
2023-11-01,407603255,Chad,"All Countries, excluding the IO"
2023-12-01,443315251,Chad,"All Countries, excluding the IO"
2024-01-01,339866287,Chad,"All Countries, excluding the IO"
2021-01-01,7871751303,Slovakia,"All Countries, excluding the IO"
2021-02-01,8633685306,Slovakia,"All Countries, excluding the IO"
2021-03-01,9987892891,Slovakia,"All Countries, excluding the IO"
2021-04-01,8658008257,Slovakia,"All Countries, excluding the IO"
2021-05-01,8373158008,Slovakia,"All Countries, excluding the IO"
2021-06-01,9258777509,Slovakia,"All Countries, excluding the IO"
2021-07-01,7932857944,Slovakia,"All Countries, excluding the IO"
2021-08-01,7413180131,Slovakia,"All Countries, excluding the IO"
2021-09-01,8273358848,Slovakia,"All Countries, excluding the IO"
2021-10-01,9175801716,Slovakia,"All Countries, excluding the IO"
2021-11-01,9738784871,Slovakia,"All Countries, excluding the IO"
2021-12-01,8565390858.999999,Slovakia,"All Countries, excluding the IO"
2022-01-01,8699891731,Slovakia,"All Countries, excluding the IO"
2022-02-01,9286862151,Slovakia,"All Countries, excluding the IO"
2022-03-01,9930515790,Slovakia,"All Countries, excluding the IO"
2022-04-01,8499767819.999999,Slovakia,"All Countries, excluding the IO"
2022-05-01,9714523646,Slovakia,"All Countries, excluding the IO"
2022-06-01,9404186457,Slovakia,"All Countries, excluding the IO"
2022-07-01,7882533162,Slovakia,"All Countries, excluding the IO"
2022-08-01,8442035159.999999,Slovakia,"All Countries, excluding the IO"
2022-09-01,9054721314,Slovakia,"All Countries, excluding the IO"
2022-10-01,9445625786,Slovakia,"All Countries, excluding the IO"
2022-11-01,9913908392,Slovakia,"All Countries, excluding the IO"
2022-12-01,8096292216,Slovakia,"All Countries, excluding the IO"
2023-01-01,9135829763,Slovakia,"All Countries, excluding the IO"
2023-02-01,9793797526,Slovakia,"All Countries, excluding the IO"
2023-03-01,11221221118,Slovakia,"All Countries, excluding the IO"
2023-04-01,9274354972,Slovakia,"All Countries, excluding the IO"
2023-05-01,10503076949,Slovakia,"All Countries, excluding the IO"
2023-06-01,10570280062,Slovakia,"All Countries, excluding the IO"
2023-07-01,8873446342,Slovakia,"All Countries, excluding the IO"
2023-08-01,9250777333,Slovakia,"All Countries, excluding the IO"
2023-09-01,9719388240,Slovakia,"All Countries, excluding the IO"
2023-10-01,10596242529,Slovakia,"All Countries, excluding the IO"
2023-11-01,10230441712,Slovakia,"All Countries, excluding the IO"
2023-12-01,8119304984,Slovakia,"All Countries, excluding the IO"
2024-01-01,9283721380,Slovakia,"All Countries, excluding the IO"
2021-01-01,736318152,Papua New Guinea,"All Countries, excluding the IO"
2021-02-01,887084076,Papua New Guinea,"All Countries, excluding the IO"
2021-03-01,797759301,Papua New Guinea,"All Countries, excluding the IO"
