,Month,Day,Year,Open,High,Low,Close,Adj_Close,Volume
44,Jun,"29,",2023,"16,930.41","17,077.44","16,911.38","16,942.30","16,942.30","3,357,100"
45,Jun,"28,",2023,"16,906.23","17,011.12","16,903.71","16,935.63","16,935.63","3,256,100"
46,Jun,"27,",2023,"17,022.15","17,035.49","16,887.90","16,887.90","16,887.90","4,028,700"
47,Jun,"26,",2023,"17,182.48","17,182.48","17,011.28","17,059.24","17,059.24","3,970,000"
48,Jun,"21,",2023,"17,186.72","17,246.77","17,131.45","17,202.40","17,202.40","4,354,900"
49,Jun,"20,",2023,"17,233.80","17,247.16","17,121.59","17,184.91","17,184.91","4,185,300"
50,Jun,"19,",2023,"17,274.07","17,306.81","17,210.87","17,274.56","17,274.56","4,654,400"
51,Jun,"16,",2023,"17,342.86","17,342.86","17,250.79","17,288.91","17,288.91","6,203,100"
52,Jun,"15,",2023,"17,259.37","17,346.32","17,259.37","17,334.98","17,334.98","4,893,200"
53,Jun,"14,",2023,"17,190.70","17,259.23","17,182.18","17,238.14","17,238.14","4,290,400"
54,Jun,"13,",2023,"17,135.84","17,254.96","17,129.23","17,216.60","17,216.60","3,764,800"
55,Jun,"12,",2023,"16,899.49","16,999.72","16,899.49","16,955.37","16,955.37","3,731,500"
56,Jun,"09,",2023,"16,775.92","16,895.99","16,775.92","16,886.40","16,886.40","3,598,000"
57,Jun,"08,",2023,"16,864.18","16,899.51","16,694.21","16,733.69","16,733.69","3,859,300"
58,Jun,"07,",2023,"16,771.76","16,922.48","16,771.76","16,922.48","16,922.48","3,721,800"
59,Jun,"06,",2023,"16,712.98","16,793.81","16,699.83","16,761.66","16,761.66","3,861,900"
60,Jun,"05,",2023,"16,714.48","16,781.19","16,703.60","16,714.43","16,714.43","4,575,100"
61,Jun,"02,",2023,"16,525.00","16,752.20","16,525.00","16,706.91","16,706.91","4,585,600"
62,Jun,"01,",2023,"16,511.00","16,555.50","16,477.43","16,512.65","16,512.65","3,888,600"
63,May,"31,",2023,"16,593.53","16,636.65","16,491.90","16,578.96","16,578.96","5,023,700"
64,May,"30,",2023,"16,648.77","16,681.19","16,579.13","16,622.74","16,622.74","3,645,500"
65,May,"29,",2023,"16,610.86","16,683.76","16,597.38","16,636.30","16,636.30","3,879,200"
66,May,"26,",2023,"16,509.14","16,537.79","16,457.74","16,505.05","16,505.05","3,981,600"
67,May,"25,",2023,"16,163.95","16,323.77","16,163.95","16,292.00","16,292.00","3,551,900"
68,May,"24,",2023,"16,186.62","16,186.62","16,070.16","16,159.32","16,159.32","2,938,400"
69,May,"23,",2023,"16,186.15","16,239.50","16,121.45","16,188.03","16,188.03","3,041,900"
70,May,"22,",2023,"16,168.74","16,202.92","16,131.55","16,180.89","16,180.89","3,311,200"
71,May,"19,",2023,"16,146.29","16,189.81","16,099.90","16,174.92","16,174.92","3,955,600"
72,May,"18,",2023,"16,060.26","16,128.72","16,015.62","16,101.88","16,101.88","3,379,800"
73,May,"17,",2023,"15,702.74","15,961.97","15,698.63","15,925.29","15,925.29","3,099,200"
74,May,"16,",2023,"15,550.57","15,723.95","15,550.57","15,673.90","15,673.90","2,617,800"
75,May,"15,",2023,"15,489.18","15,510.09","15,434.52","15,475.05","15,475.05","2,444,700"
76,May,"12,",2023,"15,477.12","15,545.99","15,424.42","15,502.36","15,502.36","2,711,900"
77,May,"11,",2023,"15,666.49","15,675.37","15,501.58","15,514.64","15,514.64","2,769,100"
78,May,"10,",2023,"15,708.48","15,711.39","15,579.49","15,641.76","15,641.76","2,366,700"
79,May,"09,",2023,"15,702.26","15,744.27","15,635.90","15,727.70","15,727.70","2,864,700"
80,May,"08,",2023,"15,648.54","15,757.80","15,648.54","15,699.57","15,699.57","2,829,600"
81,May,"05,",2023,"15,627.93","15,673.62","15,578.67","15,626.07","15,626.07","2,294,100"
82,May,"04,",2023,"15,548.02","15,622.41","15,523.50","15,609.03","15,609.03","2,461,600"
83,May,"03,",2023,"15,629.51","15,629.51","15,530.79","15,553.41","15,553.41","2,511,600"
84,May,"02,",2023,"15,588.68","15,651.23","15,532.63","15,636.48","15,636.48","2,915,700"
85,Apr,"28,",2023,"15,477.34","15,580.63","15,477.34","15,579.18","15,579.18","2,999,300"
86,Apr,"27,",2023,"15,374.39","15,455.88","15,306.69","15,411.49","15,411.49","2,616,700"
87,Apr,"26,",2023,"15,352.03","15,398.40","15,284.46","15,374.63","15,374.63","2,745,800"
88,Apr,"25,",2023,"15,606.83","15,639.49","15,353.22","15,370.73","15,370.73","3,449,300"
89,Apr,"24,",2023,"15,555.10","15,643.86","15,529.39","15,626.87","15,626.87","2,474,500"
90,Apr,"21,",2023,"15,776.54","15,802.93","15,592.96","15,602.99","15,602.99","3,512,500"
91,Apr,"20,",2023,"15,771.45","15,804.38","15,686.54","15,707.52","15,707.52","3,170,900"
92,Apr,"19,",2023,"15,874.65","15,915.39","15,756.75","15,770.47","15,770.47","3,554,800"
93,Apr,"18,",2023,"15,967.89","15,967.89","15,851.71","15,869.44","15,869.44","3,344,600"
94,Apr,"17,",2023,"15,934.64","15,963.55","15,894.77","15,963.55","15,963.55","3,396,900"
95,Apr,"14,",2023,"15,854.25","15,973.82","15,854.25","15,929.43","15,929.43","3,492,400"
96,Apr,"13,",2023,"15,888.63","15,913.20","15,800.42","15,804.76","15,804.76","3,825,100"
97,Apr,"12,",2023,"15,914.15","15,944.32","15,867.02","15,932.97","15,932.97","3,138,100"
98,Apr,"11,",2023,"15,886.46","15,945.63","15,838.10","15,913.88","15,913.88","2,744,200"
99,Apr,"10,",2023,"15,850.94","15,919.76","15,850.94","15,876.17","15,876.17","2,220,400"
100,Apr,"07,",2023,"15,856.19","15,877.99","15,811.19","15,836.50","15,836.50","2,199,900"
101,Apr,"06,",2023,"15,838.07","15,838.07","15,733.29","15,810.77","15,810.77","2,513,500"
102,Mar,"31,",2023,"15,874.19","15,951.80","15,857.19","15,868.06","15,868.06","2,440,300"
103,Mar,"30,",2023,"15,824.65","15,885.21","15,791.75","15,849.43","15,849.43","2,266,900"
104,Mar,"29,",2023,"15,766.29","15,811.20","15,681.10","15,769.76","15,769.76","2,376,300"
105,Mar,"28,",2023,"15,790.70","15,846.54","15,685.59","15,701.48","15,701.48","2,545,400"
106,Mar,"27,",2023,"15,873.67","15,902.06","15,821.63","15,830.31","15,830.31","2,706,800"
107,Mar,"24,",2023,"15,869.84","15,921.97","15,845.99","15,914.70","15,914.70","2,914,300"
108,Mar,"23,",2023,"15,711.60","15,882.75","15,680.84","15,863.95","15,863.95","2,652,800"
109,Mar,"22,",2023,"15,535.17","15,760.46","15,535.17","15,760.46","15,760.46","2,773,200"
110,Mar,"21,",2023,"15,437.95","15,547.97","15,437.95","15,513.45","15,513.45","2,773,500"
111,Mar,"20,",2023,"15,454.75","15,488.98","15,399.07","15,419.97","15,419.97","2,433,600"
112,Mar,"17,",2023,"15,337.97","15,452.96","15,337.97","15,452.96","15,452.96","3,434,700"
113,Mar,"16,",2023,"15,334.25","15,334.25","15,186.74","15,221.12","15,221.12","3,443,900"
114,Mar,"15,",2023,"15,425.99","15,526.73","15,387.59","15,387.59","15,387.59","2,998,000"
115,Mar,"14,",2023,"15,517.74","15,517.74","15,348.12","15,360.42","15,360.42","3,097,800"
116,Mar,"13,",2023,"15,514.03","15,571.17","15,349.67","15,560.49","15,560.49","3,141,600"
117,Mar,"10,",2023,"15,729.29","15,729.29","15,488.71","15,526.20","15,526.20","3,932,200"
118,Mar,"09,",2023,"15,827.98","15,878.75","15,770.66","15,770.66","15,770.66","3,556,200"
119,Mar,"08,",2023,"15,819.18","15,821.49","15,740.98","15,818.20","15,818.20","3,091,600"
120,Mar,"07,",2023,"15,763.87","15,879.16","15,749.04","15,857.89","15,857.89","2,944,000"
121,Mar,"06,",2023,"15,675.28","15,818.88","15,675.28","15,763.51","15,763.51","3,095,600"
122,Mar,"03,",2023,"15,621.36","15,713.42","15,606.85","15,608.42","15,608.42","3,025,100"
123,Mar,"02,",2023,"15,580.28","15,618.06","15,492.37","15,598.72","15,598.72","2,664,900"
124,Mar,"01,",2023,"15,435.38","15,617.03","15,387.38","15,598.49","15,598.49","3,062,600"
125,Feb,"24,",2023,"15,669.88","15,717.96","15,503.79","15,503.79","15,503.79","2,717,600"
126,Feb,"23,",2023,"15,463.46","15,657.63","15,463.46","15,615.41","15,615.41","3,012,200"
127,Feb,"22,",2023,"15,541.17","15,541.17","15,345.93","15,418.77","15,418.77","2,881,300"
128,Feb,"21,",2023,"15,535.64","15,567.74","15,496.73","15,563.00","15,563.00","2,997,300"
129,Feb,"20,",2023,"15,452.01","15,575.32","15,436.66","15,551.23","15,551.23","2,994,900"
130,Feb,"17,",2023,"15,503.75","15,503.75","15,418.43","15,479.70","15,479.70","2,528,300"
131,Feb,"16,",2023,"15,474.46","15,585.48","15,474.46","15,550.50","15,550.50","2,883,000"
132,Feb,"15,",2023,"15,497.67","15,553.68","15,388.85","15,432.89","15,432.89","2,438,100"
133,Feb,"14,",2023,"15,584.74","15,669.63","15,584.74","15,654.48","15,654.48","2,077,800"
134,Feb,"13,",2023,"15,564.76","15,569.99","15,465.56","15,544.28","15,544.28","2,184,300"
135,Feb,"10,",2023,"15,627.33","15,628.30","15,546.11","15,586.65","15,586.65","2,483,000"
136,Feb,"09,",2023,"15,590.00","15,617.34","15,553.84","15,598.71","15,598.71","2,236,100"
137,Feb,"08,",2023,"15,538.71","15,631.22","15,520.05","15,618.17","15,618.17","2,514,500"
138,Feb,"07,",2023,"15,376.12","15,462.10","15,363.65","15,400.91","15,400.91","2,251,800"
139,Feb,"06,",2023,"15,514.80","15,514.80","15,392.82","15,392.82","15,392.82","2,320,600"
140,Feb,"03,",2023,"15,591.95","15,617.73","15,504.03","15,602.66","15,602.66","2,647,300"
141,Feb,"02,",2023,"15,508.83","15,602.09","15,496.52","15,595.16","15,595.16","3,248,500"
142,Feb,"01,",2023,"15,346.35","15,420.13","15,291.68","15,420.13","15,420.13","3,009,800"
143,Jan,"31,",2023,"15,419.21","15,441.98","15,265.20","15,265.20","15,265.20","3,357,200"
144,Jan,"30,",2023,"15,291.53","15,493.82","15,291.53","15,493.82","15,493.82","3,697,500"
145,Jan,"17,",2023,"14,922.34","14,945.23","14,884.78","14,932.93","14,932.93","1,772,600"
146,Jan,"16,",2023,"14,895.26","14,960.92","14,895.26","14,927.01","14,927.01","1,611,600"
147,Jan,"13,",2023,"14,923.05","14,962.31","14,822.15","14,824.13","14,824.13","1,786,500"
148,Jan,"12,",2023,"14,780.58","14,813.31","14,700.73","14,731.64","14,731.64","1,812,900"
149,Jan,"11,",2023,"14,822.86","14,842.74","14,734.44","14,751.44","14,751.44","1,986,800"
150,Jan,"10,",2023,"14,796.27","14,816.13","14,728.56","14,802.96","14,802.96","2,069,800"
151,Jan,"09,",2023,"14,504.47","14,752.21","14,504.47","14,752.21","14,752.21","2,581,100"
152,Jan,"06,",2023,"14,278.52","14,384.92","14,278.52","14,373.34","14,373.34","1,741,200"
153,Jan,"05,",2023,"14,285.12","14,357.60","14,270.93","14,301.05","14,301.05","2,086,500"
154,Jan,"04,",2023,"14,186.95","14,257.45","14,177.97","14,199.13","14,199.13","2,073,800"
155,Jan,"03,",2023,"14,108.16","14,237.94","14,001.97","14,224.12","14,224.12","1,816,400"
156,Dec,"30,",2022,"14,183.52","14,248.90","14,137.69","14,137.69","14,137.69","1,748,100"
157,Dec,"29,",2022,"14,097.51","14,120.57","13,981.63","14,085.02","14,085.02","1,839,200"
158,Dec,"28,",2022,"14,249.83","14,249.83","14,119.30","14,173.10","14,173.10","1,958,900"
159,Dec,"27,",2022,"14,310.19","14,410.24","14,310.19","14,328.43","14,328.43","1,821,100"
160,Dec,"26,",2022,"14,271.20","14,301.11","14,253.20","14,285.13","14,285.13","1,574,600"
161,Dec,"23,",2022,"14,318.12","14,318.12","14,192.98","14,271.63","14,271.63","1,979,800"
162,Dec,"22,",2022,"14,323.04","14,442.94","14,323.04","14,442.94","14,442.94","3,258,800"
163,Dec,"21,",2022,"14,205.06","14,291.98","14,197.86","14,234.40","14,234.40","3,230,800"
164,Dec,"20,",2022,"14,410.75","14,451.91","14,157.99","14,170.03","14,170.03","3,679,200"
165,Dec,"19,",2022,"14,478.45","14,493.72","14,411.81","14,433.32","14,433.32","3,207,500"
166,Dec,"16,",2022,"14,554.21","14,568.31","14,447.77","14,528.55","14,528.55","4,451,200"
167,Dec,"15,",2022,"14,692.92","14,756.38","14,649.54","14,734.13","14,734.13","2,570,800"
168,Dec,"14,",2022,"14,557.56","14,739.36","14,557.56","14,739.36","14,739.36","2,640,200"
169,Dec,"13,",2022,"14,617.86","14,658.70","14,515.74","14,522.96","14,522.96","2,730,600"
170,Dec,"12,",2022,"14,658.46","14,658.46","14,538.66","14,612.59","14,612.59","2,221,600"
171,Dec,"09,",2022,"14,620.27","14,742.79","14,620.27","14,705.43","14,705.43","2,543,200"
172,Dec,"08,",2022,"14,631.21","14,634.16","14,464.20","14,553.04","14,553.04","2,428,500"
173,Dec,"07,",2022,"14,708.08","14,823.15","14,630.01","14,630.01","14,630.01","3,266,900"
174,Dec,"06,",2022,"14,955.29","14,957.82","14,728.88","14,728.88","14,728.88","3,221,700"
175,Dec,"05,",2022,"14,972.17","15,088.06","14,969.97","14,980.74","14,980.74","3,216,700"
176,Dec,"02,",2022,"14,933.20","15,021.73","14,921.06","14,970.68","14,970.68","2,999,500"
177,Dec,"01,",2022,"15,059.92","15,152.38","14,998.03","15,012.80","15,012.80","3,771,700"
178,Nov,"30,",2022,"14,678.23","14,879.55","14,678.23","14,879.55","14,879.55","4,457,700"
179,Nov,"29,",2022,"14,503.79","14,716.58","14,449.05","14,709.64","14,709.64","3,143,000"
180,Nov,"28,",2022,"14,636.90","14,638.19","14,503.12","14,556.87","14,556.87","2,567,800"
181,Nov,"25,",2022,"14,764.94","14,835.66","14,756.01","14,778.51","14,778.51","2,808,900"
182,Nov,"24,",2022,"14,649.80","14,784.00","14,649.80","14,784.00","14,784.00","2,615,600"
183,Nov,"23,",2022,"14,595.50","14,647.98","14,573.41","14,608.54","14,608.54","2,345,700"
184,Nov,"22,",2022,"14,404.08","14,542.79","14,371.09","14,542.20","14,542.20","2,281,400"
185,Nov,"21,",2022,"14,514.71","14,530.76","14,421.65","14,449.39","14,449.39","2,186,300"
186,Nov,"18,",2022,"14,584.31","14,669.98","14,470.48","14,504.99","14,504.99","2,787,500"
187,Nov,"17,",2022,"14,489.41","14,545.89","14,383.55","14,535.23","14,535.23","2,707,100"
188,Nov,"16,",2022,"14,637.85","14,657.66","14,481.06","14,537.35","14,537.35","3,356,100"
189,Nov,"15,",2022,"14,325.49","14,568.51","14,278.53","14,546.31","14,546.31","3,441,500"
190,Nov,"14,",2022,"14,080.91","14,217.30","14,076.94","14,174.90","14,174.90","3,396,800"
191,Nov,"11,",2022,"13,878.95","14,045.51","13,878.95","14,007.56","14,007.56","3,988,800"
192,Nov,"10,",2022,"13,556.51","13,559.40","13,463.85","13,503.76","13,503.76","2,335,900"
193,Nov,"09,",2022,"13,410.19","13,638.81","13,410.19","13,638.81","13,638.81","2,981,300"
194,Nov,"08,",2022,"13,274.91","13,389.25","13,274.91","13,347.76","13,347.76","3,009,500"
195,Nov,"07,",2022,"13,109.35","13,246.59","13,103.35","13,223.73","13,223.73","2,750,000"
196,Nov,"04,",2022,"12,941.78","13,029.94","12,868.25","13,026.71","13,026.71","2,354,400"
197,Nov,"03,",2022,"12,985.55","12,991.37","12,905.35","12,986.60","12,986.60","2,009,100"
198,Nov,"02,",2022,"13,033.15","13,100.17","13,014.04","13,100.17","13,100.17","2,032,900"
199,Nov,"01,",2022,"12,933.12","13,062.90","12,907.61","13,037.21","13,037.21","2,030,700"
200,Oct,"31,",2022,"12,862.37","12,977.61","12,826.34","12,949.75","12,949.75","2,003,500"
201,Oct,"28,",2022,"12,874.83","12,891.38","12,723.98","12,788.42","12,788.42","2,112,200"
202,Oct,"27,",2022,"12,807.69","12,954.32","12,807.69","12,926.37","12,926.37","2,373,300"
203,Oct,"26,",2022,"12,666.42","12,791.97","12,635.52","12,729.05","12,729.05","2,218,400"
204,Oct,"25,",2022,"12,830.29","12,843.31","12,629.48","12,666.12","12,666.12","2,289,400"
205,Oct,"24,",2022,"12,913.58","13,027.84","12,856.77","12,856.98","12,856.98","2,281,500"
206,Oct,"21,",2022,"12,931.20","12,954.02","12,813.60","12,819.20","12,819.20","2,220,400"
207,Oct,"20,",2022,"12,912.93","12,946.10","12,698.91","12,946.10","12,946.10","3,533,700"
208,Oct,"19,",2022,"13,096.35","13,155.62","12,976.76","12,976.76","12,976.76","2,470,600"
209,Oct,"18,",2022,"13,075.05","13,143.15","12,978.13","13,124.68","13,124.68","2,610,300"
210,Oct,"17,",2022,"12,988.83","12,988.83","12,814.82","12,966.05","12,966.05","3,036,700"
211,Oct,"14,",2022,"13,023.71","13,221.87","13,023.71","13,128.12","13,128.12","2,967,500"
212,Oct,"13,",2022,"13,108.40","13,111.39","12,809.43","12,810.73","12,810.73","3,440,400"
213,Oct,"12,",2022,"13,076.91","13,130.73","12,991.59","13,081.24","13,081.24","2,438,200"
214,Oct,"11,",2022,"13,394.12","13,394.12","13,106.03","13,106.03","13,106.03","2,847,100"
215,Oct,"07,",2022,"13,847.52","13,847.52","13,684.21","13,702.28","13,702.28","1,873,700"
216,Oct,"06,",2022,"13,865.45","13,899.23","13,814.33","13,892.05","13,892.05","2,151,900"
217,Oct,"05,",2022,"13,727.30","13,902.02","13,727.30","13,801.43","13,801.43","2,785,100"
218,Oct,"04,",2022,"13,447.36","13,586.96","13,447.36","13,576.52","13,576.52","2,392,400"
219,Oct,"03,",2022,"13,359.26","13,440.23","13,273.48","13,300.48","13,300.48","2,183,300"
220,Sep,"30,",2022,"13,409.65","13,466.82","13,274.72","13,424.58","13,424.58","2,822,000"
221,Sep,"29,",2022,"13,550.70","13,651.29","13,462.57","13,534.26","13,534.26","2,992,600"
222,Sep,"28,",2022,"13,816.70","13,854.09","13,466.07","13,466.07","13,466.07","3,481,100"
223,Sep,"27,",2022,"13,812.99","13,862.84","13,732.32","13,826.59","13,826.59","2,722,800"
224,Sep,"26,",2022,"13,993.42","13,993.42","13,743.19","13,778.19","13,778.19","3,149,000"
225,Sep,"23,",2022,"14,231.03","14,277.53","14,109.71","14,118.38","14,118.38","2,584,800"
226,Sep,"22,",2022,"14,325.67","14,325.67","14,151.80","14,284.63","14,284.63","3,106,100"
227,Sep,"21,",2022,"14,517.34","14,525.46","14,384.11","14,424.52","14,424.52","2,716,200"
228,Sep,"20,",2022,"14,474.95","14,558.72","14,461.39","14,549.30","14,549.30","2,436,500"
229,Sep,"19,",2022,"14,567.27","14,585.06","14,424.33","14,425.68","14,425.68","2,314,800"
230,Sep,"16,",2022,"14,602.16","14,602.16","14,521.65","14,561.76","14,561.76","3,637,300"
231,Sep,"15,",2022,"14,647.00","14,750.28","14,624.55","14,670.04","14,670.04","2,703,700"
232,Sep,"14,",2022,"14,695.19","14,699.78","14,522.70","14,658.31","14,658.31","2,515,900"
233,Sep,"13,",2022,"14,895.87","14,949.56","14,856.98","14,894.41","14,894.41","2,535,400"
234,Sep,"12,",2022,"14,711.34","14,856.23","14,711.34","14,807.43","14,807.43","2,620,300"
235,Sep,"08,",2022,"14,447.09","14,583.42","14,447.09","14,583.42","14,583.42","2,349,200"
236,Sep,"07,",2022,"14,557.86","14,557.86","14,397.12","14,410.05","14,410.05","2,439,500"
237,Sep,"06,",2022,"14,705.16","14,789.31","14,623.22","14,677.20","14,677.20","2,642,400"
238,Sep,"05,",2022,"14,670.18","14,753.03","14,632.79","14,661.10","14,661.10","2,643,200"
239,Sep,"02,",2022,"14,790.28","14,817.40","14,673.04","14,673.04","14,673.04","3,003,400"
240,Sep,"01,",2022,"14,981.00","14,981.00","14,773.19","14,801.86","14,801.86","3,009,700"
241,Aug,"31,",2022,"14,912.12","15,095.44","14,874.33","15,095.44","15,095.44","3,006,200"
242,Aug,"30,",2022,"14,919.67","15,027.50","14,911.97","14,953.63","14,953.63","2,729,600"
243,Aug,"29,",2022,"15,197.19","15,197.19","14,843.72","14,926.19","14,926.19","2,973,800"
244,Aug,"26,",2022,"15,221.50","15,337.25","15,221.50","15,278.44","15,278.44","3,192,200"
245,Aug,"25,",2022,"15,105.31","15,244.06","15,105.31","15,200.04","15,200.04","2,502,900"
246,Aug,"24,",2022,"15,112.15","15,183.96","15,053.52","15,069.19","15,069.19","2,665,500"
247,Aug,"23,",2022,"15,225.17","15,225.17","15,086.43","15,095.89","15,095.89","2,405,400"
248,Aug,"22,",2022,"15,375.20","15,375.20","15,229.36","15,245.14","15,245.14","2,782,000"
249,Aug,"19,",2022,"15,394.36","15,458.45","15,346.26","15,408.78","15,408.78","3,252,400"
250,Aug,"18,",2022,"15,384.73","15,396.76","15,311.22","15,396.76","15,396.76","2,635,800"
251,Aug,"17,",2022,"15,423.44","15,475.89","15,390.84","15,465.45","15,465.45","3,108,600"
252,Aug,"16,",2022,"15,435.04","15,451.83","15,392.49","15,420.57","15,420.57","3,045,100"
253,Aug,"15,",2022,"15,332.92","15,437.23","15,315.12","15,417.35","15,417.35","3,136,600"
254,Aug,"12,",2022,"15,203.91","15,298.42","15,198.93","15,288.97","15,288.97","2,921,300"
255,Aug,"11,",2022,"15,087.59","15,204.79","15,087.59","15,197.85","15,197.85","3,417,400"
256,Aug,"10,",2022,"14,940.76","14,982.33","14,890.55","14,939.02","14,939.02","2,863,700"
257,Aug,"09,",2022,"14,965.12","15,077.63","14,905.23","15,050.28","15,050.28","2,854,300"
258,Aug,"08,",2022,"14,972.21","15,034.87","14,908.17","15,020.41","15,020.41","2,558,700"
259,Aug,"05,",2022,"14,802.34","15,041.41","14,802.34","15,036.04","15,036.04","2,749,400"
260,Aug,"04,",2022,"14,741.47","14,766.57","14,545.69","14,702.20","14,702.20","2,766,400"
261,Aug,"03,",2022,"14,757.51","14,777.02","14,673.35","14,777.02","14,777.02","2,649,100"
262,Aug,"02,",2022,"14,860.94","14,860.94","14,663.46","14,747.23","14,747.23","3,161,000"
263,Aug,"01,",2022,"14,982.27","14,994.36","14,886.81","14,981.69","14,981.69","2,658,300"
264,Jul,"29,",2022,"14,950.18","15,035.27","14,929.49","15,000.07","15,000.07","3,117,200"
265,Jul,"28,",2022,"14,978.95","15,031.99","14,849.94","14,891.90","14,891.90","2,911,200"
266,Jul,"27,",2022,"14,791.71","14,921.59","14,717.02","14,921.59","14,921.59","2,569,700"
267,Jul,"26,",2022,"14,912.41","14,912.41","14,750.71","14,806.78","14,806.78","2,617,400"
268,Jul,"25,",2022,"14,902.25","14,968.23","14,851.37","14,936.33","14,936.33","2,629,600"
269,Jul,"22,",2022,"14,953.27","14,996.24","14,902.32","14,949.36","14,949.36","3,674,900"
270,Jul,"21,",2022,"14,744.17","14,937.70","14,716.02","14,937.70","14,937.70","3,418,100"
271,Jul,"20,",2022,"14,810.40","14,906.95","14,694.20","14,733.22","14,733.22","3,539,900"
272,Jul,"19,",2022,"14,638.45","14,720.13","14,598.99","14,694.08","14,694.08","2,964,100"
273,Jul,"18,",2022,"14,589.10","14,719.64","14,589.10","14,719.64","14,719.64","3,117,300"
