,Month,Day,Year,Open,High,Low,Close,Adj_Close,Volume
44,Jul,"27,",2023,"4,407.11","4,504.87","4,404.26","4,421.49","4,421.49",-
45,Jul,"26,",2023,"4,410.88","4,411.93","4,365.50","4,394.69","4,394.69",-
46,Jul,"25,",2023,"4,345.05","4,423.69","4,342.21","4,413.25","4,413.25",-
47,Jul,"24,",2023,"4,277.54","4,333.00","4,259.93","4,326.63","4,326.63",-
48,Jul,"21,",2023,"4,320.67","4,323.45","4,260.70","4,284.71","4,284.71",-
49,Jul,"20,",2023,"4,325.98","4,356.18","4,290.93","4,301.78","4,301.78",-
50,Jul,"19,",2023,"4,322.44","4,340.37","4,287.43","4,305.40","4,305.40",-
51,Jul,"18,",2023,"4,312.14","4,338.57","4,274.60","4,335.23","4,335.23",-
52,Jul,"17,",2023,"4,311.61","4,312.85","4,239.84","4,278.90","4,278.90",-
53,Jul,"14,",2023,"4,307.91","4,332.76","4,283.90","4,308.98","4,308.98",-
54,Jul,"13,",2023,"4,228.71","4,332.22","4,228.32","4,313.89","4,313.89",-
55,Jul,"12,",2023,"4,041.62","4,210.85","4,036.38","4,210.85","4,210.85",-
56,Jul,"11,",2023,"3,970.83","4,036.05","3,970.66","4,025.20","4,025.20",-
57,Jul,"10,",2023,"3,966.60","3,967.20","3,907.12","3,940.39","3,940.39",-
58,Jul,"07,",2023,"3,868.31","3,964.39","3,867.70","3,956.00","3,956.00",-
59,Jul,"06,",2023,"4,047.21","4,048.36","3,866.67","3,874.79","3,874.79",-
60,Jul,"05,",2023,"4,080.17","4,080.17","4,026.22","4,037.62","4,037.62",-
61,Jul,"04,",2023,"4,083.46","4,098.49","4,072.31","4,089.90","4,089.90",-
62,Jul,"03,",2023,"4,044.87","4,093.79","4,038.13","4,071.47","4,071.47",-
63,Jun,"30,",2023,"3,990.21","4,048.76","3,957.40","4,023.24","4,023.24",-
64,Jun,"29,",2023,"3,999.29","4,021.44","3,956.61","3,980.00","3,980.00",-
65,Jun,"28,",2023,"4,015.61","4,043.90","3,988.34","3,995.27","3,995.27",-
66,Jun,"27,",2023,"4,001.74","4,065.97","4,001.21","4,033.80","4,033.80",-
67,Jun,"26,",2023,"3,971.65","3,995.59","3,950.22","3,978.26","3,978.26",-
68,Jun,"23,",2023,"4,024.21","4,032.58","3,943.64","3,967.23","3,967.23",-
69,Jun,"22,",2023,"4,102.94","4,103.49","4,040.82","4,062.11","4,062.11",-
70,Jun,"21,",2023,"4,163.97","4,165.44","4,091.35","4,112.97","4,112.97",-
71,Jun,"20,",2023,"4,280.89","4,281.86","4,157.75","4,175.30","4,175.30",-
72,Jun,"19,",2023,"4,298.62","4,309.10","4,244.61","4,286.48","4,286.48",-
73,Jun,"15,",2023,"4,248.47","4,288.55","4,210.59","4,278.68","4,278.68",-
74,Jun,"14,",2023,"4,189.35","4,277.91","4,178.54","4,270.72","4,270.72",-
75,Jun,"13,",2023,"4,111.08","4,204.29","4,111.08","4,200.70","4,200.70",-
76,Jun,"12,",2023,"4,122.45","4,152.50","4,107.27","4,110.56","4,110.56",-
77,Jun,"09,",2023,"4,091.95","4,123.36","4,079.67","4,115.65","4,115.65",-
78,Jun,"08,",2023,"4,050.38","4,104.05","4,023.79","4,088.27","4,088.27",-
79,Jun,"07,",2023,"3,996.67","4,088.03","3,986.15","4,045.64","4,045.64",-
80,Jun,"06,",2023,"3,993.37","3,999.04","3,962.07","3,997.13","3,997.13",-
81,Jun,"05,",2023,"3,968.69","3,994.49","3,945.30","3,984.62","3,984.62",-
82,Jun,"02,",2023,"3,873.17","4,001.15","3,872.25","3,967.23","3,967.23",-
83,Jun,"01,",2023,"3,811.72","3,872.56","3,809.24","3,870.23","3,870.23",-
84,May,"31,",2023,"3,861.51","3,862.00","3,793.99","3,797.05","3,797.05",-
85,May,"30,",2023,"3,890.20","3,932.49","3,859.53","3,868.12","3,868.12",-
86,May,"29,",2023,"3,910.31","3,921.93","3,885.19","3,910.78","3,910.78",-
87,May,"26,",2023,"3,875.60","3,927.58","3,859.11","3,918.33","3,918.33",-
88,May,"25,",2023,"3,917.25","3,931.30","3,869.20","3,879.96","3,879.96",-
89,May,"24,",2023,"3,993.13","3,993.13","3,929.31","3,936.35","3,936.35",-
90,May,"23,",2023,"4,056.43","4,057.44","3,994.61","4,000.80","4,000.80",-
91,May,"22,",2023,"4,040.04","4,078.25","4,033.36","4,061.33","4,061.33",-
92,May,"19,",2023,"4,038.13","4,063.90","4,016.61","4,028.74","4,028.74",-
93,May,"18,",2023,"4,067.72","4,073.50","3,981.89","4,015.87","4,015.87",-
94,May,"17,",2023,"4,079.81","4,089.56","4,045.82","4,075.83","4,075.83",-
95,May,"16,",2023,"4,099.32","4,140.56","4,077.66","4,095.01","4,095.01",-
96,May,"15,",2023,"4,115.34","4,143.34","4,096.55","4,115.11","4,115.11",-
97,May,"12,",2023,"3,986.79","4,097.00","3,986.66","4,055.79","4,055.79",-
98,May,"11,",2023,"4,103.59","4,132.50","3,985.99","4,023.48","4,023.48",-
99,May,"10,",2023,"4,138.36","4,198.81","4,114.49","4,121.87","4,121.87",-
100,May,"09,",2023,"4,268.10","4,268.19","4,175.10","4,175.10","4,175.10",-
101,May,"08,",2023,"4,245.79","4,301.19","4,237.68","4,285.26","4,285.26",-
102,May,"05,",2023,"4,220.26","4,257.36","4,206.53","4,231.21","4,231.21",-
103,May,"04,",2023,"4,274.47","4,281.15","4,203.04","4,207.37","4,207.37",-
104,May,"03,",2023,"4,193.84","4,270.79","4,193.84","4,270.79","4,270.79",-
105,May,"02,",2023,"4,250.33","4,265.34","4,175.03","4,177.92","4,177.92",-
106,Apr,"28,",2023,"4,247.97","4,274.68","4,181.09","4,267.29","4,267.29",-
107,Apr,"26,",2023,"4,249.49","4,263.01","4,206.49","4,239.15","4,239.15",-
108,Apr,"25,",2023,"4,286.45","4,292.55","4,214.30","4,226.01","4,226.01",-
109,Apr,"24,",2023,"4,285.16","4,322.73","4,263.89","4,296.94","4,296.94",-
110,Apr,"21,",2023,"4,355.77","4,356.22","4,284.74","4,298.83","4,298.83",-
111,Apr,"20,",2023,"4,335.20","4,388.34","4,311.52","4,375.83","4,375.83",-
112,Apr,"19,",2023,"4,346.91","4,360.50","4,270.00","4,346.23","4,346.23",-
113,Apr,"18,",2023,"4,303.62","4,374.76","4,301.06","4,358.40","4,358.40",-
114,Apr,"17,",2023,"4,359.44","4,376.94","4,279.30","4,288.93","4,288.93",-
115,Apr,"14,",2023,"4,333.01","4,379.82","4,325.03","4,336.74","4,336.74",-
116,Apr,"13,",2023,"4,209.45","4,331.96","4,207.09","4,322.34","4,322.34",-
117,Apr,"12,",2023,"4,224.57","4,278.73","4,195.97","4,207.06","4,207.06",-
118,Apr,"11,",2023,"4,166.46","4,261.04","4,161.43","4,226.78","4,226.78",-
119,Apr,"06,",2023,"4,219.61","4,250.85","4,172.93","4,205.71","4,205.71",-
120,Apr,"05,",2023,"4,310.24","4,314.31","4,229.03","4,236.48","4,236.48",-
121,Apr,"04,",2023,"4,287.13","4,316.06","4,276.25","4,305.49","4,305.49",-
122,Apr,"03,",2023,"4,235.21","4,303.52","4,229.23","4,282.47","4,282.47",-
123,Mar,"31,",2023,"4,286.56","4,313.51","4,253.80","4,271.14","4,271.14",-
