,Month,Day,Year,Open,High,Low,Close,Adj_Close,Volume
0,Sep,"08,",2023,"4,359.38","4,359.68","4,302.49","4,330.86","4,330.86",-
1,Sep,"07,",2023,"4,381.31","4,397.43","4,349.54","4,358.06","4,358.06",-
2,Sep,"06,",2023,"4,374.07","4,402.69","4,358.67","4,394.50","4,394.50",-
3,Sep,"05,",2023,"4,379.17","4,404.49","4,369.47","4,383.43","4,383.43",-
4,Sep,"04,",2023,"4,413.97","4,434.85","4,390.71","4,390.71","4,390.71","18,174,600"
5,Sep,"01,",2023,"4,378.41","4,415.23","4,378.41","4,389.10","4,389.10",-
6,Aug,"31,",2023,"4,395.13","4,408.76","4,378.96","4,378.96","4,378.96",-
7,Aug,"30,",2023,"4,371.29","4,406.10","4,371.29","4,393.69","4,393.69",-
8,Aug,"29,",2023,"4,304.62","4,375.39","4,303.05","4,369.64","4,369.64",-
9,Aug,"28,",2023,"4,258.52","4,298.01","4,258.52","4,294.21","4,294.21",-
10,Aug,"25,",2023,"4,216.08","4,259.70","4,213.40","4,232.24","4,232.24",-
11,Aug,"24,",2023,"4,263.55","4,281.23","4,226.06","4,227.12","4,227.12",-
12,Aug,"23,",2023,"4,244.35","4,261.81","4,237.59","4,252.44","4,252.44",-
13,Aug,"22,",2023,"4,222.35","4,258.33","4,221.12","4,240.55","4,240.55",-
14,Aug,"21,",2023,"4,210.98","4,242.66","4,201.44","4,201.61","4,201.61",-
15,Aug,"18,",2023,"4,205.24","4,220.16","4,183.30","4,209.88","4,209.88",-
16,Aug,"17,",2023,"4,220.15","4,249.14","4,210.54","4,226.16","4,226.16",-
17,Aug,"16,",2023,"4,223.19","4,249.79","4,222.84","4,232.57","4,232.57",-
18,Aug,"15,",2023,"4,273.81","4,279.53","4,243.52","4,246.95","4,246.95",-
19,Aug,"14,",2023,"4,290.08","4,304.94","4,264.82","4,270.61","4,270.61",-
20,Aug,"11,",2023,"4,333.12","4,342.17","4,292.14","4,303.85","4,303.85",-
21,Aug,"10,",2023,"4,337.09","4,365.50","4,335.41","4,349.05","4,349.05",-
22,Aug,"09,",2023,"4,306.42","4,345.12","4,304.32","4,318.35","4,318.35",-
